Top Ranking															
	Market ALL (SET+mai)														
Rank By :	% Change														
Period :	Daily  10/01/2019 To 10/01/2019														
Rank	Symbol	Prior	High	Low	Close	% Change	AOM Volume (Shares)	AOM Value (Baht)	Total Volume (Shares)	Total Value (Baht)	Turnover Ratio (%)	Market Capital (Baht)	P/E* (Times)	P/BV* (Times)	Dividend Yield (%)
1540	IVL06C1903A	0.22	0.25	0.19	0.2	-9.09	"3,473,500.00"	"772,317.00"	"3,473,500.00"	"772,317.00"	5.79	"12,000,000.00"	-	-	-
1541	CKP08C1903B	0.11	0.11	0.09	0.1	-9.09	"757,900.00"	"75,794.00"	"757,900.00"	"75,794.00"	0.95	"8,000,000.00"	-	-	-
1542	GUNK27C1905A	0.22	0.22	0.2	0.2	-9.09	"900,000.00"	"192,000.00"	"900,000.00"	"192,000.00"	1.8	"10,000,000.00"	-	-	-
1543	BLA19C1906A	0.11	0.11	0.1	0.1	-9.09	"954,000.00"	"97,400.00"	"954,000.00"	"97,400.00"	0.8	"12,000,000.00"	-	-	-
1544	EPG19C1904A	0.11	0.12	0.1	0.1	-9.09	"504,500.00"	"55,275.00"	"504,500.00"	"55,275.00"	0.42	"12,000,000.00"	-	-	-
1545	IVL13C1903A	0.11	0.12	0.1	0.1	-9.09	"3,097,300.00"	"330,939.00"	"3,097,300.00"	"330,939.00"	2.58	"12,000,000.00"	-	-	-
1546	BANP27C1904A	0.11	0.1	0.1	0.1	-9.09	"240,000.00"	"24,000.00"	"240,000.00"	"24,000.00"	0.48	"5,000,000.00"	-	-	-
1547	SAWA28C1902A	0.22	0.22	0.2	0.2	-9.09	"3,542,100.00"	"716,533.00"	"3,542,100.00"	"716,533.00"	3.94	"18,000,000.00"	-	-	-
1548	IRPC01C1903A	0.11	0.11	0.1	0.1	-9.09	"13,293,200.00"	"1,329,820.00"	"13,293,200.00"	"1,329,820.00"	11.73	"11,332,000.00"	-	-	-
1549	CPN27C1903A	0.11	0.1	0.1	0.1	-9.09	"2,520,000.00"	"252,000.00"	"2,520,000.00"	"252,000.00"	5.04	"5,000,000.00"	-	-	-
1550	PTT01P1901A	0.33	0.34	0.3	0.3	-9.09	"6,219,100.00"	"1,945,518.00"	"6,219,100.00"	"1,945,518.00"	8.25	"22,608,000.00"	-	-	-
1551	NUSA-W3	0.22	0.23	0.2	0.2	-9.09	"177,100.00"	"36,481.00"	"177,100.00"	"36,481.00"	0.03	"138,787,979.20"	-	-	-
1552	AS-W1 <C >	0.11	0.13	0.1	0.1	-9.09	"71,500.00"	"8,854.00"	"71,500.00"	"8,854.00"	0.07	"10,246,897.40"	-	-	-
1553	QH01P1903A	1.2	1.2	1.09	1.09	-9.17	"987,800.00"	"1,112,190.00"	"987,800.00"	"1,112,190.00"	2.72	"39,621,500.00"	-	-	-
1554	DTAC	46.25	47	38.25	42	-9.19	"30,784,700.00"	"1,261,249,800.00"	"31,044,982.00"	"1,272,147,741.00"	1.31	"99,448,062,000.00"	89.21	3.7	0.57
1555	MINT01P1906A	0.43	0.42	0.39	0.39	-9.3	"7,056,500.00"	"2,842,253.00"	"7,056,500.00"	"2,842,253.00"	8.38	"32,857,500.00"	-	-	-
1556	BGRI01C1903A	0.32	0.32	0.29	0.29	-9.38	"6,006,800.00"	"1,789,781.00"	"6,006,800.00"	"1,789,781.00"	5.73	"30,426,800.00"	-	-	-
1557	STEC27C1902A	0.32	0.32	0.28	0.29	-9.38	"2,160,000.00"	"644,400.00"	"2,160,000.00"	"644,400.00"	4.32	"14,500,000.00"	-	-	-
1558	BGRI19C1901A	0.32	0.31	0.26	0.29	-9.38	"2,392,300.00"	"658,681.00"	"2,392,300.00"	"658,681.00"	1.99	"34,800,000.00"	-	-	-
1559	MTC11C1904A	0.53	0.53	0.48	0.48	-9.43	"1,372,600.00"	"689,936.00"	"1,372,600.00"	"689,936.00"	2.12	"31,008,000.00"	-	-	-
1560	TPIP13C1908A	0.21	0.2	0.19	0.19	-9.52	"203,200.00"	"40,384.00"	"203,200.00"	"40,384.00"	0.1	"38,000,000.00"	-	-	-
1561	ORI28C1904B	0.21	0.21	0.19	0.19	-9.52	"966,800.00"	"194,452.00"	"966,800.00"	"194,452.00"	1.07	"17,100,000.00"	-	-	-
1562	TASC13C1904A	0.21	0.19	0.19	0.19	-9.52	"110,000.00"	"20,900.00"	"110,000.00"	"20,900.00"	0.09	"22,800,000.00"	-	-	-
1563	CPAL08P1904A	0.21	0.2	0.19	0.19	-9.52	"917,600.00"	"181,261.00"	"917,600.00"	"181,261.00"	1.53	"11,400,000.00"	-	-	-
1564	SCC27C1904A	0.21	0.22	0.18	0.19	-9.52	"270,200.00"	"53,143.00"	"270,200.00"	"53,143.00"	0.54	"9,500,000.00"	-	-	-
1565	PTT28P1903A	0.31	0.31	0.28	0.28	-9.68	"8,811,000.00"	"2,573,605.00"	"8,811,000.00"	"2,573,605.00"	15.73	"15,680,000.00"	-	-	-
1566	HMPR01C1902A	0.31	0.3	0.28	0.28	-9.68	"3,801,900.00"	"1,064,607.00"	"3,801,900.00"	"1,064,607.00"	2.32	"45,816,400.00"	-	-	-
1567	SCC01C1901A	0.51	0.52	0.45	0.46	-9.8	"8,751,000.00"	"4,440,256.00"	"8,751,000.00"	"4,440,256.00"	8.38	"48,051,600.00"	-	-	-
1568	GULF19C1906A	1	0.9	0.89	0.9	-10	"200,000.00"	"179,000.00"	"200,000.00"	"179,000.00"	0.17	"108,000,000.00"	-	-	-
1569	SCC13C1906A	0.3	0.31	0.26	0.27	-10	"1,864,000.00"	"556,280.00"	"1,864,000.00"	"556,280.00"	1.55	"32,400,000.00"	-	-	-
1570	INTU28C1905A	0.3	0.29	0.25	0.27	-10	"6,348,800.00"	"1,749,012.00"	"6,348,800.00"	"1,749,012.00"	8.47	"20,250,000.00"	-	-	-
1571	BGRI28C1905A	0.2	0.2	0.18	0.18	-10	"2,286,100.00"	"448,553.00"	"2,286,100.00"	"448,553.00"	1.83	"22,500,000.00"	-	-	-
1572	BJC06C1903A	0.1	0.1	0.08	0.09	-10	"1,195,000.00"	"107,810.00"	"1,195,000.00"	"107,810.00"	1.99	"5,400,000.00"	-	-	-
1573	SPRC13C1905A	0.1	0.09	0.06	0.09	-10	"100,100.00"	"6,495.00"	"100,100.00"	"6,495.00"	0.08	"10,800,000.00"	-	-	-
1574	WORK28C1905A	0.1	0.09	0.09	0.09	-10	"400,000.00"	"36,000.00"	"400,000.00"	"36,000.00"	0.33	"10,980,000.00"	-	-	-
1575	IVL01C1905B	0.4	0.42	0.36	0.36	-10	"11,741,700.00"	"4,605,499.00"	"11,741,700.00"	"4,605,499.00"	11.74	"36,000,000.00"	-	-	-
1576	SCC24C1910A	0.3	0.31	0.27	0.27	-10	"28,400.00"	"7,958.00"	"28,400.00"	"7,958.00"	0.06	"13,500,000.00"	-	-	-
1577	BCPG28C1904A	0.1	0.1	0.09	0.09	-10	"4,067,200.00"	"393,207.00"	"4,067,200.00"	"393,207.00"	4.37	"8,370,000.00"	-	-	-
1578	QH27P1905A	0.5	0.51	0.44	0.45	-10	"1,110,000.00"	"513,300.00"	"1,110,000.00"	"513,300.00"	2.22	"22,500,000.00"	-	-	-
1579	KTB01C1903B	0.2	0.2	0.18	0.18	-10	"17,016,400.00"	"3,380,148.00"	"17,016,400.00"	"3,380,148.00"	22.37	"13,692,600.00"	-	-	-
1580	STEC01C1902A	0.3	0.31	0.26	0.27	-10	"15,348,300.00"	"4,358,971.00"	"15,348,300.00"	"4,358,971.00"	32.58	"12,719,700.00"	-	-	-
1581	SCC11C1906A	0.1	0.1	0.09	0.09	-10	"627,400.00"	"62,529.00"	"627,400.00"	"62,529.00"	0.7	"8,100,000.00"	-	-	-
1582	BJC11C1905A	0.1	0.1	0.09	0.09	-10	"2,001,000.00"	"192,595.00"	"2,001,000.00"	"192,595.00"	2.22	"8,100,000.00"	-	-	-
1583	KTB06C1902A	0.2	0.2	0.18	0.18	-10	"1,280,000.00"	"245,000.00"	"1,280,000.00"	"245,000.00"	2.13	"10,800,000.00"	-	-	-
1584	MACO-W2	0.2	0.2	0.17	0.18	-10	"16,358,500.00"	"2,985,382.00"	"16,358,500.00"	"2,985,382.00"	1.19	"247,597,706.52"	-	-	-
1585	NVD-W1	0.3	0.3	0.27	0.27	-10	"3,188,800.00"	"895,642.00"	"3,188,800.00"	"895,642.00"	1.15	"74,552,386.50"	-	-	-
1586	CKP19C1902A	0.49	0.51	0.44	0.44	-10.2	"1,872,000.00"	"849,753.00"	"1,872,000.00"	"849,753.00"	1.56	"52,800,000.00"	-	-	-
1587	CKP01C1906A	0.29	0.29	0.25	0.26	-10.34	"8,608,800.00"	"2,297,683.00"	"8,608,800.00"	"2,297,683.00"	11.68	"19,156,800.00"	-	-	-
1588	AP42P1901A	0.96	0.91	0.86	0.86	-10.42	"200,800.00"	"178,728.00"	"200,800.00"	"178,728.00"	0.67	"25,800,000.00"	-	-	-
1589	CHG19C1906A	0.19	0.19	0.17	0.17	-10.53	"2,258,400.00"	"384,679.00"	"2,258,400.00"	"384,679.00"	1.88	"20,400,000.00"	-	-	-
1590	TOP06C1903A	0.19	0.2	0.16	0.17	-10.53	"1,489,000.00"	"280,570.00"	"1,489,000.00"	"280,570.00"	2.48	"10,200,000.00"	-	-	-
1591	ESSO11C1905A	0.19	0.19	0.17	0.17	-10.53	"433,500.00"	"75,610.00"	"433,500.00"	"75,610.00"	0.48	"15,300,000.00"	-	-	-
1592	SCB01C1902B	0.28	0.29	0.24	0.25	-10.71	"16,472,300.00"	"4,317,717.00"	"16,472,300.00"	"4,317,717.00"	22.35	"18,425,000.00"	-	-	-
1593	IVL24C1906A	0.37	0.33	0.33	0.33	-10.81	"50,000.00"	"16,500.00"	"50,000.00"	"16,500.00"	0.1	"16,500,000.00"	-	-	-
1594	EPG28C1904A	0.09	0.09	0.08	0.08	-11.11	"1,024,000.00"	"91,136.00"	"1,024,000.00"	"91,136.00"	0.99	"8,240,000.00"	-	-	-
1595	BCPG08C1904B	0.09	0.09	0.08	0.08	-11.11	"350,600.00"	"31,548.00"	"350,600.00"	"31,548.00"	0.44	"6,400,000.00"	-	-	-
1596	TMB01C1903B	0.09	0.08	0.08	0.08	-11.11	"3,000,000.00"	"240,000.00"	"3,000,000.00"	"240,000.00"	2.56	"9,366,400.00"	-	-	-
1597	CKP13C1903B	0.09	0.09	0.08	0.08	-11.11	"215,100.00"	"19,208.00"	"215,100.00"	"19,208.00"	0.18	"9,600,000.00"	-	-	-
1598	TVO01C1903B	0.09	0.08	0.08	0.08	-11.11	"12,074,600.00"	"965,968.00"	"12,074,600.00"	"965,968.00"	20.6	"4,688,800.00"	-	-	-
1599	THAN13C1902A	0.09	0.08	0.08	0.08	-11.11	"418,700.00"	"33,496.00"	"418,700.00"	"33,496.00"	0.35	"9,600,000.00"	-	-	-
1600	PTTG01P1901B	0.18	0.17	0.15	0.16	-11.11	"3,560,800.00"	"573,208.00"	"3,560,800.00"	"573,208.00"	6.03	"9,449,600.00"	-	-	-
1601	TOA01C1901A	0.09	0.08	0.08	0.08	-11.11	"133,400.00"	"10,672.00"	"133,400.00"	"10,672.00"	0.2	"5,438,400.00"	-	-	-
1602	CHG24C1907A	0.35	0.31	0.29	0.31	-11.43	"1,393,100.00"	"418,570.00"	"1,393,100.00"	"418,570.00"	2.79	"15,500,000.00"	-	-	-
1603	TRUE16C1912A	0.35	0.33	0.31	0.31	-11.43	"708,900.00"	"226,839.00"	"708,900.00"	"226,839.00"	1.77	"12,400,000.00"	-	-	-
1604	BEAU01C1906A	0.52	0.51	0.44	0.46	-11.54	"28,985,800.00"	"13,300,936.00"	"28,985,800.00"	"13,300,936.00"	28.99	"46,000,000.00"	-	-	-
1605	TASC01C1903A	0.26	0.26	0.23	0.23	-11.54	"4,649,100.00"	"1,173,311.00"	"4,649,100.00"	"1,173,311.00"	9.79	"10,927,300.00"	-	-	-
1606	MTC06C1903A	0.34	0.33	0.29	0.3	-11.76	"1,145,000.00"	"354,600.00"	"1,145,000.00"	"354,600.00"	1.91	"18,000,000.00"	-	-	-
1607	MTC08C1904A	0.17	0.16	0.15	0.15	-11.76	"1,529,300.00"	"232,662.00"	"1,529,300.00"	"232,662.00"	1.91	"12,000,000.00"	-	-	-
1608	BGRI08C1904A	0.17	0.17	0.15	0.15	-11.76	"1,725,900.00"	"287,733.00"	"1,725,900.00"	"287,733.00"	2.16	"12,000,000.00"	-	-	-
1609	BGRI01C1903B	0.17	0.17	0.15	0.15	-11.76	"7,777,000.00"	"1,220,222.00"	"7,777,000.00"	"1,220,222.00"	9.28	"12,570,000.00"	-	-	-
1610	HMPR27C1905A	0.25	0.22	0.22	0.22	-12	"720,000.00"	"158,400.00"	"720,000.00"	"158,400.00"	1.44	"11,000,000.00"	-	-	-
1611	BANP08P1901A	0.25	0.25	0.22	0.22	-12	"2,353,100.00"	"532,483.00"	"2,353,100.00"	"532,483.00"	2.94	"17,600,000.00"	-	-	-
1612	PTTE01P1901B	0.25	0.24	0.21	0.22	-12	"14,786,800.00"	"3,234,136.00"	"14,786,800.00"	"3,234,136.00"	26.64	"12,210,000.00"	-	-	-
1613	TAPAC-W3	0.5	0.52	0.44	0.44	-12	"6,901,000.00"	"3,307,688.00"	"6,901,000.00"	"3,307,688.00"	6.67	"45,544,238.96"	-	-	-
1614	PIMO	3.32	2.96	2.34	2.92	-12.05	"34,569,400.00"	"90,674,698.00"	"34,569,402.00"	"90,674,702.86"	6.63	"1,521,845,892.00"	129.33	4.84	0.68
1615	KTC11C1902A	0.66	0.68	0.58	0.58	-12.12	"35,200.00"	"22,290.00"	"35,200.00"	"22,290.00"	0.09	"21,692,000.00"	-	-	-
1616	CKP13C1903A	0.41	0.42	0.36	0.36	-12.2	"5,742,400.00"	"2,153,933.00"	"5,742,400.00"	"2,153,933.00"	4.79	"43,200,000.00"	-	-	-
1617	BCH13C1905A	0.08	0.07	0.05	0.07	-12.5	"23,285,800.00"	"1,458,010.00"	"23,285,800.00"	"1,458,010.00"	19.4	"8,400,000.00"	-	-	-
1618	INTU13C1904A	0.16	0.16	0.13	0.14	-12.5	"11,692,400.00"	"1,735,403.00"	"11,692,400.00"	"1,735,403.00"	9.74	"16,800,000.00"	-	-	-
1619	BEAU23C1906A	0.08	0.07	0.07	0.07	-12.5	"700,000.00"	"49,000.00"	"700,000.00"	"49,000.00"	1.4	"3,500,000.00"	-	-	-
1620	STA08C1904A	0.08	0.08	0.07	0.07	-12.5	"123,800.00"	"9,867.00"	"123,800.00"	"9,867.00"	0.15	"5,600,000.00"	-	-	-
1621	TRUE27C1904A	0.08	0.07	0.07	0.07	-12.5	"120,000.00"	"8,400.00"	"120,000.00"	"8,400.00"	0.24	"3,500,000.00"	-	-	-
1622	BPP01C1903A	0.08	0.08	0.07	0.07	-12.5	"1,077,700.00"	"84,216.00"	"1,077,700.00"	"84,216.00"	1.64	"4,607,400.00"	-	-	-
1623	CKP28C1903A	0.08	0.08	0.07	0.07	-12.5	"3,141,100.00"	"248,249.00"	"3,141,100.00"	"248,249.00"	1.96	"11,200,000.00"	-	-	-
1624	INTU01C1903A	0.16	0.16	0.13	0.14	-12.5	"10,711,000.00"	"1,509,356.00"	"10,711,000.00"	"1,509,356.00"	14.73	"10,178,000.00"	-	-	-
1625	EPG01C1903A	0.08	0.08	0.07	0.07	-12.5	"465,600.00"	"37,054.00"	"465,600.00"	"37,054.00"	1.14	"2,849,700.00"	-	-	-
1626	CK01C1902A	0.16	0.16	0.14	0.14	-12.5	"4,934,200.00"	"737,590.00"	"4,934,200.00"	"737,590.00"	5.46	"12,651,800.00"	-	-	-
1627	BEM01P1902A	0.08	0.08	0.07	0.07	-12.5	"6,838,600.00"	"546,588.00"	"6,838,600.00"	"546,588.00"	7.98	"5,999,000.00"	-	-	-
1628	SCB27C1902A	0.08	0.08	0.07	0.07	-12.5	"480,000.00"	"34,800.00"	"480,000.00"	"34,800.00"	0.96	"3,500,000.00"	-	-	-
1629	KTB08C1903A	0.16	0.16	0.14	0.14	-12.5	"2,822,100.00"	"432,715.00"	"2,822,100.00"	"432,715.00"	3.53	"11,200,000.00"	-	-	-
1630	IVL27C1902A	0.08	0.08	0.07	0.07	-12.5	"360,000.00"	"27,600.00"	"360,000.00"	"27,600.00"	0.72	"3,500,000.00"	-	-	-
1631	BBL13C1901A	0.08	0.08	0.07	0.07	-12.5	"1,922,200.00"	"145,474.00"	"1,922,200.00"	"145,474.00"	1.6	"8,400,000.00"	-	-	-
1632	SAWA01P1901A	0.08	0.08	0.07	0.07	-12.5	"3,504,800.00"	"247,993.00"	"3,504,800.00"	"247,993.00"	4.38	"5,599,300.00"	-	-	-
1633	BBL11C1903A	0.16	0.16	0.14	0.14	-12.5	"4,983,500.00"	"752,782.00"	"4,983,500.00"	"752,782.00"	8.7	"8,022,000.00"	-	-	-
1634	TCC-W4	0.16	0.15	0.14	0.14	-12.5	"299,900.00"	"43,186.00"	"299,900.00"	"43,186.00"	0.08	"51,707,423.88"	-	-	-
1635	SIRI19C1906A	0.23	0.2	0.19	0.2	-13.04	"254,200.00"	"49,869.00"	"254,200.00"	"49,869.00"	0.21	"24,000,000.00"	-	-	-
1636	BEAU19C1906A	0.53	0.49	0.44	0.46	-13.21	"6,387,100.00"	"2,919,663.00"	"6,387,100.00"	"2,919,663.00"	5.32	"55,200,000.00"	-	-	-
1637	BEAU41C1907A	0.3	0.26	0.25	0.26	-13.33	"10,500.00"	"2,630.00"	"10,500.00"	"2,630.00"	0.02	"13,000,000.00"	-	-	-
1638	TOA28C1904A	0.15	0.13	0.13	0.13	-13.33	"811,200.00"	"105,456.00"	"811,200.00"	"105,456.00"	0.9	"11,700,000.00"	-	-	-
1639	ORI24C1905A	0.15	0.14	0.13	0.13	-13.33	"1,525,000.00"	"204,750.00"	"1,525,000.00"	"204,750.00"	3.05	"6,500,000.00"	-	-	-
1640	MTC28C1903A	0.15	0.15	0.13	0.13	-13.33	"5,072,000.00"	"731,628.00"	"5,072,000.00"	"731,628.00"	6.19	"10,660,000.00"	-	-	-
1641	SCB01C1904B	0.15	0.15	0.13	0.13	-13.33	"5,450,000.00"	"722,956.00"	"5,450,000.00"	"722,956.00"	7.36	"9,625,200.00"	-	-	-
1642	IVL01C1903B	0.15	0.15	0.12	0.13	-13.33	"8,242,500.00"	"1,170,499.00"	"8,242,500.00"	"1,170,499.00"	6.43	"16,668,600.00"	-	-	-
1643	HMPR11C1906A	0.15	0.15	0.13	0.13	-13.33	"1,479,500.00"	"192,370.00"	"1,479,500.00"	"192,370.00"	1.76	"10,933,000.00"	-	-	-
1644	BEM23C1901A	0.3	0.26	0.26	0.26	-13.33	"200,000.00"	"52,000.00"	"200,000.00"	"52,000.00"	0.2	"26,000,000.00"	-	-	-
1645	ADVA11C1910A	0.67	0.66	0.58	0.58	-13.43	"2,880,000.00"	"1,721,600.00"	"2,880,000.00"	"1,721,600.00"	3.2	"52,200,000.00"	-	-	-
1646	BGRI08C1902A	0.52	0.51	0.45	0.45	-13.46	"1,018,200.00"	"487,014.00"	"1,018,200.00"	"487,014.00"	1.27	"36,000,000.00"	-	-	-
1647	KBAN01C1907A	0.88	0.9	0.75	0.76	-13.64	"20,361,200.00"	"16,308,707.00"	"20,361,200.00"	"16,308,707.00"	20.36	"76,000,000.00"	-	-	-
1648	PTT06P1903A	0.22	0.22	0.19	0.19	-13.64	"2,470,100.00"	"522,021.00"	"2,470,100.00"	"522,021.00"	4.12	"11,400,000.00"	-	-	-
1649	BEAU24C1907A	0.58	0.56	0.5	0.5	-13.79	"179,000.00"	"90,500.00"	"179,000.00"	"90,500.00"	0.36	"25,000,000.00"	-	-	-
1650	ADVA13C1905A	0.7	0.69	0.58	0.6	-14.29	"25,098,500.00"	"15,179,764.00"	"25,098,500.00"	"15,179,764.00"	20.92	"72,000,000.00"	-	-	-
1651	S5001C1901A	0.07	0.07	0.04	0.06	-14.29	"19,261,600.00"	"1,122,895.00"	"19,261,600.00"	"1,122,895.00"	24.59	"4,699,800.00"	-	-	-
1652	SCC13C1903A	0.07	0.07	0.06	0.06	-14.29	"957,600.00"	"62,457.00"	"957,600.00"	"62,457.00"	0.8	"7,200,000.00"	-	-	-
1653	STA28C1902A	0.07	0.06	0.06	0.06	-14.29	"1,232,000.00"	"73,920.00"	"1,232,000.00"	"73,920.00"	1.07	"6,900,000.00"	-	-	-
1654	PTG01C1902A	0.07	0.08	0.06	0.06	-14.29	"1,505,600.00"	"103,092.00"	"1,505,600.00"	"103,092.00"	2.25	"4,017,600.00"	-	-	-
1655	MINT27C1903A	0.07	0.06	0.06	0.06	-14.29	"100,000.00"	"6,000.00"	"100,000.00"	"6,000.00"	0.2	"3,000,000.00"	-	-	-
1656	IRPC27C1903A	0.07	0.06	0.06	0.06	-14.29	"360,000.00"	"21,600.00"	"360,000.00"	"21,600.00"	0.72	"3,000,000.00"	-	-	-
1657	BBL42C1903A	0.14	0.13	0.12	0.12	-14.29	"408,000.00"	"52,020.00"	"408,000.00"	"52,020.00"	0.68	"7,200,000.00"	-	-	-
1658	IVL11C1906A	0.21	0.21	0.18	0.18	-14.29	"1,004,500.00"	"197,280.00"	"1,004,500.00"	"197,280.00"	1.12	"16,200,000.00"	-	-	-
1659	RATC19C1901A	0.07	0.06	0.06	0.06	-14.29	"20,000.00"	"1,200.00"	"20,000.00"	"1,200.00"	0.02	"7,200,000.00"	-	-	-
1660	KTC19C1901A	0.28	0.31	0.24	0.24	-14.29	"7,635,500.00"	"2,074,531.00"	"7,635,500.00"	"2,074,531.00"	6.36	"28,800,000.00"	-	-	-
1661	META-W3	0.07	0.07	0.06	0.06	-14.29	"2,989,100.00"	"187,869.00"	"2,989,244.00"	"187,876.95"	1.99	"9,000,779.10"	-	-	-
1662	MILL-W4	0.14	0.13	0.12	0.12	-14.29	"172,000.00"	"21,660.00"	"172,000.00"	"21,660.00"	0.04	"48,652,909.32"	-	-	-
1663	DNA <NP>	0.35	0.36	0.29	0.3	-14.29	"15,465,400.00"	"4,862,531.00"	"15,465,430.00"	"4,862,540.90"	0.24	"1,959,261,478.50"	N/A	14.5	N/A
1664	AEON01C1906B	0.9	0.91	0.76	0.77	-14.44	"6,060,200.00"	"5,085,292.00"	"6,060,200.00"	"5,085,292.00"	30.3	"15,400,000.00"	-	-	-
1665	KTC01C1901A	0.27	0.28	0.23	0.23	-14.81	"13,678,900.00"	"3,613,471.00"	"13,678,900.00"	"3,613,471.00"	11.87	"26,514,400.00"	-	-	-
1666	SCC28C1905A	0.2	0.2	0.16	0.17	-15	"5,963,800.00"	"1,136,206.00"	"5,963,800.00"	"1,136,206.00"	11.47	"8,840,000.00"	-	-	-
1667	BDMS28C1904A	0.2	0.18	0.13	0.17	-15	"22,936,500.00"	"3,438,938.00"	"22,936,500.00"	"3,438,938.00"	35.84	"10,880,000.00"	-	-	-
1668	PTTE24C1904A	0.2	0.18	0.17	0.17	-15	200	35	200	35	N/A	"8,500,000.00"	-	-	-
1669	BBL08C1902A	0.2	0.2	0.16	0.17	-15	"5,366,900.00"	"970,930.00"	"5,366,900.00"	"970,930.00"	6.71	"13,600,000.00"	-	-	-
1670	HMPR19C1901A	0.2	0.2	0.16	0.17	-15	"4,376,000.00"	"714,560.00"	"4,376,000.00"	"714,560.00"	3.65	"20,400,000.00"	-	-	-
1671	ADVA19C1905A	0.53	0.52	0.43	0.45	-15.09	"9,460,800.00"	"4,341,002.00"	"9,460,800.00"	"4,341,002.00"	7.88	"54,000,000.00"	-	-	-
1672	BH13C1906A	0.46	0.42	0.35	0.39	-15.22	"44,573,100.00"	"17,199,075.00"	"44,573,100.00"	"17,199,075.00"	37.14	"46,800,000.00"	-	-	-
1673	TMB06C1903A	0.13	0.11	0.1	0.11	-15.38	"191,000.00"	"20,901.00"	"191,000.00"	"20,901.00"	0.32	"6,600,000.00"	-	-	-
1674	BGRI01C1901B	0.52	0.51	0.44	0.44	-15.38	"1,909,400.00"	"881,703.00"	"1,909,400.00"	"881,703.00"	4.28	"19,632,800.00"	-	-	-
1675	ACAP-W2	0.32	0.33	0.25	0.27	-15.62	"7,234,700.00"	"2,085,119.00"	"7,234,700.00"	"2,085,119.00"	9.84	"19,858,110.39"	-	-	-
1676	TKN01C1906A	0.57	0.58	0.48	0.48	-15.79	"6,159,900.00"	"3,218,299.00"	"6,159,900.00"	"3,218,299.00"	13.83	"21,384,000.00"	-	-	-
1677	HMPR13C1905A	0.19	0.17	0.16	0.16	-15.79	"641,200.00"	"108,004.00"	"641,200.00"	"108,004.00"	0.53	"19,200,000.00"	-	-	-
1678	BBL28C1904A	0.19	0.19	0.16	0.16	-15.79	"8,574,600.00"	"1,539,660.00"	"8,574,600.00"	"1,539,660.00"	10.99	"12,480,000.00"	-	-	-
1679	INTU24C1909A	0.19	0.18	0.16	0.16	-15.79	"2,000.00"	340	"2,000.00"	340	N/A	"8,000,000.00"	-	-	-
1680	CPAL01P1904B	0.19	0.19	0.16	0.16	-15.79	"3,658,900.00"	"655,597.00"	"3,658,900.00"	"655,597.00"	7.36	"7,950,400.00"	-	-	-
1681	BCH27C1902A	0.19	0.17	0.12	0.16	-15.79	"54,985,300.00"	"7,999,538.00"	"54,985,300.00"	"7,999,538.00"	109.97	"8,000,000.00"	-	-	-
1682	PTT06P1901A	0.19	0.18	0.16	0.16	-15.79	"2,925,000.00"	"502,720.00"	"2,925,000.00"	"502,720.00"	4.88	"9,600,000.00"	-	-	-
1683	STAR-W3	0.95	0.99	0.8	0.8	-15.79	"785,000.00"	"672,400.00"	"785,090.00"	"672,481.00"	0.58	"108,363,741.60"	-	-	-
1684	ADVA01C1905B	0.37	0.37	0.3	0.31	-16.22	"9,923,500.00"	"3,155,873.00"	"9,923,500.00"	"3,155,873.00"	11.67	"26,350,000.00"	-	-	-
1685	BEAU13C1906A	0.43	0.4	0.35	0.36	-16.28	"99,462,800.00"	"35,748,149.00"	"99,462,800.00"	"35,748,149.00"	82.89	"43,200,000.00"	-	-	-
1686	ADVA01C1905A	0.49	0.49	0.4	0.41	-16.33	"11,599,700.00"	"5,059,111.00"	"11,599,700.00"	"5,059,111.00"	11	"43,222,200.00"	-	-	-
1687	S5028C1901A	0.12	0.12	0.08	0.1	-16.67	"2,236,200.00"	"231,002.00"	"2,236,200.00"	"231,002.00"	4.07	"5,500,000.00"	-	-	-
1688	BLA27C1905A	0.12	0.1	0.1	0.1	-16.67	"840,000.00"	"84,000.00"	"840,000.00"	"84,000.00"	1.68	"5,000,000.00"	-	-	-
1689	BH01C1905A	0.18	0.16	0.14	0.15	-16.67	"32,510,500.00"	"4,978,803.00"	"32,510,500.00"	"4,978,803.00"	26.87	"18,148,500.00"	-	-	-
1690	AMAT13C1902A	0.06	0.05	0.04	0.05	-16.67	"191,600.00"	"9,579.00"	"191,600.00"	"9,579.00"	0.09	"11,000,000.00"	-	-	-
1691	STEC01C1902B	0.12	0.13	0.1	0.1	-16.67	"17,799,600.00"	"2,057,686.00"	"17,799,600.00"	"2,057,686.00"	39.9	"4,461,000.00"	-	-	-
1692	STA13C1901A	0.12	0.13	0.1	0.1	-16.67	"647,600.00"	"67,358.00"	"647,600.00"	"67,358.00"	0.54	"12,000,000.00"	-	-	-
1693	HMPR01C1902B	0.18	0.18	0.15	0.15	-16.67	"4,689,000.00"	"709,648.00"	"4,689,000.00"	"709,648.00"	2.21	"31,761,000.00"	-	-	-
1694	STEC11C1903A	0.18	0.18	0.15	0.15	-16.67	"1,300,100.00"	"215,295.00"	"1,300,100.00"	"215,295.00"	3.78	"5,160,000.00"	-	-	-
1695	EA11C1902A	0.06	0.06	0.04	0.05	-16.67	"2,750,600.00"	"137,331.00"	"2,750,600.00"	"137,331.00"	3.67	"3,750,000.00"	-	-	-
