<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
NCH,20190110,0.87,0.87,0.87,0.87,2700
AOT,20190110,66.00,66.00,66.00,66.00,41617000
GRAND,20190110,0.86,0.86,0.86,0.86,304300
HFT,20190110,2.92,2.92,2.92,2.92,15800
TYCN,20190110,2.68,2.68,2.68,2.68,17000
EIC,20190110,0.04,0.04,0.04,0.04,106700
UVAN,20190110,5.25,5.25,5.25,5.25,2100
MBKET,20190110,10.30,10.30,10.30,10.30,29900
TK,20190110,8.90,8.90,8.90,8.90,10900
AIT,20190110,19.90,19.90,19.90,19.90,170300
MIDA,20190110,0.58,0.58,0.58,0.58,54700
RS,20190110,15.00,15.00,15.00,15.00,2775300
MATCH,20190110,2.14,2.14,2.14,2.14,22200
CI,20190110,1.22,1.22,1.22,1.22,81600
TNITY,20190110,5.65,5.65,5.65,5.65,400
TSTH,20190110,0.67,0.67,0.67,0.67,30200
AH,20190110,19.10,19.10,19.10,19.10,572200
FNS,20190110,3.58,3.58,3.58,3.58,114600
PLE,20190110,1.10,1.10,1.10,1.10,1015600
BAFS,20190110,32.50,32.50,32.50,32.50,122900
7UP,20190110,0.41,0.41,0.41,0.41,723300
INET,20190110,3.00,3.00,3.00,3.00,67400
BROOK,20190110,0.43,0.43,0.43,0.43,465100
GENCO,20190110,0.74,0.74,0.74,0.74,286700
PL,20190110,3.30,3.30,3.30,3.30,73800
GJS,20190110,0.13,0.13,0.13,0.13,10420100
LST,20190110,3.98,3.98,3.98,3.98,56900
EMC,20190110,0.28,0.28,0.28,0.28,4707500
MSC,20190110,7.25,7.25,7.25,7.25,34900
SPORT,20190110,0.14,0.14,0.14,0.14,7300
MAX,20190110,0.02,0.02,0.02,0.02,6359500
ASIMAR,20190110,1.92,1.92,1.92,1.92,145900
ROJNA,20190110,4.80,4.80,4.80,4.80,403800
ZMICO,20190110,1.00,1.00,1.00,1.00,403100
VNT,20190110,20.60,20.60,20.60,20.60,1264900
TGPRO,20190110,0.12,0.12,0.12,0.12,11844400
LPN,20190110,6.50,6.50,6.50,6.50,9346300
IRC,20190110,20.80,20.80,20.80,20.80,3900
FANCY,20190110,0.77,0.77,0.77,0.77,76400
ITD,20190110,2.22,2.22,2.22,2.22,2253300
BCP,20190110,33.00,33.00,33.00,33.00,2120300
JAS,20190110,4.70,4.70,4.70,4.70,5320400
CPI,20190110,1.50,1.50,1.50,1.50,100
KYE,20190110,385.00,385.00,385.00,385.00,400
GOLD,20190110,6.65,6.65,6.65,6.65,5275500
EVER,20190110,0.51,0.51,0.51,0.51,12336900
ESTAR,20190110,0.53,0.53,0.53,0.53,911400
PRG,20190110,13.00,13.00,13.00,13.00,3500
SYNTEC,20190110,2.78,2.78,2.78,2.78,1253800
PTTEP-F,20190110,121.50,121.50,121.50,121.50,16700
APURE,20190110,1.26,1.26,1.26,1.26,1791400
ACC,20190110,0.50,0.50,0.50,0.50,353600
U,20190110,2.52,2.52,2.52,2.52,2901000
TVI,20190110,3.80,3.80,3.80,3.80,13200
METCO,20190110,211.00,211.00,211.00,211.00,1200
PK,20190110,2.30,2.30,2.30,2.30,303600
CPH,20190110,6.45,6.45,6.45,6.45,23800
DCC,20190110,2.04,2.04,2.04,2.04,1654100
SMPC,20190110,12.00,12.00,12.00,12.00,64900
SITHAI,20190110,1.15,1.15,1.15,1.15,225800
RAM,20190110,2700.00,2700.00,2700.00,2700.00,100
TRUBB,20190110,1.56,1.56,1.56,1.56,38500
SMK,20190110,38.75,38.75,38.75,38.75,5500
TCC,20190110,0.39,0.39,0.39,0.39,4569800
CWT,20190110,2.68,2.68,2.68,2.68,51900
AJ,20190110,8.25,8.25,8.25,8.25,21500
APEX,20190110,0.20,0.20,0.20,0.20,201200
KGI,20190110,4.38,4.38,4.38,4.38,1287000
ALUCON,20190110,177.50,177.50,177.50,177.50,1500
RCI,20190110,3.82,3.82,3.82,3.82,164400
LH-F,20190110,9.85,9.85,9.85,9.85,83400
NPK,20190110,26.00,26.00,26.00,26.00,2700
KKP,20190110,67.75,67.75,67.75,67.75,1703300
PAF,20190110,0.81,0.81,0.81,0.81,44500
CNS,20190110,2.16,2.16,2.16,2.16,30400
SKR,20190110,3.96,3.96,3.96,3.96,93000
AYUD,20190110,40.50,40.50,40.50,40.50,4500
TPCORP,20190110,14.80,14.80,14.80,14.80,100
FE,20190110,172.00,172.00,172.00,172.00,100
NEP,20190110,0.31,0.31,0.31,0.31,100000
TR,20190110,43.00,43.00,43.00,43.00,2000
BFIT,20190110,18.70,18.70,18.70,18.70,33300
DIGI,20190110,0.20,0.20,0.20,0.20,177100
BKI,20190110,329.00,329.00,329.00,329.00,200
CTW,20190110,8.00,8.00,8.00,8.00,74100
SUC,20190110,45.75,45.75,45.75,45.75,101000
TCAP,20190110,52.00,52.00,52.00,52.00,2108500
DTC,20190110,9.90,9.90,9.90,9.90,104100
BJC,20190110,48.25,48.25,48.25,48.25,7190400
BSET100,20190110,10.15,10.15,10.15,10.15,468700
TFMAMA,20190110,160.00,160.00,160.00,160.00,9400
BMSCG,20190110,7.70,7.70,7.70,7.70,14100
AOT-F,20190110,65.75,65.75,65.75,65.75,1200
RPH,20190110,4.90,4.90,4.90,4.90,370400
NYT,20190110,5.00,5.00,5.00,5.00,323900
JMART,20190110,4.96,4.96,4.96,4.96,864900
AMARIN,20190110,5.00,5.00,5.00,5.00,175600
LALIN,20190110,4.78,4.78,4.78,4.78,89100
PB,20190110,60.75,60.75,60.75,60.75,40300
WORK,20190110,23.60,23.60,23.60,23.60,241800
NETBAY,20190110,22.90,22.90,22.90,22.90,125600
1DIV,20190110,11.10,11.10,11.10,11.10,8000
UPOIC,20190110,4.48,4.48,4.48,4.48,1300
STPI,20190110,4.22,4.22,4.22,4.22,844300
STANLY,20190110,215.00,215.00,215.00,215.00,2400
ABICO,20190110,4.30,4.30,4.30,4.30,6900
SCCC,20190110,215.00,215.00,215.00,215.00,103500
APCO,20190110,4.10,4.10,4.10,4.10,74500
KBS,20190110,4.02,4.02,4.02,4.02,89800
THANA,20190110,2.00,2.00,2.00,2.00,147200
MBK,20190110,20.00,20.00,20.00,20.00,1948900
KTB,20190110,20.00,20.00,20.00,20.00,20927600
MTC,20190110,49.00,49.00,49.00,49.00,4421200
SAWAD,20190110,49.00,49.00,49.00,49.00,2261300
UAC,20190110,3.92,3.92,3.92,3.92,13600
UTP,20190110,9.80,9.80,9.80,9.80,472400
TPIPL,20190110,1.96,1.96,1.96,1.96,9261400
LH,20190110,9.90,9.90,9.90,9.90,20994400
RSP,20190110,3.70,3.70,3.70,3.70,181700
ZIGA,20190110,1.87,1.87,1.87,1.87,60500
BTS06C1903C,20190110,9.25,9.25,9.25,9.25,100000
SR,20190110,1.87,1.87,1.87,1.87,5800
TPCH,20190110,9.40,9.40,9.40,9.40,295600
KWG,20190110,1.89,1.89,1.89,1.89,600
MDX,20190110,3.76,3.76,3.76,3.76,11700
FSS,20190110,1.83,1.83,1.83,1.83,105200
MODERN,20190110,3.72,3.72,3.72,3.72,457700
MONO,20190110,1.82,1.82,1.82,1.82,2373600
ECL,20190110,1.80,1.80,1.80,1.80,1720800
BCT,20190110,44.50,44.50,44.50,44.50,3000
AFC,20190110,9.05,9.05,9.05,9.05,2200
JAS-W3,20190110,1.75,1.75,1.75,1.75,181100
PM,20190110,8.75,8.75,8.75,8.75,207700
TIF1,20190110,8.75,8.75,8.75,8.75,3700
CCET,20190110,1.72,1.72,1.72,1.72,301200
SCP,20190110,8.50,8.50,8.50,8.50,239900
U-P,20190110,3.26,3.26,3.26,3.26,302000
BTS23C1905A,20190110,1.63,1.63,1.63,1.63,1503000
TWPC,20190110,8.00,8.00,8.00,8.00,56400
RWI,20190110,1.61,1.61,1.61,1.61,50500
JKN,20190110,7.85,7.85,7.85,7.85,702400
RICHY,20190110,1.58,1.58,1.58,1.58,318200
PRECHA,20190110,1.60,1.60,1.60,1.60,79900
TC,20190110,3.18,3.18,3.18,3.18,40100
GPSC01P1902A,20190110,1.56,1.56,1.56,1.56,2751400
TCMC,20190110,1.58,1.58,1.58,1.58,1903700
BKD,20190110,3.06,3.06,3.06,3.06,155400
TVD,20190110,1.54,1.54,1.54,1.54,74500
ATP30,20190110,1.50,1.50,1.50,1.50,78100
TDEX,20190110,10.59,10.59,10.59,10.59,273700
SAPPE,20190110,14.90,14.90,14.90,14.90,159100
GUNKUL,20190110,2.98,2.98,2.98,2.98,8546000
PLANET,20190110,1.45,1.45,1.45,1.45,41200
DIF,20190110,14.60,14.60,14.60,14.60,9077700
DEMCO,20190110,2.92,2.92,2.92,2.92,994300
PLAT,20190110,7.10,7.10,7.10,7.10,1423600
AU,20190110,7.00,7.00,7.00,7.00,741600
PDG,20190110,2.82,2.82,2.82,2.82,55800
GLAND,20190110,2.82,2.82,2.82,2.82,1215500
STA,20190110,14.10,14.10,14.10,14.10,4603700
SNC,20190110,13.70,13.70,13.70,13.70,190200
TSC,20190110,13.40,13.40,13.40,13.40,3000
THG,20190110,32.75,32.75,32.75,32.75,830800
EPG,20190110,6.60,6.60,6.60,6.60,1847200
ABPIF,20190110,6.50,6.50,6.50,6.50,315700
TMT,20190110,13.10,13.10,13.10,13.10,26800
UEC,20190110,1.29,1.29,1.29,1.29,44400
SIRI,20190110,1.27,1.27,1.27,1.27,35032800
FMT,20190110,25.00,25.00,25.00,25.00,100
UMI,20190110,1.25,1.25,1.25,1.25,2764200
PTTG01P1904B,20190110,1.22,1.22,1.22,1.22,3408700
BIG,20190110,1.23,1.23,1.23,1.23,808800
PDI,20190110,12.30,12.30,12.30,12.30,18900
LIT,20190110,5.95,5.95,5.95,5.95,95700
SYNEX,20190110,12.00,12.00,12.00,12.00,203800
ASK,20190110,23.90,23.90,23.90,23.90,151400
BTSGIF,20190110,11.80,11.80,11.80,11.80,2943400
CTARAF,20190110,4.70,4.70,4.70,4.70,17700
SMIT,20190110,5.85,5.85,5.85,5.85,105600
IRPC,20190110,5.90,5.90,5.90,5.90,56748600
BIZ,20190110,2.32,2.32,2.32,2.32,133100
THIP,20190110,23.30,23.30,23.30,23.30,18500
WHAUP,20190110,5.70,5.70,5.70,5.70,1261400
XO,20190110,11.50,11.50,11.50,11.50,255000
PT,20190110,5.75,5.75,5.75,5.75,64600
BGRIM,20190110,28.25,28.25,28.25,28.25,4688400
SISB,20190110,4.46,4.46,4.46,4.46,1140500
TLHPF,20190110,11.00,11.00,11.00,11.00,16000
LPH,20190110,5.55,5.55,5.55,5.55,676800
B-WORK,20190110,10.90,10.90,10.90,10.90,64700
SPVI,20190110,1.10,1.10,1.10,1.10,191100
STI,20190110,5.40,5.40,5.40,5.40,464800
KTIS,20190110,5.45,5.45,5.45,5.45,20400
IVL,20190110,54.25,54.25,54.25,54.25,15239600
SQ,20190110,2.12,2.12,2.12,2.12,802300
HTECH,20190110,5.30,5.30,5.30,5.30,315800
TVO,20190110,26.75,26.75,26.75,26.75,905000
SVH,20190110,424.00,424.00,424.00,424.00,5700
S5001C1903H,20190110,1.01,1.01,1.01,1.01,247375400
TFFIF,20190110,10.20,10.20,10.20,10.20,4106900
TM,20190110,2.06,2.06,2.06,2.06,42700
TAE,20190110,2.06,2.06,2.06,2.06,128500
JMT-W2,20190110,2.02,2.02,2.02,2.02,307600
OTO,20190110,2.04,2.04,2.04,2.04,57500
CNT,20190110,2.04,2.04,2.04,2.04,58700
SPPT,20190110,4.00,4.00,4.00,4.00,188600
META,20190110,1.95,1.95,1.95,1.95,1354700
SMT,20190110,1.96,1.96,1.96,1.96,28700
INTUCH,20190110,49.00,49.00,49.00,49.00,7338200
UNIQ,20190110,9.60,9.60,9.60,9.60,1763800
SNP,20190110,19.20,19.20,19.20,19.20,5100
ETE,20190110,0.94,0.94,0.94,0.94,216000
LDC,20190110,0.94,0.94,0.94,0.94,145400
ESET50,20190110,5.58,5.58,5.58,5.58,1400
NDR,20190110,1.84,1.84,1.84,1.84,117100
NER,20190110,1.81,1.81,1.81,1.81,9698400
PTTE01P1904A,20190110,1.79,1.79,1.79,1.79,2567000
S5001P1903G,20190110,0.88,0.88,0.88,0.88,294046700
ICN,20190110,1.75,1.75,1.75,1.75,155800
SEAFCO,20190110,8.65,8.65,8.65,8.65,2233600
S5006P1903B,20190110,0.85,0.85,0.85,0.85,6935100
S5001C1903G,20190110,0.83,0.83,0.83,0.83,204011500
AOT16C1912A,20190110,0.83,0.83,0.83,0.83,15200
CPT,20190110,0.79,0.79,0.79,0.79,6096200
TMC,20190110,0.79,0.79,0.79,0.79,46900
THE,20190110,1.58,1.58,1.58,1.58,83100
STAR,20190110,4.76,4.76,4.76,4.76,43600
BCH,20190110,15.80,15.80,15.80,15.80,64753700
ASP,20190110,3.18,3.18,3.18,3.18,1379400
ECF-W3,20190110,0.78,0.78,0.78,0.78,127400
ASIAN,20190110,7.85,7.85,7.85,7.85,4077600
LTX,20190110,97.25,97.25,97.25,97.25,6400
CMC,20190110,1.53,1.53,1.53,1.53,3461400
IFS,20190110,3.08,3.08,3.08,3.08,38900
NWR,20190110,0.77,0.77,0.77,0.77,2811000
BJC01P1906A,20190110,0.76,0.76,0.76,0.76,11059700
SSP,20190110,7.55,7.55,7.55,7.55,328200
JUBILE,20190110,15.20,15.20,15.20,15.20,31900
S10001C1911A,20190110,0.75,0.75,0.75,0.75,97900
PTTG01P1901A,20190110,0.75,0.75,0.75,0.75,2950100
DCC-W1,20190110,0.74,0.74,0.74,0.74,3880900
TAKUNI,20190110,0.74,0.74,0.74,0.74,191800
HMPRO,20190110,14.90,14.90,14.90,14.90,30225200
BLAN01P1903A,20190110,0.73,0.73,0.73,0.73,1126000
TASCO,20190110,14.70,14.70,14.70,14.70,1363600
TISC11C1910A,20190110,0.72,0.72,0.72,0.72,3440600
CKP,20190110,5.05,5.05,5.05,5.05,64713700
CK,20190110,25.25,25.25,25.25,25.25,4168000
SCC,20190110,434.00,434.00,434.00,434.00,2744500
ORI,20190110,7.10,7.10,7.10,7.10,5371700
PPS,20190110,0.71,0.71,0.71,0.71,1010500
PYLON,20190110,7.10,7.10,7.10,7.10,433800
STEC,20190110,21.20,21.20,21.20,21.20,10834400
MFEC,20190110,2.80,2.80,2.80,2.80,152000
HTC,20190110,13.90,13.90,13.90,13.90,37800
AAV01P1902A,20190110,0.69,0.69,0.69,0.69,172500
SSC,20190110,34.50,34.50,34.50,34.50,300
BBL,20190110,208.00,208.00,208.00,208.00,3743600
SONIC,20190110,1.34,1.34,1.34,1.34,322800
COTTO,20190110,2.02,2.02,2.02,2.02,236300
BR,20190110,3.96,3.96,3.96,3.96,755800
CM,20190110,3.98,3.98,3.98,3.98,42800
DOD,20190110,13.10,13.10,13.10,13.10,633400
SGF,20190110,1.31,1.31,1.31,1.31,8466100
AYUD-W1,20190110,3.88,3.88,3.88,3.88,897000
COLOR,20190110,1.30,1.30,1.30,1.30,8200
BOFFICE,20190110,12.90,12.90,12.90,12.90,121300
MOONG,20190110,6.45,6.45,6.45,6.45,635700
SAMART,20190110,6.40,6.40,6.40,6.40,1358300
PTTG13C1906A,20190110,0.63,0.63,0.63,0.63,7319300
S5008P1903A,20190110,0.63,0.63,0.63,0.63,28964900
KTC,20190110,31.50,31.50,31.50,31.50,11796900
HARN,20190110,2.50,2.50,2.50,2.50,196400
SPA,20190110,12.40,12.40,12.40,12.40,147200
NKI,20190110,62.00,62.00,62.00,62.00,2000
EE,20190110,0.61,0.61,0.61,0.61,5525300
RP,20190110,2.42,2.42,2.42,2.42,88900
M,20190110,75.75,75.75,75.75,75.75,313800
S5006P1903C,20190110,0.60,0.60,0.60,0.60,19480300
THCOM,20190110,6.00,6.00,6.00,6.00,1083000
HYDRO,20190110,1.17,1.17,1.17,1.17,99100
SABINA,20190110,29.00,29.00,29.00,29.00,59700
TKS,20190110,8.75,8.75,8.75,8.75,761100
GRAMMY,20190110,5.85,5.85,5.85,5.85,78900
KAMART,20190110,3.52,3.52,3.52,3.52,962300
LANNA,20190110,11.70,11.70,11.70,11.70,45800
WORK13C1905A,20190110,0.57,0.57,0.57,0.57,467900
GULF,20190110,85.25,85.25,85.25,85.25,7099600
ESSO,20190110,11.40,11.40,11.40,11.40,10116100
NFC,20190110,5.65,5.65,5.65,5.65,32400
KKP19C1906A,20190110,0.55,0.55,0.55,0.55,835200
PTTE13P1905A,20190110,0.55,0.55,0.55,0.55,12340500
TRUE27P1904A,20190110,0.55,0.55,0.55,0.55,60000
WIN,20190110,0.55,0.55,0.55,0.55,477600
S5001P1903F,20190110,1.08,1.08,1.08,1.08,409779400
GPSC19C1905A,20190110,0.54,0.54,0.54,0.54,2731900
SAWA11C1906A,20190110,0.54,0.54,0.54,0.54,652600
AEONTS,20190110,188.50,188.50,188.50,188.50,627600
SOLAR,20190110,2.14,2.14,2.14,2.14,1322600
BBL-F,20190110,214.00,214.00,214.00,214.00,1178200
III,20190110,5.30,5.30,5.30,5.30,542200
MACO,20190110,1.59,1.59,1.59,1.59,46428000
TNDT,20190110,4.20,4.20,4.20,4.20,42200
TSE,20190110,2.08,2.08,2.08,2.08,2854100
AUCT,20190110,5.15,5.15,5.15,5.15,522700
BANP01P1903A,20190110,1.02,1.02,1.02,1.02,4509200
THANI,20190110,7.60,7.60,7.60,7.60,3286700
S5028P1901A,20190110,0.50,0.50,0.50,0.50,521500
DCON,20190110,0.50,0.50,0.50,0.50,703300
SAWAD-W1,20190110,7.40,7.40,7.40,7.40,7400
SCN,20190110,3.96,3.96,3.96,3.96,699500
TNH,20190110,37.00,37.00,37.00,37.00,175900
NPPG,20190110,0.99,0.99,0.99,0.99,3756500
AMAT01C1903A,20190110,0.49,0.49,0.49,0.49,4782200
CRD,20190110,0.98,0.98,0.98,0.98,327700
ADVA24P1908A,20190110,0.97,0.97,0.97,0.97,130000
VCOM,20190110,2.90,2.90,2.90,2.90,24900
PTTE01P1904B,20190110,1.43,1.43,1.43,1.43,2497200
JWD,20190110,7.15,7.15,7.15,7.15,705000
SCB13P1905A,20190110,0.47,0.47,0.47,0.47,16278400
TOP19C1906A,20190110,0.47,0.47,0.47,0.47,10175800
GPSC11C1909A,20190110,0.47,0.47,0.47,0.47,2283800
CHG,20190110,1.85,1.85,1.85,1.85,108952100
S5001C1904A,20190110,0.92,0.92,0.92,0.92,12053100
URBNPF,20190110,4.60,4.60,4.60,4.60,14400
NUSA,20190110,0.46,0.46,0.46,0.46,6637200
KCM,20190110,0.91,0.91,0.91,0.91,358000
KPNPF,20190110,9.00,9.00,9.00,9.00,500
MAKRO,20190110,33.75,33.75,33.75,33.75,426500
CBG06P1903A,20190110,1.78,1.78,1.78,1.78,883000
CHO,20190110,1.34,1.34,1.34,1.34,1465300
TTCL,20190110,6.70,6.70,6.70,6.70,207500
VIH,20190110,6.65,6.65,6.65,6.65,460000
WHA01C1906B,20190110,0.44,0.44,0.44,0.44,21766900
STA19C1903A,20190110,0.44,0.44,0.44,0.44,1648000
BH,20190110,176.00,176.00,176.00,176.00,11793700
MALEE,20190110,8.65,8.65,8.65,8.65,193700
TPIP11C1909A,20190110,0.43,0.43,0.43,0.43,1440000
ITEL-W1,20190110,0.43,0.43,0.43,0.43,1691000
TCJ,20190110,5.10,5.10,5.10,5.10,5900
OCC,20190110,16.90,16.90,16.90,16.90,200
S5001C1904B,20190110,0.84,0.84,0.84,0.84,17595700
BPP11C1910A,20190110,0.42,0.42,0.42,0.42,1982000
WHA27P1905A,20190110,0.42,0.42,0.42,0.42,2790000
VPO,20190110,0.42,0.42,0.42,0.42,30500
TTW,20190110,12.60,12.60,12.60,12.60,6967200
SAWA06C1903A,20190110,1.24,1.24,1.24,1.24,640000
SLP,20190110,0.83,0.83,0.83,0.83,12200
KBANK-F,20190110,186.00,186.00,186.00,186.00,2956500
BANP13C1906A,20190110,0.41,0.41,0.41,0.41,16484600
B,20190110,0.41,0.41,0.41,0.41,146500
PACE,20190110,0.40,0.40,0.40,0.40,2231700
RPC,20190110,0.40,0.40,0.40,0.40,162500
TACC,20190110,2.38,2.38,2.38,2.38,247500
ADVANC,20190110,178.50,178.50,178.50,178.50,8214500
CIMBT,20190110,0.79,0.79,0.79,0.79,112200
CPF28C1903A,20190110,0.39,0.39,0.39,0.39,240000
BEM08C1903A,20190110,0.39,0.39,0.39,0.39,2913500
BJC01C1906A,20190110,0.38,0.38,0.38,0.38,8745700
SMT-W2,20190110,0.38,0.38,0.38,0.38,86700
SCG,20190110,4.56,4.56,4.56,4.56,10000
DDD,20190110,18.90,18.90,18.90,18.90,1117800
TVT,20190110,0.75,0.75,0.75,0.75,61600
CBG01P1905A,20190110,1.48,1.48,1.48,1.48,4101500
SVI-W3,20190110,1.84,1.84,1.84,1.84,90900
NTV,20190110,55.00,55.00,55.00,55.00,71300
EICT,20190110,4.35,4.35,4.35,4.35,300
WHA28C1906A,20190110,0.36,0.36,0.36,0.36,12501600
S5006C1903A,20190110,0.36,0.36,0.36,0.36,11705500
SAWA08C1903A,20190110,0.36,0.36,0.36,0.36,1522800
FVC,20190110,0.72,0.72,0.72,0.72,107700
PSL,20190110,8.90,8.90,8.90,8.90,2976000
BPP13C1906A,20190110,0.35,0.35,0.35,0.35,22439200
BGT,20190110,1.04,1.04,1.04,1.04,205000
DREIT,20190110,5.15,5.15,5.15,5.15,200000
VIBHA-W2,20190110,1.03,1.03,1.03,1.03,372200
GL,20190110,6.85,6.85,6.85,6.85,7502300
YUASA,20190110,10.30,10.30,10.30,10.30,7600
THAN13C1905A,20190110,0.34,0.34,0.34,0.34,1811500
GPSC06C1903A,20190110,0.34,0.34,0.34,0.34,2506500
S5013C1903A,20190110,0.34,0.34,0.34,0.34,627482000
JTS,20190110,1.35,1.35,1.35,1.35,20600
AMANAH,20190110,1.68,1.68,1.68,1.68,6098300
PTTE01P1901A,20190110,1.33,1.33,1.33,1.33,2184400
TOP07C1908A,20190110,0.33,0.33,0.33,0.33,27000
PTTG08P1904A,20190110,0.66,0.66,0.66,0.66,1507800
CPF13C1903A,20190110,0.33,0.33,0.33,0.33,5452100
ALT-W1,20190110,0.66,0.66,0.66,0.66,35900
SINGER,20190110,6.50,6.50,6.50,6.50,163100
S5028P1903A,20190110,0.96,0.96,0.96,0.96,76511600
CPAL27P1905A,20190110,0.32,0.32,0.32,0.32,90000
TVD-W2,20190110,0.63,0.63,0.63,0.63,144700
STA13C1906A,20190110,0.31,0.31,0.31,0.31,26260000
UV19C1906A,20190110,0.31,0.31,0.31,0.31,1152400
BANP01P1903B,20190110,0.62,0.62,0.62,0.62,4742100
WAVE-W1,20190110,0.31,0.31,0.31,0.31,30400
KBANK,20190110,186.00,186.00,186.00,186.00,16518900
SKN,20190110,3.70,3.70,3.70,3.70,372800
GUNK28C1906A,20190110,0.30,0.30,0.30,0.30,1462200
IVL13C1904A,20190110,0.30,0.30,0.30,0.30,6207900
RS27C1905A,20190110,0.30,0.30,0.30,0.30,1675000
KTB01C1903A,20190110,0.30,0.30,0.30,0.30,12312400
BEM19C1901A,20190110,0.60,0.60,0.60,0.60,1187800
MONO-W1,20190110,0.30,0.30,0.30,0.30,960100
SDC,20190110,0.30,0.30,0.30,0.30,1113800
GEL,20190110,0.30,0.30,0.30,0.30,872300
PLANB,20190110,5.95,5.95,5.95,5.95,11646300
WHA01P1906A,20190110,0.59,0.59,0.59,0.59,2970800
SAWA24C1910A,20190110,0.88,0.88,0.88,0.88,100100
TOA13C1906A,20190110,0.29,0.29,0.29,0.29,3918400
THAI28C1906A,20190110,0.29,0.29,0.29,0.29,1331200
BTS11C1910A,20190110,0.29,0.29,0.29,0.29,1490000
AOT28C1905A,20190110,0.29,0.29,0.29,0.29,9098800
BANP01C1905B,20190110,0.29,0.29,0.29,0.29,5269400
BBL27C1904A,20190110,0.29,0.29,0.29,0.29,1170000
PTT27P1903A,20190110,0.29,0.29,0.29,0.29,788600
AMAT19C1902A,20190110,0.29,0.29,0.29,0.29,3832700
SAWA01C1901A,20190110,0.85,0.85,0.85,0.85,1993100
AHC,20190110,17.00,17.00,17.00,17.00,34500
TVO19C1906A,20190110,0.28,0.28,0.28,0.28,160300
S5028C1903A,20190110,0.28,0.28,0.28,0.28,74370700
S5006C1903D,20190110,0.28,0.28,0.28,0.28,13575000
SCB13C1905A,20190110,0.28,0.28,0.28,0.28,7442000
S5008C1903A,20190110,0.28,0.28,0.28,0.28,21256800
SCB01C1904A,20190110,0.28,0.28,0.28,0.28,6825400
GUNK13C1905A,20190110,0.27,0.27,0.27,0.27,1917700
TPI01C1906A,20190110,0.27,0.27,0.27,0.27,502200
ESSO01C1906A,20190110,0.27,0.27,0.27,0.27,2702700
BJC01C1906B,20190110,0.27,0.27,0.27,0.27,17987400
BANP01P1905A,20190110,0.54,0.54,0.54,0.54,28575000
PTTG13C1904A,20190110,0.27,0.27,0.27,0.27,993600
TISC42C1904A,20190110,0.27,0.27,0.27,0.27,1122900
PTT01P1904A,20190110,0.81,0.81,0.81,0.81,6531300
AMAT06C1903A,20190110,0.27,0.27,0.27,0.27,1190000
WHA06C1903A,20190110,0.27,0.27,0.27,0.27,1323700
AMAT08C1903A,20190110,0.27,0.27,0.27,0.27,2243000
SPI,20190110,72.75,72.75,72.75,72.75,5700
JKN-W1,20190110,1.57,1.57,1.57,1.57,1561100
FOCUS,20190110,1.57,1.57,1.57,1.57,37200
ESSO19C1906A,20190110,0.26,0.26,0.26,0.26,912500
TASC27C1905A,20190110,0.26,0.26,0.26,0.26,290000
MTC13C1903A,20190110,0.26,0.26,0.26,0.26,10435000
SANKO-W1,20190110,0.26,0.26,0.26,0.26,2267700
GPSC01C1905B,20190110,0.51,0.51,0.51,0.51,4246400
SKE,20190110,1.01,1.01,1.01,1.01,7980700
GGC13C1908A,20190110,0.25,0.25,0.25,0.25,2596600
AOT06C1903A,20190110,0.25,0.25,0.25,0.25,5411000
SIMAT-W4,20190110,0.75,0.75,0.75,0.75,66600
CMR,20190110,2.48,2.48,2.48,2.48,105200
SGP28C1906A,20190110,0.49,0.49,0.49,0.49,3678200
IVL01C1905A,20190110,0.49,0.49,0.49,0.49,11891300
ORI11C1909A,20190110,0.49,0.49,0.49,0.49,1440000
PTTE01P1907B,20190110,0.72,0.72,0.72,0.72,6642200
CKP11C1910A,20190110,0.24,0.24,0.24,0.24,1242000
LPN08C1908A,20190110,0.24,0.24,0.24,0.24,1037700
MTC24C1912A,20190110,0.72,0.72,0.72,0.72,54900
KTB11C1909A,20190110,0.24,0.24,0.24,0.24,660000
GUNK19C1906A,20190110,0.24,0.24,0.24,0.24,641700
SAWA13C1904A,20190110,0.48,0.48,0.48,0.48,4829200
TISC08C1903A,20190110,0.24,0.24,0.24,0.24,1272600
TOP01P1901A,20190110,0.48,0.48,0.48,0.48,13507900
EGCO19C1901A,20190110,0.24,0.24,0.24,0.24,387400
WHA19C1901A,20190110,0.24,0.24,0.24,0.24,6744600
AEC,20190110,0.48,0.48,0.48,0.48,228200
TRUE,20190110,5.20,5.20,5.20,5.20,175118500
SAM,20190110,0.47,0.47,0.47,0.47,310300
DCORP,20190110,0.94,0.94,0.94,0.94,30862400
PTT19P1903A,20190110,0.23,0.23,0.23,0.23,2699100
BDMS42P1904A,20190110,0.23,0.23,0.23,0.23,7401000
S5001C1902A,20190110,0.23,0.23,0.23,0.23,39490500
THAN19C1903A,20190110,0.23,0.23,0.23,0.23,455200
AOT11C1906A,20190110,0.23,0.23,0.23,0.23,3120100
BBL06C1902A,20190110,0.46,0.46,0.46,0.46,2100500
JMART-W2,20190110,0.23,0.23,0.23,0.23,2131700
PR9,20190110,11.30,11.30,11.30,11.30,2476000
PDJ,20190110,2.26,2.26,2.26,2.26,405800
WP,20190110,5.60,5.60,5.60,5.60,1572300
PPM,20190110,1.12,1.12,1.12,1.12,406700
