<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
CKP08C1903A,20190104,0.68,0.72,0.68,0.69,707100
CKP08C1903B,20190104,0.11,0.11,0.1,0.1,2796600
CKP11C1910A,20190104,0.24,0.24,0.24,0.24,1120000
CKP13C1903A,20190104,0.39,0.44,0.39,0.42,6315300
CKP13C1903B,20190104,0.09,0.1,0.09,0.09,5408000
CKP19C1902A,20190104,0.47,0.5,0.47,0.5,308200
CKP19C1903A,20190104,0.14,0.14,0.13,0.13,2579400
CKP27C1905A,20190104,0.17,0.17,0.17,0.17,4371300
CKP28C1903A,20190104,0.09,0.09,0.09,0.09,3848000
COM706C1903A,20190104,0.02,0.02,0.01,0.02,2990100
COM708C1903A,20190104,0.01,0.03,0.01,0.03,17300
COM711C1909A,20190104,0.12,0.16,0.09,0.16,32406900
COM713C1904A,20190104,0.04,0.05,0.04,0.05,25914400
COM719C1904A,20190104,0.03,0.05,0.01,0.05,34069500
COM724C1904A,20190104,0.01,0.02,0.01,0.02,5223100
COM728C1903A,20190104,0.04,0.04,0.04,0.04,100
CPAL01C1901A,20190104,0.08,0.11,0.08,0.1,35570100
CPAL01C1901B,20190104,0.01,0.02,0.01,0.01,10404600
CPAL01C1904A,20190104,0.72,0.77,0.72,0.76,28248400
CPAL01C1904B,20190104,0.43,0.47,0.43,0.46,51029800
CPAL01P1901A,20190104,1.19,1.19,1.12,1.14,21664700
CPAL01P1901B,20190104,0.18,0.18,0.14,0.15,51920500
CPAL01P1904A,20190104,0.5,0.5,0.47,0.48,23249400
CPAL01P1904B,20190104,0.23,0.23,0.21,0.21,12520400
CPAL06C1903A,20190104,0.31,0.37,0.31,0.34,7950500
CPAL07C1902A,20190104,0.21,0.23,0.21,0.22,610400
CPAL08C1902A,20190104,0.04,0.05,0.04,0.04,474000
CPAL08C1902B,20190104,0.22,0.25,0.22,0.25,7458800
CPAL08P1904A,20190104,0.26,0.26,0.23,0.24,2480200
CPAL11C1903A,20190104,0.01,0.01,0.01,0.01,365600
CPAL11C1909A,20190104,0.45,0.48,0.45,0.47,4281400
CPAL11P1903A,20190104,0.35,0.35,0.31,0.32,14886700
CPAL13C1901A,20190104,0.11,0.14,0.11,0.12,30287000
CPAL13C1903A,20190104,0.58,0.65,0.58,0.63,92593000
CPAL13P1902A,20190104,0.08,0.08,0.07,0.07,5853000
CPAL16C1912A,20190104,0.94,0.94,0.94,0.94,50600
CPAL19C1902A,20190104,0.21,0.23,0.2,0.21,6647900
CPAL19P1903A,20190104,0.12,0.13,0.11,0.11,6131300
CPAL23C1906A,20190104,0.5,0.55,0.5,0.53,11554000
CPAL24C1903A,20190104,0.17,0.17,0.17,0.17,40000
CPAL24C1904A,20190104,0.61,0.62,0.61,0.62,52500
CPAL27C1903A,20190104,0.25,0.28,0.25,0.26,1838000
CPAL27P1905A,20190104,0.36,0.36,0.34,0.35,920000
CPAL28C1904A,20190104,0.38,0.43,0.38,0.42,25012400
CPAL41C1901A,20190104,0.2,0.2,0.2,0.2,100
CPAL42C1904A,20190104,0.34,0.38,0.34,0.36,3642800
CPAL42P1904A,20190104,0.15,0.15,0.13,0.13,1621600
CPF01C1902A,20190104,0.15,0.15,0.14,0.15,1136600
CPF01C1902B,20190104,0.05,0.05,0.05,0.05,60000
CPF01P1902A,20190104,0.35,0.35,0.34,0.34,511900
CPF01P1902B,20190104,0.17,0.17,0.17,0.17,437800
CPF08C1901A,20190104,0.04,0.04,0.04,0.04,200000
CPF08C1904A,20190104,0.12,0.13,0.12,0.12,1402700
CPF11C1902A,20190104,0.01,0.01,0.01,0.01,5247900
CPF11C1910A,20190104,0.53,0.56,0.53,0.56,321000
CPF11P1902A,20190104,0.1,0.1,0.09,0.09,250000
CPF13C1903A,20190104,0.29,0.29,0.29,0.29,200400
CPF19C1904A,20190104,0.4,0.43,0.4,0.43,281000
CPN01C1902A,20190104,0.18,0.24,0.17,0.22,18065200
CPN01C1902B,20190104,0.04,0.06,0.04,0.05,5986700
CPN01P1902A,20190104,1.11,1.15,0.96,1.01,12859100
CPN06C1903A,20190104,0.2,0.28,0.18,0.24,9237300
CPN08C1903A,20190104,0.13,0.18,0.13,0.15,2221200
CPN11C1903A,20190104,0.04,0.05,0.04,0.05,46300
CPN11C1910A,20190104,0.43,0.5,0.41,0.47,9418800
CPN11P1903A,20190104,0.13,0.14,0.1,0.11,2320200
CPN13C1903A,20190104,0.16,0.21,0.15,0.19,9673600
CPN19C1901A,20190104,0.05,0.05,0.05,0.05,100
CPN24C1904A,20190104,0.22,0.28,0.22,0.28,300100
CPN27C1903A,20190104,0.08,0.11,0.08,0.1,1320000
CPN28C1904A,20190104,0.14,0.19,0.13,0.16,12062800
DELT06C1903A,20190104,0.66,0.66,0.66,0.66,40000
DTAC01C1902A,20190104,0.58,0.6,0.58,0.6,2726900
DTAC01C1902B,20190104,0.28,0.3,0.28,0.3,2847400
DTAC01C1905A,20190104,0.4,0.42,0.4,0.42,4318700
DTAC01C1905B,20190104,0.3,0.31,0.3,0.31,1469000
DTAC01P1902A,20190104,0.43,0.45,0.43,0.43,3676700
DTAC01P1902B,20190104,0.17,0.17,0.17,0.17,670400
DTAC01P1905A,20190104,0.9,0.94,0.9,0.9,3297400
DTAC06C1903A,20190104,0.19,0.2,0.18,0.2,83500
DTAC06P1903A,20190104,0.37,0.37,0.34,0.34,862000
DTAC08C1903A,20190104,0.17,0.18,0.17,0.18,787200
DTAC08P1902A,20190104,0.03,0.03,0.03,0.03,100000
DTAC11C1904A,20190104,0.14,0.16,0.14,0.16,301200
DTAC13C1902A,20190104,0.07,0.07,0.07,0.07,429600
DTAC13C1904A,20190104,0.28,0.3,0.28,0.3,3528200
DTAC13P1903A,20190104,0.3,0.31,0.29,0.29,2270300
DTAC19C1904A,20190104,0.31,0.35,0.31,0.35,4932600
DTAC23C1906A,20190104,0.26,0.26,0.26,0.26,1300000
DTAC27C1903A,20190104,0.14,0.15,0.14,0.15,840000
DTAC27P1903A,20190104,0.28,0.29,0.27,0.27,810000
DTAC28C1905A,20190104,0.29,0.31,0.29,0.31,2867200
DTAC42C1903A,20190104,0.18,0.19,0.18,0.19,612000
EA07C1903A,20190104,0.38,0.43,0.36,0.43,385000
EA08C1903A,20190104,0.33,0.37,0.31,0.37,2126600
EA08C1903B,20190104,0.11,0.13,0.1,0.13,1660200
EA11C1902A,20190104,0.05,0.06,0.05,0.06,100100
EA13C1901A,20190104,0.02,0.02,0.02,0.02,367500
EA13C1903A,20190104,0.1,0.11,0.09,0.11,4761600
EA13C1905A,20190104,0.29,0.34,0.28,0.34,20764800
EA19C1902A,20190104,0.21,0.23,0.19,0.23,5586600
EA23C1901A,20190104,0.17,0.19,0.16,0.19,2650000
EA28C1902A,20190104,0.02,0.03,0.02,0.03,200100
EA28C1905A,20190104,0.28,0.31,0.27,0.31,9042800
EGCO01C1903A,20190104,0.67,0.72,0.66,0.72,4349700
EGCO01C1903B,20190104,0.42,0.49,0.41,0.49,12973100
EGCO19C1901A,20190104,0.25,0.31,0.23,0.31,2551400
EGCO24C1901A,20190104,0.04,0.04,0.04,0.04,12600
EPG01C1903A,20190104,0.1,0.1,0.07,0.07,989800
EPG01C1903B,20190104,0.03,0.03,0.03,0.03,606000
EPG01P1903A,20190104,1.31,1.45,1.31,1.37,3004500
EPG11C1903A,20190104,0.12,0.12,0.09,0.1,2088200
EPG13C1905A,20190104,0.2,0.2,0.15,0.16,4644800
EPG19C1904A,20190104,0.14,0.14,0.1,0.11,1490000
EPG28C1904A,20190104,0.11,0.11,0.08,0.08,1740800
ERW19C1906A,20190104,0.43,0.43,0.41,0.42,1019600
ERW24C1904A,20190104,0.11,0.11,0.11,0.11,2500
ESSO01C1906A,20190104,0.18,0.21,0.18,0.21,6505900
ESSO01C1906B,20190104,0.13,0.15,0.13,0.15,4247300
ESSO01P1906A,20190104,0.89,0.91,0.83,0.83,2129500
ESSO11C1905A,20190104,0.11,0.13,0.11,0.13,886000
ESSO13C1905A,20190104,0.09,0.12,0.09,0.12,1549600
ESSO19C1901A,20190104,0.01,0.01,0.01,0.01,100000
ESSO19C1906A,20190104,0.16,0.18,0.16,0.18,1226900
ESSO28C1904A,20190104,0.06,0.06,0.06,0.06,200000
GFPT08C1906A,20190104,0.23,0.23,0.17,0.19,1302600
GFPT19C1903A,20190104,0.09,0.09,0.08,0.08,848800
GGC08C1906A,20190104,0.05,0.05,0.05,0.05,100000
GGC13C1905A,20190104,0.2,0.22,0.2,0.22,2455800
GGC13C1908A,20190104,0.26,0.28,0.26,0.28,3404100
GGC19C1902A,20190104,0.1,0.11,0.1,0.11,125000
GGC19C1906A,20190104,0.68,0.73,0.68,0.73,467800
GGC28C1905A,20190104,0.17,0.18,0.17,0.18,1014000
GGC28C1907A,20190104,0.65,0.65,0.65,0.65,6800
GLOB01C1903A,20190104,0.37,0.37,0.3,0.32,15147500
GLOB01C1903B,20190104,0.21,0.21,0.16,0.18,17472500
GLOB11C1906A,20190104,0.2,0.2,0.17,0.17,2634000
GLOB13C1901A,20190104,0.05,0.05,0.04,0.04,2574400
GLOB19C1901A,20190104,0.16,0.16,0.1,0.12,11623700
GLOB23C1906A,20190104,0.29,0.29,0.24,0.25,7400000
GLOW13C1905A,20190104,0.69,0.69,0.68,0.68,1243100
GLOW19C1906A,20190104,1.05,1.05,1.04,1.04,300300
GPSC01C1902A,20190104,0.11,0.13,0.11,0.13,2709600
GPSC01C1905A,20190104,0.63,0.64,0.62,0.64,5054800
GPSC01C1905B,20190104,0.52,0.53,0.51,0.53,4481500
GPSC01P1902A,20190104,1.58,1.6,1.55,1.56,5408200
GPSC06C1903A,20190104,0.35,0.36,0.34,0.35,2453700
GPSC11C1909A,20190104,0.48,0.49,0.47,0.48,3102400
GPSC13C1903A,20190104,0.08,0.09,0.08,0.09,1523900
GPSC13C1904A,20190104,0.38,0.38,0.36,0.38,12070500
GPSC19C1905A,20190104,0.55,0.57,0.54,0.57,2867100
GPSC24C1904B,20190104,0.34,0.36,0.34,0.36,225000
GPSC28C1904A,20190104,0.27,0.29,0.27,0.29,9265800
GULF13C1906A,20190104,0.81,0.89,0.81,0.84,85854000
GUNK13C1903A,20190104,0.08,0.1,0.07,0.1,1320700
GUNK13C1905A,20190104,0.21,0.25,0.21,0.25,3513600
GUNK19C1903A,20190104,0.2,0.24,0.2,0.24,5900000
GUNK19C1906A,20190104,0.2,0.21,0.2,0.21,3568500
GUNK24C1903A,20190104,0.1,0.1,0.1,0.1,100300
GUNK27C1905A,20190104,0.17,0.18,0.17,0.18,900000
GUNK28C1903A,20190104,0.09,0.1,0.09,0.1,2476400
HANA01C1905A,20190104,0.16,0.16,0.14,0.15,22742100
HANA01C1905B,20190104,0.12,0.12,0.11,0.11,7139000
HANA08C1903A,20190104,0.04,0.05,0.04,0.05,20100
HANA11C1904A,20190104,0.04,0.04,0.04,0.04,100000
HANA13C1905A,20190104,0.1,0.11,0.09,0.1,5047500
HANA19C1906A,20190104,0.23,0.23,0.21,0.22,1862500
HANA28C1904A,20190104,0.07,0.08,0.07,0.07,1450100
HMPR01C1902A,20190104,0.3,0.3,0.28,0.29,4151600
HMPR01C1902B,20190104,0.16,0.17,0.16,0.17,2688200
HMPR01P1902A,20190104,0.26,0.3,0.26,0.27,9957700
HMPR11C1906A,20190104,0.14,0.14,0.14,0.14,103000
HMPR13C1905A,20190104,0.17,0.19,0.17,0.19,4477000
HMPR19C1901A,20190104,0.2,0.2,0.17,0.2,5235500
HMPR27C1905A,20190104,0.23,0.24,0.23,0.24,270000
HMPR27P1905A,20190104,0.29,0.31,0.29,0.3,390100
HMPR28C1903A,20190104,0.09,0.09,0.09,0.09,409600
INTU01C1903A,20190104,0.14,0.17,0.14,0.16,12486500
INTU01C1903B,20190104,0.04,0.04,0.04,0.04,410000
INTU01P1903A,20190104,0.97,0.98,0.89,0.91,4288900
INTU01P1903B,20190104,0.67,0.69,0.62,0.62,4265800
INTU11P1905A,20190104,0.36,0.36,0.31,0.31,1609600
INTU13C1904A,20190104,0.14,0.16,0.14,0.16,8136800
INTU19C1906A,20190104,0.3,0.34,0.3,0.34,3562600
INTU28C1904A,20190104,0.08,0.09,0.08,0.09,3004600
INTU28C1905A,20190104,0.26,0.29,0.26,0.28,7518400
INTU42P1904A,20190104,0.4,0.4,0.36,0.36,1438200
IRPC01C1903A,20190104,0.11,0.11,0.1,0.1,17264600
IRPC01C1903B,20190104,0.03,0.03,0.03,0.03,10000
IRPC01C1906A,20190104,0.29,0.31,0.29,0.3,6170000
IRPC01C1906B,20190104,0.24,0.26,0.24,0.25,9529600
IRPC01P1903A,20190104,0.68,0.7,0.65,0.65,8703500
IRPC01P1903B,20190104,0.5,0.52,0.47,0.48,4597900
IRPC06C1903A,20190104,0.08,0.08,0.08,0.08,900000
IRPC08C1902A,20190104,0.05,0.05,0.05,0.05,100300
IRPC11C1905A,20190104,0.11,0.11,0.11,0.11,309000
IRPC13C1903A,20190104,0.12,0.13,0.12,0.12,4004200
IRPC19C1901A,20190104,0.02,0.02,0.02,0.02,230000
IRPC19C1905A,20190104,0.22,0.22,0.21,0.21,1280000
IRPC27C1903A,20190104,0.07,0.07,0.07,0.07,120000
IRPC27P1905A,20190104,0.35,0.36,0.33,0.34,570100
IRPC28C1904A,20190104,0.12,0.12,0.11,0.11,1423000
ITD06C1904A,20190104,0.02,0.02,0.02,0.02,330000
ITD13C1908A,20190104,0.19,0.21,0.18,0.2,11248300
ITD19C1906A,20190104,0.19,0.21,0.19,0.19,769600
ITD28C1907A,20190104,0.17,0.18,0.16,0.17,3973000
IVL01C1903A,20190104,0.27,0.3,0.27,0.3,22206200
IVL01C1903B,20190104,0.14,0.16,0.14,0.16,20330600
IVL01C1905A,20190104,0.46,0.52,0.46,0.52,29392500
IVL01C1905B,20190104,0.37,0.42,0.36,0.42,39403700
IVL01P1903A,20190104,1.01,1.02,0.93,0.93,7611500
IVL01P1903B,20190104,0.68,0.7,0.61,0.61,5203500
IVL01P1905A,20190104,0.71,0.72,0.65,0.65,15716400
IVL06C1903A,20190104,0.21,0.25,0.2,0.25,4859600
IVL08C1901A,20190104,0.06,0.07,0.06,0.07,1963600
IVL08C1905A,20190104,0.33,0.37,0.32,0.37,5603800
IVL08P1903A,20190104,0.44,0.44,0.39,0.39,3917400
IVL11C1906A,20190104,0.19,0.21,0.18,0.21,2157200
IVL13C1903A,20190104,0.1,0.13,0.1,0.13,9220400
IVL13C1904A,20190104,0.28,0.33,0.28,0.33,26457900
IVL13P1902A,20190104,0.19,0.2,0.14,0.14,5323700
IVL13P1903A,20190104,0.17,0.17,0.14,0.14,5634500
IVL19C1903A,20190104,0.22,0.24,0.21,0.24,1975200
IVL19P1903A,20190104,0.23,0.24,0.21,0.21,6467600
IVL23C1906A,20190104,0.32,0.34,0.31,0.34,10764600
IVL27C1902A,20190104,0.08,0.09,0.08,0.09,2640000
IVL28C1902A,20190104,0.04,0.05,0.04,0.05,1039800
IVL28C1903A,20190104,0.21,0.24,0.2,0.23,15395900
IVL28P1904A,20190104,0.28,0.29,0.24,0.24,5707900
IVL42C1903A,20190104,0.1,0.12,0.1,0.12,4380000
KBAN01C1901A,20190104,0.43,0.44,0.4,0.44,10661400
KBAN01C1901B,20190104,0.01,0.01,0.01,0.01,70000
KBAN01C1904A,20190104,0.19,0.19,0.18,0.19,11310900
KBAN01C1904B,20190104,0.07,0.07,0.07,0.07,2190900
KBAN01C1907A,20190104,0.85,0.87,0.84,0.87,4697900
KBAN01C1907B,20190104,0.71,0.73,0.7,0.73,7096700
KBAN01P1901A,20190104,1.06,1.12,1.06,1.06,6171400
KBAN01P1901B,20190104,0.06,0.06,0.06,0.06,20000
KBAN01P1904A,20190104,0.92,0.95,0.92,0.93,5179000
KBAN01P1904B,20190104,0.63,0.66,0.63,0.63,10179000
KBAN01P1907A,20190104,1.01,1.02,0.98,0.98,3861600
KBAN06C1903A,20190104,0.18,0.19,0.17,0.19,2240000
KBAN13C1904A,20190104,0.09,0.1,0.09,0.1,1162600
KBAN13C1904B,20190104,0.31,0.31,0.28,0.31,11716600
KBAN13P1905A,20190104,0.79,0.83,0.79,0.79,24699300
KBAN19C1906A,20190104,0.59,0.6,0.55,0.6,8251800
KBAN19P1904A,20190104,0.69,0.73,0.69,0.69,4911500
KBAN24P1907A,20190104,0.55,0.55,0.55,0.55,3000
KBAN27C1903A,20190104,0.07,0.07,0.07,0.07,480000
KBAN28C1905A,20190104,0.25,0.26,0.25,0.26,10468300
KBAN28P1904A,20190104,0.52,0.54,0.52,0.52,12639200
KCE01C1903A,20190104,0.02,0.02,0.01,0.01,200
KCE01C1903B,20190104,0.01,0.01,0.01,0.01,3100
KCE01C1906A,20190104,0.27,0.27,0.24,0.25,3866700
KCE01C1906B,20190104,0.21,0.21,0.19,0.19,3120700
KCE08C1905A,20190104,0.2,0.2,0.18,0.18,369400
KCE11C1904A,20190104,0.01,0.01,0.01,0.01,700
KCE11C1906A,20190104,0.21,0.21,0.19,0.19,976000
KCE13C1904A,20190104,0.03,0.03,0.03,0.03,100000
KCE13C1905A,20190104,0.13,0.13,0.12,0.12,1523200
KCE19C1906A,20190104,0.28,0.28,0.25,0.26,884000
KCE28C1905A,20190104,0.15,0.15,0.13,0.13,400000
KKP01C1902A,20190104,0.17,0.17,0.17,0.17,2700
KKP13C1903A,20190104,0.15,0.15,0.15,0.15,7078600
KKP19C1906A,20190104,0.51,0.51,0.5,0.51,1096800
KTB01C1903A,20190104,0.26,0.26,0.25,0.26,4866600
KTB01C1903B,20190104,0.17,0.17,0.16,0.17,8845900
KTB01P1903A,20190104,0.47,0.51,0.46,0.46,7653600
KTB01P1903B,20190104,0.36,0.38,0.36,0.36,7204400
KTB06C1902A,20190104,0.15,0.17,0.15,0.17,960000
KTB08C1903A,20190104,0.12,0.13,0.12,0.13,1243400
KTB11C1909A,20190104,0.21,0.22,0.21,0.22,880000
KTB13C1903A,20190104,0.12,0.13,0.12,0.13,1204400
KTB19C1901A,20190104,0.1,0.12,0.1,0.12,964400
KTB23C1906A,20190104,0.27,0.29,0.27,0.29,2501100
KTB24P1907A,20190104,0.35,0.35,0.35,0.35,10000
KTB27C1905A,20190104,0.21,0.22,0.21,0.22,360000
KTB28C1903A,20190104,0.08,0.09,0.08,0.09,1400000
KTB42C1903A,20190104,0.14,0.15,0.14,0.15,816000
KTB42P1903A,20190104,0.15,0.15,0.14,0.14,612000
KTC01C1901A,20190104,0.25,0.25,0.22,0.24,10593100
KTC01C1901B,20190104,0.08,0.08,0.07,0.08,6135100
KTC08C1903A,20190104,0.22,0.23,0.2,0.22,2048500
KTC11C1902A,20190104,0.58,0.58,0.5,0.58,317000
KTC13C1903A,20190104,0.12,0.13,0.11,0.13,882100
KTC13C1906A,20190104,0.27,0.27,0.25,0.27,36201000
KTC19C1901A,20190104,0.22,0.25,0.22,0.25,7481800
KTC19C1903A,20190104,0.11,0.11,0.1,0.11,11533400
KTC19P1903A,20190104,0.32,0.35,0.31,0.32,16557600
KTC27C1903A,20190104,0.22,0.23,0.22,0.23,360100
KTC27P1903A,20190104,0.19,0.21,0.18,0.18,649900
KTC27P1905A,20190104,0.47,0.48,0.46,0.46,2015700
KTC28C1901A,20190104,0.01,0.01,0.01,0.01,3000
KTC28C1905A,20190104,0.28,0.3,0.28,0.3,9969300
LH01C1903A,20190104,0.11,0.11,0.1,0.1,3665900
LH01C1903B,20190104,0.05,0.05,0.05,0.05,401600
LH01P1903A,20190104,0.5,0.54,0.5,0.52,7565000
LH13C1902A,20190104,0.06,0.06,0.06,0.06,377800
LH13C1906A,20190104,0.19,0.19,0.18,0.18,2336200
LH19C1906A,20190104,0.39,0.39,0.35,0.35,996100
LH27C1905A,20190104,0.12,0.12,0.11,0.12,360000
LH27P1905A,20190104,0.32,0.36,0.32,0.36,1530000
LPN01C1905A,20190104,0.05,0.05,0.05,0.05,4613300
LPN01C1905B,20190104,0.03,0.03,0.03,0.03,2000000
LPN08C1906A,20190104,0.01,0.01,0.01,0.01,2775000
LPN08C1908A,20190104,0.24,0.24,0.22,0.24,2314600
LPN13C1908A,20190104,0.34,0.34,0.31,0.31,2202000
LPN19C1906A,20190104,0.22,0.22,0.21,0.21,1144500
LPN28C1907A,20190104,0.26,0.26,0.24,0.25,9537400
MAJO19C1904A,20190104,0.14,0.14,0.14,0.14,253500
MEGA01C1904A,20190104,0.17,0.18,0.16,0.18,2091800
MEGA01C1904B,20190104,0.09,0.1,0.09,0.1,1016400
MEGA11C1910A,20190104,0.29,0.31,0.28,0.31,1260000
MEGA19C1906A,20190104,0.24,0.25,0.23,0.25,968200
MINT01C1901A,20190104,0.16,0.17,0.13,0.17,24459600
MINT01C1901B,20190104,0.01,0.01,0.01,0.01,369300
MINT01C1906A,20190104,0.27,0.31,0.27,0.31,9686400
MINT01C1906B,20190104,0.23,0.27,0.23,0.27,10961900
MINT01P1901A,20190104,0.2,0.26,0.19,0.19,33138800
MINT01P1906A,20190104,0.49,0.51,0.47,0.47,6388200
MINT06C1903A,20190104,0.01,0.01,0.01,0.01,1000000
MINT08C1903A,20190104,0.05,0.05,0.05,0.05,920000
MINT11C1902A,20190104,0.01,0.01,0.01,0.01,86100
MINT11C1910A,20190104,0.24,0.28,0.24,0.28,4708000
MINT11P1902A,20190104,0.08,0.08,0.08,0.08,110200
MINT13C1903A,20190104,0.02,0.02,0.02,0.02,50000
MINT13C1904A,20190104,0.12,0.12,0.1,0.12,11501600
MINT19C1901A,20190104,0.03,0.04,0.03,0.04,803400
MINT27P1905A,20190104,0.48,0.51,0.45,0.45,1530000
MINT28C1904A,20190104,0.09,0.1,0.09,0.1,6817000
MINT42P1904A,20190104,0.42,0.46,0.4,0.41,2364600
MONO08C1906A,20190104,0.01,0.01,0.01,0.01,1880500
MTC06C1901A,20190104,1.01,1.01,0.92,0.93,2818900
MTC06C1903A,20190104,0.31,0.32,0.29,0.3,2722100
MTC08C1902A,20190104,0.58,0.58,0.5,0.53,3924600
MTC08C1904A,20190104,0.17,0.17,0.15,0.16,2569800
MTC11C1904A,20190104,0.49,0.5,0.47,0.49,4436500
MTC13C1901A,20190104,0.39,0.39,0.39,0.39,5000
MTC13C1903A,20190104,0.27,0.27,0.23,0.25,38834700
MTC19C1901A,20190104,0.59,0.59,0.51,0.54,2863400
MTC19C1903A,20190104,0.29,0.29,0.24,0.26,7574800
MTC23C1906A,20190104,0.28,0.28,0.26,0.26,8738000
MTC24C1903A,20190104,0.21,0.21,0.2,0.2,460000
MTC24C1912A,20190104,0.72,0.72,0.67,0.67,1008500
MTC27C1904A,20190104,0.42,0.42,0.4,0.4,180000
MTC28C1902A,20190104,0.41,0.41,0.41,0.41,100
MTC28C1903A,20190104,0.16,0.16,0.14,0.14,12365900
ORI08C1904A,20190104,0.02,0.03,0.02,0.03,267200
ORI11C1909A,20190104,0.38,0.4,0.38,0.4,540000
ORI13C1904A,20190104,0.05,0.05,0.05,0.05,100
ORI13C1904B,20190104,0.21,0.21,0.18,0.2,4083700
ORI19C1904A,20190104,0.01,0.01,0.01,0.01,100
ORI19C1905A,20190104,0.3,0.3,0.24,0.27,1560900
ORI28C1902A,20190104,0.01,0.01,0.01,0.01,289800
ORI28C1904A,20190104,0.26,0.26,0.22,0.25,6437500
ORI28C1904B,20190104,0.13,0.14,0.13,0.14,2884000
PRM13C1904A,20190104,0.03,0.03,0.03,0.03,1000
PRM19C1906A,20190104,0.12,0.12,0.11,0.12,1825400
PSL13C1903A,20190104,0.01,0.01,0.01,0.01,250000
PSL19C1903A,20190104,0.04,0.04,0.04,0.04,500
PTG01C1902A,20190104,0.05,0.06,0.05,0.06,1149100
PTG01C1902B,20190104,0.02,0.02,0.02,0.02,60000
PTG01C1905A,20190104,0.82,0.87,0.82,0.87,7458300
PTG01C1905B,20190104,0.7,0.77,0.7,0.76,10327800
PTG01P1902A,20190104,0.86,0.86,0.79,0.79,9600600
PTG06C1904A,20190104,0.04,0.04,0.04,0.04,100
PTG08C1906A,20190104,0.56,0.63,0.56,0.63,2446000
PTG11C1903A,20190104,0.03,0.03,0.01,0.03,100200
PTG11C1906A,20190104,0.49,0.53,0.49,0.52,1582800
PTG13C1903A,20190104,0.07,0.08,0.07,0.08,28200
PTG13C1904A,20190104,0.37,0.45,0.37,0.45,32688600
PTG19C1902A,20190104,0.01,0.01,0.01,0.01,1500
PTG19C1902B,20190104,0.03,0.03,0.03,0.03,100
PTG19C1905A,20190104,0.7,0.76,0.7,0.75,3881000
PTG19P1903A,20190104,0.28,0.28,0.24,0.25,8124300
PTG24C1905A,20190104,0.71,0.76,0.71,0.76,1603000
PTG28C1901A,20190104,0.01,0.01,0.01,0.01,50000
PTG28C1904A,20190104,0.34,0.41,0.34,0.41,12397900
PTT01C1901A,20190104,0.27,0.33,0.26,0.32,46033800
PTT01C1901B,20190104,0.06,0.08,0.06,0.08,2584500
PTT01C1904A,20190104,0.18,0.22,0.17,0.21,45698600
PTT01C1904B,20190104,0.08,0.11,0.08,0.1,19117500
PTT01P1901A,20190104,0.5,0.5,0.41,0.42,5665900
PTT01P1901B,20190104,0.11,0.12,0.08,0.08,32878300
PTT01P1904A,20190104,0.96,0.97,0.88,0.91,7123300
PTT01P1904B,20190104,0.74,0.74,0.66,0.66,5890800
PTT06C1901A,20190104,0.03,0.03,0.03,0.03,300000
PTT06C1903A,20190104,0.06,0.08,0.06,0.08,2531000
PTT06P1901A,20190104,0.37,0.37,0.29,0.29,2498000
PTT06P1903A,20190104,0.38,0.38,0.31,0.31,2343600
PTT07C1906A,20190104,0.25,0.25,0.24,0.24,410000
PTT08C1902A,20190104,0.03,0.03,0.03,0.03,100000
PTT08P1904A,20190104,0.65,0.65,0.57,0.6,1876700
PTT11C1902A,20190104,0.02,0.02,0.02,0.02,64500
PTT11C1909A,20190104,0.19,0.21,0.19,0.21,720000
PTT13C1903A,20190104,0.1,0.13,0.1,0.13,7863800
PTT13C1906A,20190104,0.28,0.32,0.28,0.32,30834400
PTT13P1902A,20190104,0.45,0.45,0.34,0.35,14961700
PTT16C1912A,20190104,0.52,0.55,0.52,0.55,3000
PTT19C1901A,20190104,0.02,0.04,0.02,0.04,3815200
PTT19C1906A,20190104,0.34,0.39,0.34,0.38,3268400
PTT19P1903A,20190104,0.35,0.35,0.29,0.3,6890000
PTT23C1906A,20190104,0.18,0.2,0.18,0.2,1650000
PTT24C1904A,20190104,0.06,0.08,0.05,0.08,13300
PTT27C1903A,20190104,0.08,0.09,0.08,0.09,240000
PTT27P1903A,20190104,0.42,0.42,0.41,0.41,810000
PTT28C1904A,20190104,0.16,0.18,0.16,0.18,2333000
PTT28P1903A,20190104,0.46,0.46,0.39,0.39,6738100
PTTE01C1901A,20190104,0.07,0.13,0.07,0.11,44571400
PTTE01C1901B,20190104,0.01,0.01,0.01,0.01,7453200
PTTE01C1904A,20190104,0.12,0.16,0.11,0.14,31041500
PTTE01C1904B,20190104,0.05,0.07,0.05,0.07,4713400
PTTE01C1907A,20190104,0.69,0.79,0.68,0.78,18107000
PTTE01C1907B,20190104,0.55,0.67,0.55,0.67,30476400
PTTE01P1901A,20190104,1.66,1.68,1.42,1.44,6353400
PTTE01P1901B,20190104,0.58,0.6,0.37,0.39,21353600
PTTE01P1904A,20190104,2.1,2.1,1.88,1.9,6060600
PTTE01P1904B,20190104,1.8,1.83,1.55,1.57,5922900
PTTE01P1907A,20190104,1.06,1.07,0.95,0.95,5550700
PTTE01P1907B,20190104,0.9,0.91,0.78,0.78,5212400
PTTE06C1903A,20190104,0.06,0.09,0.06,0.09,285000
PTTE08C1904A,20190104,0.06,0.08,0.06,0.08,1244000
PTTE08C1906A,20190104,0.45,0.56,0.45,0.55,12747700
