<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
PTTG06C1903A,20190107,0.25,0.29,0.25,0.28,5492400
PTTG06P1903A,20190107,0.29,0.31,0.26,0.28,2413000
PTTG07C1908A,20190107,0.44,0.46,0.44,0.44,460800
PTTG08C1902A,20190107,0.04,0.04,0.04,0.04,716400
PTTG08P1904A,20190107,0.65,0.67,0.61,0.62,2898000
PTTG11C1902A,20190107,0.01,0.02,0.01,0.02,700
PTTG11C1909A,20190107,0.43,0.46,0.43,0.45,5512000
PTTG13C1904A,20190107,0.28,0.3,0.27,0.28,23575800
PTTG19C1902A,20190107,0.11,0.12,0.1,0.11,3823800
PTTG23C1906A,20190107,0.2,0.22,0.2,0.21,11514500
PTTG24C1904A,20190107,0.13,0.13,0.13,0.13,50000
PTTG24P1905A,20190107,0.74,0.74,0.7,0.72,37000
PTTG27C1903A,20190107,0.03,0.03,0.03,0.03,525000
PTTG27P1903A,20190107,0.17,0.18,0.15,0.16,1000000
PTTG28C1904A,20190107,0.18,0.21,0.18,0.2,10138400
PTTG42C1904A,20190107,0.14,0.15,0.14,0.15,1821600
PTTG42P1904A,20190107,0.79,0.82,0.76,0.77,3010800
QH01P1903A,20190107,1.22,1.22,1.2,1.2,790400
QH11C1910A,20190107,0.22,0.22,0.22,0.22,1873000
QH13C1904A,20190107,0.05,0.05,0.05,0.05,2000
QH19C1904A,20190107,0.08,0.09,0.07,0.08,965900
QH27P1905A,20190107,0.52,0.52,0.51,0.51,540000
RATC19C1901A,20190107,0.07,0.07,0.07,0.07,200000
RATC24C1902A,20190107,0.08,0.08,0.08,0.08,5000
ROBI01C1903A,20190107,0.54,0.57,0.54,0.57,2152700
ROBI01C1903B,20190107,0.28,0.3,0.28,0.3,3928900
ROBI06C1903A,20190107,0.24,0.25,0.23,0.25,480000
ROBI08C1903A,20190107,0.21,0.22,0.2,0.21,692000
ROBI11C1906A,20190107,0.29,0.3,0.28,0.3,718800
ROBI13C1902A,20190107,0.14,0.15,0.14,0.15,1708200
ROBI19C1901A,20190107,0.23,0.24,0.22,0.24,3827000
RS13C1901A,20190107,0.03,0.03,0.03,0.03,400000
RS13C1905A,20190107,0.31,0.33,0.28,0.29,9501100
RS19C1901A,20190107,0.02,0.02,0.02,0.02,40000
RS19C1906A,20190107,0.49,0.52,0.47,0.47,1233400
RS24C1904A,20190107,0.29,0.29,0.29,0.29,20000
RS27C1905A,20190107,0.32,0.33,0.3,0.3,810000
S10001C1911A,20190107,0.74,0.77,0.74,0.77,47500
S5001C1901A,20190107,0.06,0.09,0.06,0.08,20762200
S5001C1901B,20190107,0.03,0.03,0.02,0.02,3563600
S5001C1902A,20190107,0.23,0.27,0.22,0.26,28996000
S5001C1902B,20190107,0.11,0.13,0.1,0.13,31666400
S5001C1903F,20190107,0.43,0.5,0.42,0.48,120310400
S5001C1903G,20190107,0.81,0.92,0.81,0.9,161957400
S5001C1904A,20190107,0.91,0.96,0.9,0.96,15195600
S5001C1904B,20190107,0.84,0.89,0.83,0.87,3425800
S5001P1901A,20190107,1.49,1.52,1.4,1.42,5960100
S5001P1901B,20190107,1.32,1.35,1.19,1.23,20585800
S5001P1902A,20190107,1.18,1.21,1.11,1.14,16708000
S5001P1902B,20190107,1.08,1.11,0.99,1.01,82234400
S5001P1903F,20190107,1.14,1.16,1.02,1.05,201236500
S5001P1903G,20190107,0.94,0.96,0.83,0.86,135088600
S5001P1904A,20190107,0.98,1,0.92,0.93,2392800
S5001P1904B,20190107,0.89,0.9,0.83,0.85,2999100
S5006C1903A,20190107,0.35,0.42,0.35,0.41,3523200
S5006C1903B,20190107,0.52,0.59,0.51,0.59,1190800
S5006C1903C,20190107,0.72,0.83,0.72,0.8,10697500
S5006C1903D,20190107,0.28,0.35,0.28,0.33,18852800
S5006P1903A,20190107,1.17,1.19,1.05,1.08,2429400
S5006P1903B,20190107,0.87,0.88,0.8,0.82,2610800
S5006P1903C,20190107,0.67,0.69,0.56,0.59,4054300
S5006P1903D,20190107,0.54,0.55,0.43,0.45,46128200
S5008C1903A,20190107,0.28,0.33,0.27,0.33,22409300
S5008P1903A,20190107,0.68,0.71,0.6,0.62,26347500
S5013C1903A,20190107,0.33,0.39,0.32,0.36,459120600
S5013C1903B,20190107,0.62,0.7,0.61,0.68,512103800
S5013C1903C,20190107,0.95,1.08,0.95,1.03,311518800
S5013P1903A,20190107,1.26,1.28,1.12,1.15,190162100
S5013P1903B,20190107,0.7,0.71,0.6,0.63,370736400
S5013P1903C,20190107,0.55,0.57,0.47,0.49,805481200
S5028C1901A,20190107,0.13,0.15,0.11,0.14,10538800
S5028C1903A,20190107,0.28,0.32,0.27,0.31,57164000
S5028C1903B,20190107,0.45,0.52,0.44,0.51,100322700
S5028P1901A,20190107,0.56,0.59,0.44,0.44,638900
S5028P1903A,20190107,1,1.02,0.9,0.92,69514700
S5028P1903B,20190107,0.59,0.6,0.52,0.53,157028200
SAWA01C1901A,20190107,0.81,0.81,0.8,0.81,3587100
SAWA01C1901B,20190107,0.4,0.4,0.38,0.39,7614100
SAWA01P1901A,20190107,0.1,0.11,0.1,0.1,11511200
SAWA06C1903A,20190107,1.18,1.18,1.16,1.18,357900
SAWA08C1902A,20190107,0.73,0.73,0.71,0.73,1192600
SAWA08C1903A,20190107,0.35,0.36,0.34,0.36,1230200
SAWA11C1906A,20190107,0.51,0.52,0.51,0.51,301600
SAWA13C1901A,20190107,0.58,0.58,0.58,0.58,200
SAWA13C1903A,20190107,0.22,0.22,0.21,0.22,3085600
SAWA13C1904A,20190107,0.46,0.46,0.44,0.44,5081400
SAWA19C1901A,20190107,0.78,0.78,0.76,0.78,872800
SAWA19C1903A,20190107,0.33,0.34,0.32,0.34,6529700
SAWA24C1910A,20190107,0.85,0.85,0.84,0.84,50300
SAWA28C1902A,20190107,0.2,0.2,0.19,0.19,7360200
SAWA28C1905A,20190107,0.42,0.42,0.4,0.4,7913200
SCB01C1902A,20190107,0.65,0.7,0.65,0.7,5409900
SCB01C1902B,20190107,0.25,0.28,0.25,0.28,21640000
SCB01C1904A,20190107,0.26,0.28,0.26,0.28,8727200
SCB01C1904B,20190107,0.13,0.14,0.13,0.14,11415300
SCB01P1902A,20190107,0.35,0.35,0.32,0.33,1721600
SCB01P1904A,20190107,1.13,1.13,1.08,1.08,1443600
SCB01P1904B,20190107,0.88,0.88,0.84,0.84,1355200
SCB06C1903A,20190107,0.17,0.2,0.17,0.2,2475000
SCB08C1901A,20190107,0.05,0.05,0.05,0.05,120000
SCB11C1910A,20190107,0.43,0.45,0.43,0.45,1894100
SCB11P1901A,20190107,0.08,0.08,0.08,0.08,312000
SCB11P1910A,20190107,0.69,0.69,0.68,0.69,1051400
SCB13C1905A,20190107,0.26,0.28,0.26,0.28,9563900
SCB13P1905A,20190107,0.49,0.49,0.47,0.47,7239600
SCB19C1905A,20190107,0.36,0.38,0.36,0.38,2510200
SCB24P1906A,20190107,0.41,0.41,0.41,0.41,1000
SCB27C1902A,20190107,0.08,0.08,0.08,0.08,600000
SCB27P1903A,20190107,0.21,0.21,0.21,0.21,430000
SCB28C1904A,20190107,0.18,0.2,0.18,0.2,8803200
SCC01C1901A,20190107,0.54,0.54,0.53,0.53,8488000
SCC01C1901B,20190107,0.21,0.21,0.19,0.19,31413400
SCC01P1901A,20190107,0.13,0.14,0.13,0.13,9957000
SCC08C1902A,20190107,0.09,0.09,0.09,0.09,930000
SCC11C1906A,20190107,0.11,0.11,0.11,0.11,1325600
SCC13C1903A,20190107,0.08,0.08,0.08,0.08,1650000
SCC13C1906A,20190107,0.31,0.31,0.31,0.31,2184200
SCC19C1901A,20190107,0.08,0.08,0.08,0.08,1038200
SCC24C1910A,20190107,0.31,0.32,0.31,0.32,6500
SCC27C1904A,20190107,0.22,0.22,0.22,0.22,810100
SCC27P1904A,20190107,0.43,0.45,0.43,0.44,827000
SCC28C1905A,20190107,0.21,0.21,0.21,0.21,5768800
SCC42C1904A,20190107,0.11,0.11,0.11,0.11,692000
SGP06C1903A,20190107,0.21,0.24,0.21,0.22,655000
SGP08C1901A,20190107,0.01,0.01,0.01,0.01,164100
SGP11C1904A,20190107,0.04,0.04,0.04,0.04,105800
SGP13C1905A,20190107,0.32,0.34,0.32,0.32,8985400
SGP19C1905A,20190107,0.4,0.42,0.39,0.4,1310600
SGP28C1904A,20190107,0.2,0.21,0.2,0.2,1968200
SIRI01C1901A,20190107,0.01,0.01,0.01,0.01,300000
SIRI01C1901B,20190107,0.01,0.01,0.01,0.01,200
SIRI01C1907A,20190107,0.29,0.31,0.29,0.3,2985700
SIRI01C1907B,20190107,0.25,0.27,0.25,0.26,3325400
SIRI01P1901A,20190107,1.25,1.26,1.23,1.23,563300
SIRI01P1907A,20190107,0.4,0.4,0.39,0.39,2062600
SIRI11C1902A,20190107,0.03,0.03,0.03,0.03,100
SIRI19C1906A,20190107,0.18,0.19,0.18,0.19,630000
SIRI24C1906A,20190107,0.02,0.02,0.02,0.02,200
SIRI28C1904A,20190107,0.05,0.06,0.05,0.06,16100
SPAL01C1907A,20190107,0.5,0.5,0.48,0.49,2155800
SPAL01C1907B,20190107,0.45,0.45,0.43,0.44,1214400
SPAL11C1910A,20190107,0.37,0.37,0.36,0.36,1050000
SPAL13C1904A,20190107,0.11,0.11,0.11,0.11,1768600
SPAL19C1906A,20190107,0.29,0.29,0.28,0.28,442800
SPAL24C1905A,20190107,0.09,0.09,0.09,0.09,100
SPRC08C1903A,20190107,0.02,0.02,0.02,0.02,100000
SPRC11C1909A,20190107,0.07,0.08,0.07,0.08,696800
SPRC13C1905A,20190107,0.1,0.1,0.1,0.1,255000
SPRC19C1905A,20190107,0.07,0.09,0.07,0.08,1410100
STA01C1904A,20190107,0.26,0.27,0.24,0.24,5032000
STA01C1904B,20190107,0.17,0.18,0.17,0.18,3447400
STA08C1904A,20190107,0.09,0.1,0.09,0.09,1146800
STA11C1909A,20190107,0.25,0.25,0.23,0.24,2741700
STA13C1901A,20190107,0.15,0.18,0.14,0.15,14782900
STA13C1902A,20190107,0.06,0.06,0.04,0.04,325100
STA19C1903A,20190107,0.49,0.52,0.47,0.49,5317400
STA19C1903B,20190107,0.08,0.09,0.08,0.08,1383000
STA27C1904A,20190107,0.14,0.15,0.14,0.14,730100
STA28C1902A,20190107,0.08,0.09,0.08,0.09,1004400
STEC01C1902A,20190107,0.33,0.37,0.33,0.35,9462900
STEC01C1902B,20190107,0.15,0.17,0.15,0.16,12148700
STEC01P1902A,20190107,0.64,0.65,0.6,0.61,5828700
STEC06C1903A,20190107,0.17,0.18,0.16,0.16,410000
STEC07C1904A,20190107,0.16,0.16,0.15,0.15,200100
STEC08C1903A,20190107,0.12,0.13,0.12,0.12,722800
STEC11C1903A,20190107,0.21,0.23,0.2,0.22,2521000
STEC13C1902A,20190107,0.13,0.14,0.12,0.13,3139400
STEC13C1903A,20190107,0.04,0.04,0.04,0.04,500000
STEC19C1901A,20190107,0.09,0.11,0.09,0.1,3729800
STEC27C1902A,20190107,0.35,0.38,0.34,0.36,2070000
STEC28C1902A,20190107,0.09,0.09,0.08,0.08,400000
SUPE13C1902A,20190107,0.01,0.01,0.01,0.01,11500
SUPE13C1903A,20190107,0.02,0.02,0.02,0.02,201000
SUPE19C1903A,20190107,0.02,0.02,0.02,0.02,56000
SUPE19C1906A,20190107,0.18,0.19,0.18,0.18,4250200
TASC01C1903A,20190107,0.27,0.28,0.26,0.27,10335300
TASC01C1903B,20190107,0.12,0.12,0.12,0.12,255200
TASC01P1903A,20190107,0.58,0.59,0.58,0.59,783800
TASC08C1903A,20190107,0.14,0.14,0.13,0.14,768600
TASC13C1901A,20190107,0.01,0.01,0.01,0.01,33700
TASC13C1904A,20190107,0.2,0.22,0.2,0.22,5005100
TASC19C1902A,20190107,0.1,0.11,0.1,0.11,435200
TASC23C1902A,20190107,0.07,0.07,0.07,0.07,200000
TASC27C1905A,20190107,0.27,0.27,0.26,0.27,900000
TASC28C1902A,20190107,0.02,0.02,0.02,0.02,8600
TASC28C1904A,20190107,0.08,0.08,0.08,0.08,2423000
TCAP01C1901A,20190107,0.46,0.5,0.46,0.5,5165100
TCAP01C1901B,20190107,0.15,0.19,0.15,0.19,4030000
TCAP01P1901A,20190107,0.12,0.12,0.12,0.12,332800
TCAP11C1909A,20190107,0.22,0.24,0.22,0.24,772100
TCAP13C1901A,20190107,0.16,0.2,0.16,0.2,3056200
TCAP19C1901A,20190107,0.07,0.08,0.07,0.08,612000
THAI01C1901A,20190107,0.04,0.05,0.03,0.05,213600
THAI01C1901B,20190107,0.01,0.01,0.01,0.01,300000
THAI01P1901A,20190107,0.82,0.82,0.75,0.75,491400
THAI11C1906A,20190107,0.14,0.15,0.14,0.15,306200
THAI13C1902A,20190107,0.03,0.03,0.03,0.03,1100000
THAI13C1906A,20190107,0.28,0.31,0.28,0.3,2864800
THAI19C1905A,20190107,0.24,0.27,0.24,0.26,1088700
THAI27C1905A,20190107,0.16,0.16,0.16,0.16,120000
THAI28C1904A,20190107,0.07,0.07,0.07,0.07,543000
THAN13C1902A,20190107,0.09,0.09,0.09,0.09,974400
THAN13C1905A,20190107,0.35,0.35,0.33,0.35,2559100
THAN19C1903A,20190107,0.24,0.24,0.23,0.23,1161000
THAN24C1903A,20190107,0.13,0.13,0.13,0.13,100
TISC01C1902A,20190107,0.56,0.59,0.56,0.58,3452800
TISC01C1902B,20190107,0.23,0.25,0.23,0.25,4042600
TISC08C1903A,20190107,0.25,0.26,0.25,0.26,839900
TISC11C1903A,20190107,0.03,0.03,0.03,0.03,400
TISC11C1910A,20190107,0.72,0.75,0.72,0.75,2570000
TISC13C1904A,20190107,0.43,0.45,0.43,0.45,6388600
TISC19C1901A,20190107,0.04,0.04,0.04,0.04,10000
TISC19C1906A,20190107,0.73,0.76,0.73,0.76,1980800
TISC27C1905A,20190107,0.49,0.52,0.49,0.52,1350000
TISC28C1905A,20190107,0.44,0.47,0.44,0.46,11175000
TISC42C1904A,20190107,0.28,0.28,0.28,0.28,1113200
TKN01C1901A,20190107,0.01,0.01,0.01,0.01,20000
TKN01C1906A,20190107,0.6,0.67,0.59,0.62,12665400
TKN01C1906B,20190107,0.5,0.59,0.49,0.53,14855700
TKN08C1903A,20190107,0.02,0.02,0.02,0.02,1000
TKN11C1902A,20190107,0.03,0.03,0.03,0.03,100
TKN13C1903A,20190107,0.02,0.02,0.02,0.02,100
TKN13C1904B,20190107,0.16,0.2,0.15,0.17,11219200
TKN13C1905A,20190107,0.08,0.08,0.08,0.08,10100
TKN19C1905A,20190107,0.12,0.14,0.12,0.13,2440400
TKN28C1906A,20190107,0.27,0.33,0.27,0.29,22995700
TMB01C1903A,20190107,0.16,0.17,0.15,0.15,6111200
TMB01C1903B,20190107,0.09,0.09,0.09,0.09,139700
TMB01P1903A,20190107,0.43,0.44,0.43,0.43,2007100
TMB06C1903A,20190107,0.11,0.11,0.11,0.11,890000
TMB13C1901A,20190107,0.02,0.02,0.02,0.02,40000
TMB19C1906A,20190107,0.22,0.22,0.21,0.21,1088800
TMB23C1906A,20190107,0.17,0.17,0.16,0.16,1250100
TMB27C1903A,20190107,0.16,0.16,0.16,0.16,120000
TMB28C1904A,20190107,0.1,0.1,0.1,0.1,1524000
TOA01C1901A,20190107,0.1,0.1,0.09,0.09,942000
TOA01C1907A,20190107,0.38,0.39,0.36,0.36,2768200
TOA01C1907B,20190107,0.33,0.34,0.31,0.31,4035400
TOA19C1906A,20190107,0.29,0.3,0.27,0.27,1525800
TOA24C1904A,20190107,0.17,0.17,0.15,0.15,1460000
TOA28C1904A,20190107,0.15,0.16,0.13,0.13,2612400
TOP01C1901A,20190107,0.49,0.59,0.49,0.53,17013100
TOP01C1901B,20190107,0.08,0.08,0.07,0.07,20500
TOP01C1904A,20190107,0.13,0.17,0.13,0.16,20403600
TOP01C1904B,20190107,0.05,0.07,0.05,0.07,4743000
TOP01P1901A,20190107,0.53,0.55,0.46,0.49,14229900
TOP01P1904A,20190107,1.98,1.98,1.85,1.9,3613400
TOP06C1903A,20190107,0.16,0.22,0.16,0.2,2684000
TOP06C1903B,20190107,0.02,0.02,0.02,0.02,5565000
TOP07C1908A,20190107,0.33,0.33,0.32,0.32,13000
TOP11C1905A,20190107,0.23,0.27,0.23,0.24,2134000
TOP13C1901A,20190107,0.01,0.01,0.01,0.01,849600
TOP13C1902A,20190107,0.01,0.01,0.01,0.01,1900000
TOP13C1904A,20190107,0.23,0.27,0.23,0.25,10614000
TOP13C1905A,20190107,0.59,0.65,0.58,0.61,43244700
TOP19C1906A,20190107,0.45,0.5,0.45,0.47,2894200
TOP23C1906A,20190107,0.27,0.31,0.27,0.29,4800000
TOP24C1903A,20190107,0.01,0.01,0.01,0.01,100
TOP24C1905A,20190107,0.3,0.33,0.3,0.33,326000
TOP28C1903A,20190107,0.05,0.05,0.05,0.05,100
TOP28C1904A,20190107,0.16,0.2,0.16,0.18,8255000
TPI01C1906A,20190107,0.26,0.27,0.26,0.26,2761800
TPI01C1906B,20190107,0.2,0.21,0.2,0.2,4580500
TPIP11C1909A,20190107,0.43,0.43,0.43,0.43,2300000
TPIP13C1904A,20190107,0.41,0.41,0.41,0.41,5908600
TPIP19C1902A,20190107,0.21,0.22,0.21,0.22,809000
TPIP19C1906A,20190107,0.5,0.52,0.5,0.52,660000
TPIP28C1906A,20190107,0.42,0.42,0.42,0.42,4247600
TRUE01C1902A,20190107,0.14,0.15,0.13,0.15,21979400
TRUE01C1902B,20190107,0.04,0.04,0.04,0.04,490000
TRUE01C1905A,20190107,0.17,0.19,0.17,0.18,7998300
TRUE01C1905B,20190107,0.11,0.12,0.11,0.12,23120700
TRUE01P1902A,20190107,0.61,0.63,0.57,0.57,6707000
TRUE01P1902B,20190107,0.36,0.37,0.33,0.33,7334700
TRUE01P1905A,20190107,0.64,0.66,0.62,0.63,7101400
TRUE06C1906A,20190107,0.06,0.07,0.06,0.07,800000
TRUE08P1902A,20190107,0.21,0.22,0.19,0.19,3534400
TRUE11C1905A,20190107,0.08,0.08,0.07,0.08,1309600
TRUE13C1901A,20190107,0.01,0.01,0.01,0.01,500000
TRUE13C1905A,20190107,0.11,0.12,0.11,0.12,8212900
TRUE13P1901A,20190107,0.14,0.15,0.13,0.13,18450000
TRUE16C1912A,20190107,0.35,0.37,0.35,0.37,307000
TRUE19C1903A,20190107,0.16,0.17,0.15,0.17,7886100
TRUE19P1903A,20190107,0.28,0.29,0.27,0.27,2720200
TRUE27C1904A,20190107,0.08,0.08,0.08,0.08,360000
TRUE28C1905A,20190107,0.12,0.12,0.12,0.12,3769200
TU01C1901A,20190107,0.35,0.39,0.35,0.37,6456200
TU01C1901B,20190107,0.17,0.21,0.17,0.19,7708200
TU01P1901A,20190107,0.12,0.12,0.11,0.11,8699600
TU06C1902A,20190107,0.05,0.05,0.05,0.05,100000
TU11C1906A,20190107,0.07,0.07,0.07,0.07,100000
TU13C1902A,20190107,0.04,0.04,0.04,0.04,100000
TU19C1901A,20190107,0.01,0.01,0.01,0.01,10000
TU19C1906A,20190107,0.29,0.29,0.29,0.29,101300
TVO01C1903A,20190107,0.17,0.19,0.17,0.17,8427200
TVO01C1903B,20190107,0.08,0.09,0.08,0.09,2687000
TVO13C1904A,20190107,0.11,0.12,0.11,0.12,794200
TVO19C1906A,20190107,0.26,0.29,0.26,0.28,130200
UNIQ08C1906A,20190107,0.03,0.04,0.03,0.04,1811500
UV01C1902A,20190107,0.12,0.13,0.12,0.12,1890000
UV13C1904A,20190107,0.1,0.1,0.1,0.1,2926400
UV13C1908A,20190107,0.31,0.32,0.3,0.3,11021100
UV19C1906A,20190107,0.31,0.31,0.3,0.31,1701000
UV28C1906A,20190107,0.23,0.24,0.22,0.23,2448200
VGI23C1905A,20190107,1.42,1.45,1.41,1.41,5151000
VGI23C1911A,20190107,1.39,1.42,1.38,1.38,4501000
WHA01C1906A,20190107,0.56,0.59,0.56,0.59,4743900
WHA01C1906B,20190107,0.44,0.47,0.43,0.47,15885300
WHA01P1906A,20190107,0.6,0.6,0.57,0.57,5919000
WHA06C1903A,20190107,0.28,0.3,0.28,0.3,1456000
WHA08C1904A,20190107,0.21,0.22,0.21,0.22,1104800
WHA11C1903A,20190107,0.1,0.1,0.1,0.1,140000
WHA13C1905A,20190107,0.39,0.41,0.39,0.41,6856800
WHA19C1901A,20190107,0.25,0.27,0.25,0.27,2599800
WHA23C1906A,20190107,0.33,0.35,0.33,0.35,8500000
WHA24C1902A,20190107,0.18,0.19,0.18,0.19,300400
WHA27P1905A,20190107,0.42,0.42,0.42,0.42,190000
WHA28C1903A,20190107,0.13,0.15,0.13,0.15,2853900
WHAU13C1905A,20190107,0.2,0.21,0.2,0.21,5926900
WHAU19C1902A,20190107,0.07,0.07,0.07,0.07,721000
WHAU27C1905A,20190107,0.11,0.12,0.11,0.11,1682000
WORK01C1904A,20190107,0.03,0.03,0.02,0.03,3146000
WORK01C1904B,20190107,0.02,0.02,0.02,0.02,25000
WORK11C1903A,20190107,0.01,0.02,0.01,0.02,491000
WORK13C1903A,20190107,0.03,0.03,0.02,0.02,82000
WORK13C1905A,20190107,0.57,0.63,0.56,0.56,19477800
WORK19C1905A,20190107,0.11,0.11,0.1,0.1,214100
WORK28C1905A,20190107,0.1,0.1,0.09,0.09,4134700
E1VFVN3001,20190107,19.5,19.6,19.5,19.5,60410
2S-W1,20190107,0.02,0.03,0.02,0.03,584900
7UP-W2,20190107,0.01,0.01,0.01,0.01,37900
ACAP-W2,20190107,0.41,0.42,0.3,0.34,21684200
ACC-W1,20190107,0.01,0.02,0.01,0.02,261400
AIRA-W2,20190107,0.01,0.01,0.01,0.01,300000
AJA-W1,20190107,0.07,0.09,0.06,0.07,2417900
ALT-W1,20190107,0.62,0.74,0.61,0.67,674900
APEX-W1,20190107,0.03,0.03,0.03,0.03,240100
APURE-W2,20190107,0.17,0.17,0.16,0.16,136000
AS-W1,20190107,0.13,0.15,0.09,0.12,83400
ATP30-W1,20190107,0.62,0.62,0.62,0.62,181200
AYUD-W1,20190107,3.46,4.02,3.46,3.84,9880700
B-W4,20190107,0.09,0.09,0.08,0.08,666300
BKD-W2,20190107,0.18,0.19,0.17,0.17,1516600
BM-W1,20190107,0.33,0.34,0.32,0.34,12400
BTS-W4,20190107,0.42,0.43,0.41,0.41,43944900
BWG-W4,20190107,0.01,0.02,0.01,0.01,1664300
CGD-W4,20190107,0.25,0.27,0.25,0.27,335300
CGH-W3,20190107,0.05,0.05,0.04,0.04,1699800
CHEWA-W1,20190107,0.11,0.12,0.11,0.12,106200
CI-W1,20190107,0.13,0.14,0.13,0.14,202600
CIG-W7,20190107,0.01,0.01,0.01,0.01,10200
CKP-W1,20190107,0.56,0.56,0.54,0.55,8580100
DCC-W1,20190107,0.73,0.76,0.73,0.74,4447000
DIGI-W1,20190107,0.01,0.02,0.01,0.02,20200
DIGI-W2,20190107,0.02,0.02,0.01,0.01,12500
DIMET-W2,20190107,0.06,0.07,0.06,0.06,1763800
ECF-W2,20190107,0.03,0.04,0.02,0.03,690800
ECF-W3,20190107,0.7,0.77,0.7,0.77,94400
EFORL-W3,20190107,0.01,0.01,0.01,0.01,7238300
EFORL-W4,20190107,0.01,0.01,0.01,0.01,1000000
EMC-W6,20190107,0.17,0.19,0.17,0.19,2573400
EVER-W3,20190107,0.03,0.04,0.03,0.04,3624200
FOCUS-W2,20190107,0.49,0.54,0.49,0.49,750600
FVC-W2,20190107,0.29,0.3,0.29,0.3,124300
GJS-W3,20190107,0.01,0.01,0.01,0.01,400
IHL-W1,20190107,4.18,4.22,4.18,4.22,8600
ITD-W1,20190107,0.04,0.05,0.03,0.03,30792400
ITEL-W1,20190107,0.42,0.42,0.4,0.4,714500
JAS-W3,20190107,1.74,1.77,1.7,1.74,1246000
JCK-W5,20190107,0.45,0.48,0.45,0.48,85500
JKN-W1,20190107,1.66,1.8,1.63,1.68,8658400
JMART-W2,20190107,0.22,0.33,0.2,0.33,25090100
JMT-W2,20190107,1.98,2.04,1.93,1.93,169400
LIT-W1,20190107,1.36,1.37,1.36,1.37,74100
MACO-W2,20190107,0.2,0.2,0.2,0.2,186100
META-W2,20190107,0.01,0.01,0.01,0.01,237700
META-W3,20190107,0.08,0.08,0.08,0.08,254500
MILL-W3,20190107,0.02,0.02,0.02,0.02,20000
MILL-W5,20190107,0.1,0.11,0.1,0.11,383200
ML-W2,20190107,0.01,0.01,0.01,0.01,20300
MONO-W1,20190107,0.28,0.29,0.28,0.29,1134000
NCL-W3,20190107,0.27,0.27,0.26,0.26,160200
NEP-W3,20190107,0.03,0.03,0.03,0.03,2400
NOK-W1,20190107,0.32,0.32,0.32,0.32,100
NUSA-W3,20190107,0.28,0.28,0.24,0.24,570700
NVD-W1,20190107,0.4,0.41,0.33,0.35,17621300
ORI-W1,20190107,0.59,0.63,0.59,0.62,10257000
PACE-W2,20190107,0.08,0.09,0.08,0.08,592200
PDI-W1,20190107,0.9,0.93,0.89,0.9,2990100
PDJ-W2,20190107,1,1.03,0.99,1,36300
PDJ-W3,20190107,0.95,0.95,0.95,0.95,700
PIMO-W1,20190107,2.7,2.7,2.6,2.62,759700
RICHY-W1,20190107,0.11,0.13,0.11,0.13,556500
RICHY-W2,20190107,0.15,0.15,0.15,0.15,1000
RS-W3,20190107,5.15,5.35,5.05,5.1,576900
S-W1,20190107,0.03,0.04,0.02,0.03,4758800
SAMART-W2,20190107,0.38,0.38,0.37,0.37,452800
SANKO-W1,20190107,0.26,0.27,0.24,0.24,3034300
SAWAD-W1,20190107,7.2,7.25,7.1,7.25,8500
SDC-W1,20190107,0.15,0.16,0.14,0.15,107200
SIMAT-W2,20190107,0.11,0.12,0.1,0.12,24500
SIMAT-W3,20190107,0.2,0.2,0.19,0.2,19200
SIMAT-W4,20190107,0.75,0.77,0.75,0.77,19600
SKY-W1,20190107,11.4,11.6,11.4,11.6,15000
SMT-W2,20190107,0.36,0.37,0.35,0.36,110000
SST-W2,20190107,1.78,1.81,1.7,1.71,2326500
STAR-W3,20190107,1.01,1.01,0.94,0.94,407000
SUPER-W4,20190107,0.04,0.05,0.04,0.04,12680400
SUSCO-W1,20190107,0.01,0.01,0.01,0.01,17000
SVI-W3,20190107,1.77,1.96,1.77,1.8,84600
TAPAC-W3,20190107,0.44,0.53,0.38,0.52,13368500
TCC-W3,20190107,0.16,0.16,0.15,0.16,361800
TCC-W4,20190107,0.17,0.17,0.16,0.17,273500
TCC-W5,20190107,0.3,0.3,0.28,0.3,29700
TCJ-W2,20190107,0.53,0.53,0.53,0.53,15000
TCMC-W2,20190107,0.07,0.07,0.05,0.06,1902400
TFG-W1,20190107,0.48,0.48,0.39,0.39,72700
TFG-W2,20190107,0.28,0.34,0.28,0.29,55000
TGPRO-W3,20190107,0.02,0.02,0.02,0.02,740000
TH-W2,20190107,0.17,0.18,0.17,0.17,269300
THE-W2,20190107,0.03,0.03,0.02,0.03,374600
TNITY-W1,20190107,0.7,0.72,0.7,0.72,41000
TNPC-W1,20190107,0.14,0.15,0.14,0.14,168900
TRITN-W3,20190107,0.22,0.23,0.21,0.22,962300
TSF-W4,20190107,0.01,0.01,0.01,0.01,46300
TSF-W5,20190107,0.01,0.01,0.01,0.01,100
TTA-W5,20190107,0.01,0.01,0.01,0.01,11600
TTCL-W1,20190107,0.82,0.85,0.82,0.84,1235400
TVD-W2,20190107,0.63,0.63,0.6,0.62,300400
U-W4,20190107,0.01,0.01,0.01,0.01,3000
UAC-W2,20190107,0.43,0.46,0.42,0.42,565000
UKEM-W2,20190107,0.39,0.4,0.39,0.39,121600
VGI-W2,20190107,0.39,0.42,0.38,0.39,29073200
VIBHA-W3,20190107,0.15,0.16,0.15,0.16,143400
