<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
CENT01C1903B,20190103,0.22,0.26,0.2,0.21,11168700
CENT01P1903A,20190103,0.34,0.36,0.31,0.35,8203300
CENT06C1904A,20190103,0.09,0.11,0.08,0.08,753700
CENT08C1902A,20190103,0.06,0.07,0.05,0.05,616800
CENT11C1909A,20190103,0.33,0.37,0.32,0.32,2568900
CENT13C1902A,20190103,0.14,0.15,0.14,0.14,280200
CENT19C1901A,20190103,0.04,0.04,0.04,0.04,10000
CENT19C1904A,20190103,0.33,0.38,0.31,0.31,2520200
CENT27C1905A,20190103,0.3,0.35,0.28,0.28,2785000
CHG01C1903A,20190103,0.05,0.05,0.04,0.04,1001000
CHG01C1903B,20190103,0.02,0.02,0.01,0.01,80000
CHG01P1903A,20190103,0.91,0.92,0.89,0.92,4593500
CHG13C1904A,20190103,0.06,0.06,0.06,0.06,200
CHG19C1906A,20190103,0.2,0.21,0.19,0.19,2674800
CHG24C1911A,20190103,0.49,0.5,0.48,0.48,591200
CHG27C1905A,20190103,0.06,0.06,0.06,0.06,90000
CHG28C1904A,20190103,0.06,0.06,0.06,0.06,600000
CK01C1902A,20190103,0.16,0.16,0.16,0.16,1980400
CK01P1902A,20190103,0.32,0.32,0.31,0.31,1243400
CK19C1903A,20190103,0.12,0.12,0.12,0.12,10000
CKP01C1906A,20190103,0.27,0.29,0.26,0.27,6796300
CKP01C1906B,20190103,0.2,0.2,0.19,0.19,4820400
CKP08C1903A,20190103,0.72,0.72,0.68,0.68,650100
CKP08C1903B,20190103,0.12,0.12,0.11,0.11,408600
CKP11C1910A,20190103,0.24,0.24,0.23,0.23,580000
CKP13C1903A,20190103,0.42,0.42,0.39,0.39,5133800
CKP13C1903B,20190103,0.1,0.1,0.09,0.09,470000
CKP19C1902A,20190103,0.51,0.51,0.47,0.47,580600
CKP19C1903A,20190103,0.14,0.14,0.14,0.14,800000
CKP24C1906A,20190103,0.13,0.13,0.13,0.13,20000
CKP27C1905A,20190103,0.17,0.17,0.17,0.17,90000
CKP28C1903A,20190103,0.1,0.1,0.09,0.09,807600
COM706C1903A,20190103,0.01,0.02,0.01,0.02,6094100
COM708C1903A,20190103,0.04,0.04,0.03,0.03,2231500
COM711C1909A,20190103,0.23,0.23,0.13,0.14,6539600
COM713C1903A,20190103,0.01,0.01,0.01,0.01,70000
COM713C1904A,20190103,0.08,0.08,0.04,0.05,10799200
COM719C1904A,20190103,0.08,0.08,0.04,0.04,6346800
COM727C1902A,20190103,0.02,0.02,0.02,0.02,190000
COM728C1903A,20190103,0.03,0.03,0.02,0.03,1971100
CPAL01C1901A,20190103,0.08,0.1,0.07,0.07,21511700
CPAL01C1901B,20190103,0.01,0.01,0.01,0.01,6589000
CPAL01C1904A,20190103,0.68,0.75,0.67,0.67,29544600
CPAL01C1904B,20190103,0.39,0.46,0.39,0.39,46166100
CPAL01P1901A,20190103,1.26,1.26,1.16,1.25,16481000
CPAL01P1901B,20190103,0.23,0.23,0.17,0.22,31771500
CPAL01P1904A,20190103,0.54,0.54,0.49,0.53,13009500
CPAL01P1904B,20190103,0.26,0.26,0.22,0.26,10802800
CPAL06C1903A,20190103,0.28,0.34,0.28,0.28,7375000
CPAL07C1902A,20190103,0.22,0.22,0.21,0.21,510000
CPAL08C1902A,20190103,0.03,0.04,0.03,0.04,299900
CPAL08C1902B,20190103,0.2,0.24,0.2,0.2,4999200
CPAL08P1904A,20190103,0.25,0.28,0.25,0.28,2085000
CPAL11C1903A,20190103,0.01,0.01,0.01,0.01,500000
CPAL11C1909A,20190103,0.43,0.47,0.43,0.44,3122600
CPAL11P1903A,20190103,0.39,0.39,0.33,0.39,7216700
CPAL13C1901A,20190103,0.1,0.13,0.1,0.1,17090500
CPAL13C1903A,20190103,0.55,0.63,0.55,0.55,53777700
CPAL13P1902A,20190103,0.07,0.1,0.07,0.1,3593000
CPAL16C1912A,20190103,0.94,0.94,0.92,0.92,36700
CPAL19C1902A,20190103,0.19,0.22,0.17,0.17,4311900
CPAL19P1903A,20190103,0.13,0.15,0.13,0.14,4343500
CPAL23C1906A,20190103,0.46,0.53,0.45,0.45,10802400
CPAL24C1903A,20190103,0.16,0.16,0.14,0.14,20000
CPAL24C1904A,20190103,0.57,0.61,0.55,0.55,560600
CPAL27C1903A,20190103,0.22,0.27,0.22,0.24,1705000
CPAL27P1905A,20190103,0.36,0.38,0.35,0.38,831000
CPAL28C1901A,20190103,0.01,0.01,0.01,0.01,5000
CPAL28C1904A,20190103,0.37,0.41,0.36,0.36,21608200
CPAL42C1904A,20190103,0.31,0.35,0.31,0.32,1836200
CPAL42P1904A,20190103,0.15,0.16,0.15,0.16,607300
CPF01C1902A,20190103,0.15,0.15,0.14,0.14,14522500
CPF01C1902B,20190103,0.04,0.04,0.04,0.04,60000
CPF01P1902A,20190103,0.35,0.36,0.35,0.35,12002200
CPF01P1902B,20190103,0.19,0.2,0.19,0.19,2919600
CPF06C1903A,20190103,0.04,0.04,0.04,0.04,780000
CPF08C1901A,20190103,0.04,0.04,0.04,0.04,700000
CPF08C1904A,20190103,0.12,0.12,0.11,0.11,411700
CPF11C1910A,20190103,0.54,0.54,0.52,0.52,640000
CPF11P1902A,20190103,0.1,0.11,0.1,0.11,1241800
CPF13C1902A,20190103,0.04,0.04,0.04,0.04,10000
CPF13C1903A,20190103,0.3,0.3,0.28,0.28,4005400
CPF13C1905A,20190103,0.14,0.14,0.14,0.14,561100
CPF19C1901A,20190103,0.03,0.03,0.03,0.03,779500
CPF19C1904A,20190103,0.41,0.41,0.39,0.39,1193400
CPN01C1902A,20190103,0.24,0.24,0.18,0.19,18069100
CPN01C1902B,20190103,0.07,0.07,0.04,0.05,1580200
CPN01P1902A,20190103,0.98,1.13,0.98,1.11,5750000
CPN06C1903A,20190103,0.27,0.27,0.19,0.2,5401100
CPN08C1903A,20190103,0.17,0.17,0.14,0.14,2423800
CPN11C1910A,20190103,0.48,0.49,0.43,0.44,4820000
CPN11P1903A,20190103,0.11,0.14,0.11,0.14,1735400
CPN13C1903A,20190103,0.21,0.21,0.16,0.16,10990900
CPN24C1904A,20190103,0.23,0.23,0.23,0.23,100000
CPN27C1903A,20190103,0.11,0.11,0.09,0.09,1395000
CPN28C1902A,20190103,0.04,0.04,0.03,0.03,400000
CPN28C1904A,20190103,0.18,0.18,0.14,0.14,4208700
DELT06C1903A,20190103,0.68,0.68,0.67,0.67,90000
DTAC01C1902A,20190103,0.59,0.61,0.58,0.58,4919200
DTAC01C1902B,20190103,0.3,0.31,0.29,0.29,5162500
DTAC01C1905A,20190103,0.41,0.42,0.41,0.41,3975200
DTAC01C1905B,20190103,0.31,0.32,0.3,0.3,6403800
DTAC01P1902A,20190103,0.45,0.45,0.44,0.45,833600
DTAC01P1905A,20190103,0.92,0.92,0.92,0.92,484600
DTAC06C1903A,20190103,0.2,0.21,0.2,0.2,290500
DTAC06P1903A,20190103,0.37,0.37,0.35,0.37,393500
DTAC08C1903A,20190103,0.18,0.18,0.18,0.18,341600
DTAC08P1902A,20190103,0.03,0.03,0.03,0.03,300000
DTAC11C1904A,20190103,0.14,0.14,0.13,0.13,332000
DTAC13C1902A,20190103,0.07,0.07,0.07,0.07,751400
DTAC13C1904A,20190103,0.3,0.3,0.29,0.3,2030700
DTAC13P1903A,20190103,0.3,0.31,0.29,0.31,1370800
DTAC19C1904A,20190103,0.32,0.33,0.31,0.31,1432100
DTAC23C1906A,20190103,0.26,0.27,0.26,0.26,2615000
DTAC27C1903A,20190103,0.15,0.15,0.15,0.15,360000
DTAC27P1903A,20190103,0.28,0.28,0.28,0.28,270000
DTAC28C1902A,20190103,0.09,0.09,0.08,0.08,1409600
DTAC28C1905A,20190103,0.31,0.31,0.3,0.3,2355000
DTAC42C1903A,20190103,0.19,0.19,0.19,0.19,204000
EA07C1903A,20190103,0.4,0.44,0.4,0.4,804800
EA08C1903A,20190103,0.34,0.37,0.34,0.34,1489600
EA08C1903B,20190103,0.12,0.12,0.11,0.11,658900
EA11C1902A,20190103,0.05,0.06,0.05,0.06,10300
EA13C1901A,20190103,0.02,0.03,0.02,0.02,1343800
EA13C1903A,20190103,0.1,0.11,0.09,0.1,8320300
EA13C1905A,20190103,0.31,0.34,0.3,0.3,10199500
EA19C1902A,20190103,0.21,0.24,0.21,0.21,3427500
EA23C1901A,20190103,0.18,0.21,0.18,0.18,5800000
EA28C1902A,20190103,0.03,0.03,0.03,0.03,976400
EA28C1905A,20190103,0.28,0.31,0.28,0.28,11334000
EGCO01C1903A,20190103,0.66,0.69,0.66,0.66,1472100
EGCO01C1903B,20190103,0.42,0.44,0.42,0.42,2774600
EGCO19C1901A,20190103,0.24,0.26,0.24,0.24,885100
EGCO24C1901A,20190103,0.03,0.03,0.03,0.03,7400
EPG01C1903A,20190103,0.11,0.12,0.11,0.11,1336400
EPG01C1903B,20190103,0.05,0.05,0.04,0.04,270000
EPG01P1903A,20190103,1.29,1.31,1.27,1.31,789800
EPG11C1903A,20190103,0.14,0.14,0.12,0.12,510600
EPG13C1903A,20190103,0.06,0.06,0.06,0.06,202600
EPG13C1905A,20190103,0.21,0.22,0.2,0.21,2933400
EPG19C1904A,20190103,0.16,0.16,0.14,0.14,517000
EPG28C1904A,20190103,0.12,0.13,0.11,0.11,1433600
ERW13C1902A,20190103,0.02,0.02,0.02,0.02,103900
ERW19C1906A,20190103,0.44,0.45,0.43,0.43,2588000
ERW24C1904A,20190103,0.11,0.11,0.1,0.11,5700
ESSO01C1906A,20190103,0.2,0.2,0.18,0.18,3852000
ESSO01C1906B,20190103,0.14,0.14,0.13,0.13,700000
ESSO01P1906A,20190103,0.86,0.9,0.86,0.89,561700
ESSO08C1902A,20190103,0.01,0.01,0.01,0.01,45100
ESSO11C1905A,20190103,0.13,0.13,0.12,0.12,14900
ESSO13C1905A,20190103,0.1,0.1,0.09,0.09,220300
ESSO28C1904A,20190103,0.06,0.06,0.06,0.06,10000
GFPT08C1906A,20190103,0.23,0.24,0.23,0.23,251900
GFPT13C1902A,20190103,0.03,0.03,0.02,0.02,1152800
GFPT19C1903A,20190103,0.09,0.1,0.09,0.1,530100
GGC13C1905A,20190103,0.19,0.21,0.19,0.2,4255400
GGC13C1908A,20190103,0.25,0.27,0.25,0.25,3734600
GGC19C1902A,20190103,0.11,0.11,0.1,0.1,150000
GGC19C1906A,20190103,0.65,0.71,0.65,0.69,855200
GGC24C1901A,20190103,0.01,0.01,0.01,0.01,400000
GGC28C1905A,20190103,0.16,0.17,0.16,0.16,709800
GGC28C1907A,20190103,0.56,0.63,0.56,0.59,3702000
GLOB01C1903A,20190103,0.51,0.52,0.36,0.39,19320000
GLOB01C1903B,20190103,0.34,0.34,0.21,0.25,24460200
GLOB11C1906A,20190103,0.29,0.29,0.21,0.23,3212000
GLOB13C1901A,20190103,0.15,0.15,0.07,0.07,6891000
GLOB19C1901A,20190103,0.3,0.31,0.15,0.19,7737900
GLOB23C1906A,20190103,0.41,0.42,0.28,0.32,10043000
GLOW13C1905A,20190103,0.67,0.69,0.67,0.69,1449100
GLOW19C1906A,20190103,1.04,1.05,1.04,1.05,283700
GPSC01C1902A,20190103,0.15,0.15,0.12,0.12,1362500
GPSC01C1902B,20190103,0.03,0.03,0.02,0.02,200
GPSC01C1905A,20190103,0.71,0.71,0.64,0.65,5402700
GPSC01C1905B,20190103,0.61,0.61,0.54,0.54,3121400
GPSC01P1902A,20190103,1.43,1.55,1.42,1.53,7816200
GPSC06C1903A,20190103,0.46,0.46,0.38,0.38,1178000
GPSC11C1909A,20190103,0.55,0.55,0.5,0.51,2360300
GPSC13C1903A,20190103,0.12,0.12,0.09,0.09,1154600
GPSC13C1904A,20190103,0.44,0.44,0.38,0.4,14181700
GPSC19C1905A,20190103,0.63,0.63,0.57,0.58,1294200
GPSC24C1904B,20190103,0.37,0.37,0.37,0.37,83000
GPSC28C1903A,20190103,0.06,0.06,0.06,0.06,100000
GPSC28C1904A,20190103,0.35,0.35,0.29,0.3,5210200
GUNK08C1902A,20190103,0.04,0.04,0.04,0.04,1168700
GUNK13C1903A,20190103,0.09,0.09,0.08,0.08,760300
GUNK13C1905A,20190103,0.22,0.23,0.21,0.21,983400
GUNK19C1903A,20190103,0.21,0.21,0.21,0.21,304500
GUNK19C1906A,20190103,0.21,0.22,0.2,0.2,665000
GUNK27C1905A,20190103,0.18,0.18,0.18,0.18,180000
GUNK28C1903A,20190103,0.1,0.1,0.09,0.09,856000
HANA01C1905A,20190103,0.19,0.19,0.16,0.16,5852000
HANA01C1905B,20190103,0.15,0.15,0.12,0.12,12704500
HANA11C1904A,20190103,0.05,0.05,0.05,0.05,10000
HANA13C1905A,20190103,0.13,0.13,0.11,0.11,2018300
HANA19C1906A,20190103,0.28,0.28,0.24,0.24,5654700
HANA28C1904A,20190103,0.1,0.1,0.09,0.09,2099800
HMPR01C1902A,20190103,0.35,0.35,0.29,0.31,10390800
HMPR01C1902B,20190103,0.22,0.22,0.16,0.18,3790000
HMPR01P1902A,20190103,0.22,0.29,0.22,0.26,8517400
HMPR11C1906A,20190103,0.17,0.17,0.14,0.15,865300
HMPR13C1905A,20190103,0.22,0.22,0.18,0.19,4959700
HMPR19C1901A,20190103,0.26,0.26,0.18,0.22,6467100
HMPR27C1905A,20190103,0.28,0.28,0.23,0.25,1170000
HMPR27P1905A,20190103,0.26,0.3,0.26,0.29,765000
HMPR28C1903A,20190103,0.12,0.12,0.09,0.1,4699600
INTU01C1903A,20190103,0.14,0.15,0.14,0.15,8840600
INTU01C1903B,20190103,0.04,0.04,0.04,0.04,200000
INTU01P1903A,20190103,0.95,0.95,0.94,0.95,1766200
INTU01P1903B,20190103,0.68,0.68,0.66,0.68,2101000
INTU11P1905A,20190103,0.35,0.35,0.34,0.35,777400
INTU13C1904A,20190103,0.15,0.15,0.14,0.14,5915400
INTU19C1906A,20190103,0.31,0.32,0.3,0.3,1746800
INTU24C1909A,20190103,0.16,0.16,0.16,0.16,500
INTU28C1904A,20190103,0.08,0.08,0.08,0.08,800000
INTU28C1905A,20190103,0.27,0.28,0.26,0.26,3067200
INTU42P1904A,20190103,0.39,0.39,0.38,0.39,795600
IRPC01C1903A,20190103,0.1,0.1,0.09,0.1,42166900
IRPC01C1903B,20190103,0.04,0.04,0.03,0.03,22000
IRPC01C1906A,20190103,0.29,0.29,0.28,0.28,19484500
IRPC01C1906B,20190103,0.24,0.25,0.24,0.25,30967800
IRPC01P1903A,20190103,0.69,0.69,0.67,0.67,7316800
IRPC01P1903B,20190103,0.51,0.53,0.49,0.49,10386300
IRPC06C1903A,20190103,0.07,0.07,0.06,0.07,3745000
IRPC13C1903A,20190103,0.11,0.12,0.11,0.12,17689800
IRPC19C1901A,20190103,0.02,0.02,0.02,0.02,5000
IRPC19C1905A,20190103,0.21,0.21,0.2,0.2,3983300
IRPC27P1905A,20190103,0.35,0.35,0.35,0.35,2270000
IRPC28C1904A,20190103,0.11,0.11,0.11,0.11,10825400
ITD13C1908A,20190103,0.2,0.21,0.2,0.2,10756200
ITD19C1906A,20190103,0.21,0.21,0.2,0.2,1155800
ITD28C1907A,20190103,0.18,0.18,0.17,0.17,5069600
IVL01C1903A,20190103,0.29,0.3,0.27,0.27,16164000
IVL01C1903B,20190103,0.15,0.15,0.14,0.14,11357200
IVL01C1905A,20190103,0.49,0.51,0.46,0.47,15185600
IVL01C1905B,20190103,0.41,0.41,0.37,0.37,17383300
IVL01P1903A,20190103,0.96,1.01,0.96,1,9409700
IVL01P1903B,20190103,0.64,0.7,0.64,0.69,7884600
IVL01P1905A,20190103,0.67,0.71,0.67,0.7,14469800
IVL06C1901A,20190103,0.01,0.02,0.01,0.02,11000100
IVL06C1903A,20190103,0.24,0.24,0.2,0.2,2348000
IVL07C1906A,20190103,0.43,0.43,0.43,0.43,3000
IVL08C1901A,20190103,0.08,0.08,0.06,0.07,613400
IVL08C1905A,20190103,0.36,0.36,0.33,0.33,2833400
IVL08P1903A,20190103,0.4,0.44,0.4,0.43,3174700
IVL11C1906A,20190103,0.2,0.2,0.18,0.18,1464100
IVL13C1903A,20190103,0.12,0.12,0.1,0.11,4645100
IVL13C1904A,20190103,0.31,0.31,0.28,0.29,7235900
IVL13P1902A,20190103,0.17,0.19,0.16,0.18,4944900
IVL13P1903A,20190103,0.15,0.17,0.15,0.17,2110200
IVL19C1903A,20190103,0.24,0.24,0.21,0.22,3569100
IVL19P1903A,20190103,0.22,0.24,0.22,0.24,4061800
IVL23C1906A,20190103,0.34,0.34,0.31,0.31,8770200
IVL27C1902A,20190103,0.09,0.09,0.08,0.08,1170000
IVL28C1902A,20190103,0.05,0.05,0.05,0.05,602800
IVL28C1903A,20190103,0.23,0.23,0.2,0.2,13782500
IVL28P1904A,20190103,0.26,0.29,0.26,0.28,7912000
IVL42C1903A,20190103,0.11,0.11,0.1,0.1,1224000
KBAN01C1901A,20190103,0.45,0.47,0.43,0.43,5197300
KBAN01C1901B,20190103,0.01,0.01,0.01,0.01,365000
KBAN01C1904A,20190103,0.19,0.21,0.19,0.2,1712400
KBAN01C1904B,20190103,0.08,0.08,0.07,0.07,145000
KBAN01P1901A,20190103,1.03,1.06,1.03,1.06,1064200
KBAN01P1901B,20190103,0.06,0.06,0.05,0.06,31700
KBAN01P1904A,20190103,0.91,0.92,0.9,0.92,1591200
KBAN01P1904B,20190103,0.62,0.64,0.62,0.63,1418100
KBAN06C1903A,20190103,0.21,0.22,0.21,0.21,1719000
KBAN08C1903A,20190103,0.02,0.03,0.02,0.03,161000
KBAN13C1901A,20190103,0.01,0.01,0.01,0.01,30600
KBAN13C1904A,20190103,0.11,0.11,0.1,0.1,360700
KBAN13C1904B,20190103,0.33,0.33,0.3,0.32,3815900
KBAN13P1905A,20190103,0.78,0.79,0.77,0.79,6444000
KBAN19C1906A,20190103,0.61,0.61,0.58,0.58,1390000
KBAN19P1904A,20190103,0.68,0.71,0.68,0.71,643100
KBAN24C1908A,20190103,0.41,0.41,0.41,0.41,1501900
KBAN24P1907A,20190103,0.52,0.52,0.52,0.52,3200
KBAN28C1904A,20190103,0.06,0.06,0.06,0.06,100000
KBAN28C1905A,20190103,0.28,0.28,0.28,0.28,2029500
KBAN28P1904A,20190103,0.51,0.52,0.5,0.52,3264400
KCE01C1903A,20190103,0.02,0.02,0.01,0.02,3992400
KCE01C1903B,20190103,0.02,0.02,0.01,0.01,10000
KCE01C1906A,20190103,0.29,0.3,0.26,0.26,1069200
KCE01C1906B,20190103,0.22,0.22,0.21,0.21,22000
KCE08C1905A,20190103,0.22,0.22,0.2,0.2,416800
KCE11C1904A,20190103,0.01,0.01,0.01,0.01,100
KCE11C1906A,20190103,0.22,0.22,0.22,0.22,120400
KCE13C1903A,20190103,0.02,0.02,0.02,0.02,100
KCE13C1904A,20190103,0.03,0.03,0.03,0.03,632700
KCE13C1905A,20190103,0.15,0.15,0.13,0.13,1850000
KCE19C1906A,20190103,0.3,0.3,0.3,0.3,420400
KCE28C1905A,20190103,0.16,0.16,0.15,0.15,2286400
KKP01C1902A,20190103,0.19,0.2,0.17,0.17,19805400
KKP08C1904A,20190103,0.17,0.17,0.17,0.17,906900
KKP13C1903A,20190103,0.16,0.17,0.15,0.15,5638500
KKP19C1906A,20190103,0.53,0.55,0.5,0.5,713300
KKP24C1906A,20190103,0.22,0.22,0.21,0.21,14900
KKP28C1905A,20190103,0.26,0.27,0.25,0.25,17068500
KTB01C1903A,20190103,0.26,0.29,0.26,0.27,12877000
KTB01C1903B,20190103,0.17,0.19,0.17,0.18,13271500
KTB01P1903A,20190103,0.46,0.47,0.45,0.47,4849200
KTB01P1903B,20190103,0.37,0.37,0.34,0.36,7379000
KTB06C1902A,20190103,0.16,0.19,0.16,0.17,2550000
KTB08C1903A,20190103,0.13,0.15,0.13,0.14,1695600
KTB11C1909A,20190103,0.21,0.23,0.21,0.22,1680000
KTB13C1901A,20190103,0.3,0.3,0.3,0.3,132000
KTB13C1903A,20190103,0.12,0.14,0.12,0.13,2800800
KTB19C1901A,20190103,0.12,0.14,0.12,0.13,1393000
KTB23C1906A,20190103,0.28,0.31,0.28,0.29,4100000
KTB24P1907A,20190103,0.31,0.33,0.31,0.32,210000
KTB27C1905A,20190103,0.22,0.24,0.22,0.22,630000
KTB28C1903A,20190103,0.09,0.1,0.09,0.09,2609200
KTB42C1903A,20190103,0.14,0.16,0.14,0.15,1016000
KTB42P1903A,20190103,0.13,0.14,0.13,0.14,816000
KTC01C1901A,20190103,0.27,0.29,0.25,0.25,7968800
KTC01C1901B,20190103,0.09,0.11,0.09,0.09,10654400
KTC08C1903A,20190103,0.25,0.25,0.24,0.24,1617600
KTC11C1902A,20190103,0.66,0.69,0.58,0.58,195800
KTC13C1903A,20190103,0.14,0.15,0.13,0.13,2337800
KTC13C1906A,20190103,0.3,0.3,0.28,0.29,26216800
KTC19C1901A,20190103,0.3,0.32,0.27,0.27,118600
KTC19C1903A,20190103,0.13,0.13,0.12,0.12,1310000
KTC19P1903A,20190103,0.3,0.32,0.29,0.32,2128400
KTC27C1903A,20190103,0.26,0.27,0.25,0.25,480000
KTC27P1903A,20190103,0.18,0.18,0.17,0.18,1148800
KTC27P1905A,20190103,0.44,0.46,0.44,0.46,602400
KTC28C1901A,20190103,0.01,0.01,0.01,0.01,89200
KTC28C1905A,20190103,0.33,0.33,0.31,0.31,6145600
LH01P1903A,20190103,0.5,0.5,0.49,0.49,505000
LH13C1902A,20190103,0.07,0.07,0.07,0.07,20000
LH19C1906A,20190103,0.39,0.39,0.39,0.39,540000
LH27P1905A,20190103,0.33,0.33,0.33,0.33,90000
LPN01C1905A,20190103,0.06,0.08,0.06,0.06,1285300
LPN01C1905B,20190103,0.04,0.04,0.04,0.04,889600
LPN08C1906A,20190103,0.01,0.01,0.01,0.01,1082000
LPN08C1908A,20190103,0.27,0.29,0.27,0.28,2314600
LPN13C1903A,20190103,0.01,0.01,0.01,0.01,50000
LPN13C1908A,20190103,0.35,0.38,0.35,0.35,4073900
LPN19C1904A,20190103,0.02,0.02,0.02,0.02,50100
LPN19C1906A,20190103,0.26,0.28,0.25,0.25,765400
LPN24C1908A,20190103,0.05,0.05,0.04,0.04,1400
LPN28C1907A,20190103,0.29,0.32,0.28,0.28,6071400
MEGA01C1904A,20190103,0.18,0.18,0.18,0.18,1271900
MEGA11C1902A,20190103,0.01,0.01,0.01,0.01,100000
MEGA11C1910A,20190103,0.31,0.31,0.31,0.31,1155000
MINT01C1901A,20190103,0.17,0.18,0.15,0.16,17305800
MINT01C1901B,20190103,0.01,0.01,0.01,0.01,1000
MINT01P1901A,20190103,0.2,0.23,0.19,0.22,11231600
MINT08C1903A,20190103,0.05,0.05,0.05,0.05,920000
MINT11C1910A,20190103,0.28,0.29,0.27,0.27,2100000
MINT11P1902A,20190103,0.06,0.06,0.06,0.06,4000
MINT13C1904A,20190103,0.13,0.13,0.11,0.12,6295400
MINT19C1901A,20190103,0.05,0.05,0.05,0.05,2723600
MINT27P1905A,20190103,0.47,0.48,0.45,0.48,632000
MINT28C1903A,20190103,0.02,0.02,0.02,0.02,40000
MINT28C1904A,20190103,0.11,0.11,0.1,0.1,2060000
MINT42P1904A,20190103,0.41,0.42,0.4,0.42,918200
MONO08C1906A,20190103,0.01,0.02,0.01,0.01,1705400
MTC06C1901A,20190103,1.05,1.11,1.01,1.01,2274400
MTC06C1903A,20190103,0.37,0.39,0.35,0.35,1543100
MTC08C1902A,20190103,0.61,0.64,0.58,0.58,1623800
MTC08C1904A,20190103,0.19,0.2,0.18,0.18,1138400
MTC11C1904A,20190103,0.55,0.57,0.53,0.53,1192800
MTC13C1901A,20190103,0.46,0.46,0.46,0.46,30000
MTC13C1903A,20190103,0.3,0.32,0.27,0.28,26480400
MTC19C1901A,20190103,0.64,0.66,0.6,0.61,1684600
MTC19C1903A,20190103,0.3,0.32,0.29,0.29,4465900
MTC23C1906A,20190103,0.3,0.31,0.29,0.29,5200000
MTC24C1903A,20190103,0.26,0.26,0.23,0.23,400000
MTC24C1912A,20190103,0.75,0.75,0.72,0.72,182800
MTC27C1904A,20190103,0.47,0.47,0.45,0.46,16000
MTC28C1903A,20190103,0.18,0.19,0.16,0.16,7508300
ORI08C1904A,20190103,0.03,0.03,0.03,0.03,100
ORI11C1909A,20190103,0.43,0.44,0.41,0.41,1120000
ORI13C1904A,20190103,0.04,0.05,0.04,0.04,638100
ORI13C1904B,20190103,0.22,0.24,0.22,0.23,4559400
ORI19C1904A,20190103,0.01,0.01,0.01,0.01,200100
ORI19C1905A,20190103,0.29,0.32,0.29,0.3,948200
ORI28C1902A,20190103,0.01,0.01,0.01,0.01,200000
ORI28C1904A,20190103,0.27,0.3,0.27,0.28,5183300
ORI28C1904B,20190103,0.16,0.17,0.16,0.16,1325600
PRM13C1904A,20190103,0.03,0.03,0.03,0.03,737800
PRM19C1906A,20190103,0.13,0.13,0.13,0.13,577400
PTG01C1902A,20190103,0.04,0.05,0.04,0.05,4261800
PTG01C1902B,20190103,0.01,0.01,0.01,0.01,165000
PTG01C1905A,20190103,0.73,0.82,0.73,0.81,7380300
PTG01C1905B,20190103,0.64,0.72,0.64,0.71,7354000
PTG01P1902A,20190103,0.92,0.93,0.85,0.85,10208200
PTG06C1904A,20190103,0.02,0.03,0.02,0.03,5760200
PTG08C1902A,20190103,0.01,0.01,0.01,0.01,300000
PTG08C1906A,20190103,0.49,0.57,0.49,0.57,6696800
PTG11C1903A,20190103,0.02,0.02,0.02,0.02,100
PTG11C1906A,20190103,0.43,0.48,0.43,0.47,772200
PTG13C1903A,20190103,0.06,0.07,0.06,0.07,303500
PTG13C1904A,20190103,0.31,0.39,0.31,0.39,25010300
PTG19C1902B,20190103,0.03,0.03,0.02,0.02,5600
PTG19C1905A,20190103,0.62,0.7,0.62,0.7,2923900
PTG19P1903A,20190103,0.32,0.32,0.27,0.27,3676100
PTG24C1904A,20190103,0.11,0.11,0.11,0.11,1384000
PTG24C1905A,20190103,0.6,0.7,0.6,0.7,13500
PTG28C1904A,20190103,0.27,0.34,0.27,0.34,26681400
PTT01C1901A,20190103,0.33,0.34,0.28,0.28,37941000
PTT01C1901B,20190103,0.08,0.09,0.06,0.06,823800
PTT01C1904A,20190103,0.21,0.22,0.19,0.19,11649200
PTT01C1904B,20190103,0.1,0.11,0.08,0.09,4628200
PTT01P1901A,20190103,0.42,0.5,0.42,0.5,11024000
PTT01P1901B,20190103,0.08,0.12,0.08,0.12,12294400
PTT01P1904A,20190103,0.9,0.97,0.9,0.97,9588100
PTT01P1904B,20190103,0.65,0.74,0.65,0.74,9509700
PTT06C1901A,20190103,0.04,0.04,0.03,0.03,1466000
PTT06C1903A,20190103,0.09,0.09,0.06,0.06,821000
PTT06P1901A,20190103,0.3,0.37,0.3,0.37,3013000
PTT06P1903A,20190103,0.31,0.38,0.31,0.37,3171600
PTT08C1902A,20190103,0.03,0.04,0.03,0.03,372000
PTT08P1904A,20190103,0.6,0.64,0.57,0.64,1666900
PTT11C1902A,20190103,0.03,0.03,0.03,0.03,1100
PTT11C1909A,20190103,0.21,0.22,0.19,0.19,368300
PTT13C1903A,20190103,0.13,0.14,0.1,0.1,6613800
PTT13C1906A,20190103,0.32,0.33,0.28,0.28,10283200
PTT13P1902A,20190103,0.37,0.43,0.36,0.43,19195800
PTT16C1912A,20190103,0.54,0.55,0.5,0.5,211700
PTT19C1901A,20190103,0.05,0.05,0.02,0.02,464600
PTT19C1906A,20190103,0.39,0.39,0.35,0.35,155000
PTT19P1903A,20190103,0.31,0.34,0.3,0.34,2211600
PTT23C1906A,20190103,0.21,0.21,0.18,0.18,2130000
PTT24C1904A,20190103,0.06,0.06,0.05,0.05,40100
