<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
CPAL06C1903A,20190108,0.39,0.39,0.35,0.35,4452000
CPAL07C1902A,20190108,0.22,0.22,0.22,0.22,100
CPAL08C1902B,20190108,0.26,0.26,0.24,0.25,4519200
CPAL08P1904A,20190108,0.22,0.23,0.22,0.22,592000
CPAL11C1903A,20190108,0.01,0.01,0.01,0.01,745000
CPAL11C1909A,20190108,0.49,0.49,0.48,0.48,446600
CPAL11P1903A,20190108,0.29,0.3,0.27,0.29,11847300
CPAL13C1901A,20190108,0.13,0.13,0.12,0.12,5300100
CPAL13C1903A,20190108,0.66,0.66,0.62,0.64,18023600
CPAL13P1902A,20190108,0.05,0.06,0.05,0.05,613000
CPAL19C1902A,20190108,0.23,0.23,0.21,0.22,3099000
CPAL19P1903A,20190108,0.1,0.1,0.1,0.1,860000
CPAL23C1906A,20190108,0.57,0.57,0.53,0.53,5090000
CPAL24C1904A,20190108,0.64,0.64,0.64,0.64,23800
CPAL27C1903A,20190108,0.28,0.28,0.27,0.27,270000
CPAL27P1905A,20190108,0.33,0.33,0.33,0.33,180000
CPAL28C1904A,20190108,0.45,0.45,0.42,0.42,7345400
CPAL42C1904A,20190108,0.39,0.39,0.37,0.38,1012100
CPF01C1902A,20190108,0.16,0.17,0.16,0.17,11885100
CPF01P1902A,20190108,0.34,0.34,0.33,0.33,5789100
CPF01P1902B,20190108,0.17,0.17,0.15,0.15,5499800
CPF08C1904A,20190108,0.12,0.13,0.12,0.13,2074200
CPF11C1902A,20190108,0.01,0.01,0.01,0.01,72400
CPF11C1910A,20190108,0.58,0.58,0.56,0.56,160000
CPF11P1902A,20190108,0.09,0.09,0.08,0.08,110000
CPF13C1902A,20190108,0.05,0.05,0.05,0.05,70000
CPF13C1903A,20190108,0.31,0.31,0.31,0.31,2411200
CPF13C1905A,20190108,0.15,0.15,0.15,0.15,5591200
CPF19C1901A,20190108,0.03,0.03,0.03,0.03,1069300
CPF19C1904A,20190108,0.42,0.45,0.42,0.42,927700
CPF24C1902A,20190108,0.01,0.01,0.01,0.01,15200
CPF24C1904A,20190108,0.42,0.42,0.42,0.42,1200
CPN01C1902A,20190108,0.24,0.25,0.22,0.24,2684900
CPN01C1902B,20190108,0.06,0.06,0.06,0.06,1522600
CPN01P1902A,20190108,0.97,0.99,0.94,0.94,3556600
CPN06C1903A,20190108,0.25,0.28,0.24,0.26,2099900
CPN08C1903A,20190108,0.16,0.17,0.16,0.17,272200
CPN11C1903A,20190108,0.05,0.05,0.05,0.05,110000
CPN11C1910A,20190108,0.49,0.5,0.48,0.5,2440400
CPN11P1903A,20190108,0.1,0.1,0.08,0.1,45300
CPN13C1903A,20190108,0.19,0.2,0.19,0.2,2697000
CPN27C1903A,20190108,0.1,0.11,0.1,0.11,1560000
CPN28C1904A,20190108,0.17,0.18,0.17,0.17,3578200
DTAC01C1902A,20190108,0.64,0.69,0.64,0.68,10412200
DTAC01C1902B,20190108,0.33,0.36,0.33,0.36,17708400
DTAC01C1905A,20190108,0.45,0.49,0.45,0.48,13780800
DTAC01C1905B,20190108,0.34,0.37,0.34,0.36,16087400
DTAC01P1902A,20190108,0.38,0.38,0.35,0.35,4983300
DTAC01P1902B,20190108,0.12,0.12,0.12,0.12,1596000
DTAC01P1905A,20190108,0.85,0.85,0.81,0.81,5389900
DTAC06C1901A,20190108,0.02,0.02,0.01,0.01,330100
DTAC06C1903A,20190108,0.23,0.25,0.23,0.25,780800
DTAC06P1903A,20190108,0.31,0.31,0.27,0.27,2456200
DTAC08C1903A,20190108,0.2,0.23,0.2,0.23,2087400
DTAC08P1902A,20190108,0.02,0.02,0.02,0.02,400000
DTAC11C1904A,20190108,0.16,0.18,0.16,0.18,961200
DTAC13C1902A,20190108,0.08,0.09,0.08,0.09,1650400
DTAC13C1904A,20190108,0.32,0.36,0.32,0.36,10302100
DTAC13P1903A,20190108,0.24,0.26,0.22,0.22,2162600
DTAC19C1904A,20190108,0.36,0.39,0.36,0.39,3840700
DTAC23C1906A,20190108,0.29,0.31,0.29,0.31,2600000
DTAC27C1903A,20190108,0.17,0.19,0.17,0.19,1440000
DTAC27P1903A,20190108,0.23,0.23,0.21,0.21,540000
DTAC28C1902A,20190108,0.1,0.11,0.1,0.11,1833600
DTAC28C1905A,20190108,0.33,0.37,0.33,0.37,10302800
DTAC42C1903A,20190108,0.21,0.23,0.21,0.23,1432000
EA07C1903A,20190108,0.46,0.49,0.46,0.47,48100
EA08C1903A,20190108,0.39,0.4,0.38,0.4,1268800
EA08C1903B,20190108,0.13,0.14,0.13,0.14,1879200
EA11C1902A,20190108,0.06,0.06,0.06,0.06,1232500
EA13C1901A,20190108,0.02,0.02,0.02,0.02,807100
EA13C1903A,20190108,0.12,0.13,0.12,0.12,3478100
EA13C1905A,20190108,0.34,0.36,0.34,0.35,8941500
EA19C1902A,20190108,0.25,0.26,0.25,0.26,5822200
EA23C1901A,20190108,0.21,0.23,0.21,0.22,2300000
EA27C1902A,20190108,0.53,0.54,0.52,0.53,550400
EA28C1905A,20190108,0.33,0.34,0.33,0.33,7031900
EGCO01C1903A,20190108,0.66,0.67,0.66,0.66,1308700
EGCO01C1903B,20190108,0.4,0.43,0.4,0.4,911900
EGCO19C1901A,20190108,0.22,0.23,0.22,0.22,3466300
EPG01C1903A,20190108,0.08,0.08,0.08,0.08,1500000
EPG01C1903B,20190108,0.03,0.03,0.03,0.03,5000
EPG01P1903A,20190108,1.37,1.39,1.35,1.35,929500
EPG07C1906A,20190108,0.17,0.17,0.16,0.17,800000
EPG11C1903A,20190108,0.1,0.11,0.1,0.11,390600
EPG13C1903A,20190108,0.04,0.04,0.04,0.04,100
EPG13C1905A,20190108,0.18,0.18,0.17,0.17,5449800
EPG19C1904A,20190108,0.12,0.12,0.11,0.12,1212400
EPG28C1904A,20190108,0.09,0.09,0.09,0.09,1618300
ERW13C1902A,20190108,0.02,0.02,0.02,0.02,3000
ERW19C1902A,20190108,0.08,0.09,0.08,0.09,2372000
ERW19C1906A,20190108,0.48,0.51,0.48,0.5,5866700
ERW24C1904A,20190108,0.13,0.13,0.13,0.13,2000
ESSO01C1906A,20190108,0.28,0.28,0.26,0.27,6424700
ESSO01C1906B,20190108,0.2,0.21,0.19,0.2,6477500
ESSO01P1906A,20190108,0.73,0.75,0.71,0.73,4362300
ESSO11C1905A,20190108,0.17,0.18,0.17,0.17,662500
ESSO13C1905A,20190108,0.15,0.16,0.15,0.15,4334800
ESSO19C1906A,20190108,0.25,0.26,0.24,0.25,2649600
ESSO28C1904A,20190108,0.1,0.1,0.1,0.1,319600
GFPT08C1906A,20190108,0.22,0.26,0.22,0.26,2281000
GFPT13C1902A,20190108,0.02,0.03,0.02,0.03,12200
GFPT19C1903A,20190108,0.09,0.1,0.09,0.1,1478200
GGC13C1905A,20190108,0.19,0.19,0.19,0.19,739800
GGC13C1908A,20190108,0.25,0.25,0.25,0.25,1223200
GGC19C1902A,20190108,0.09,0.09,0.09,0.09,356800
GGC19C1906A,20190108,0.68,0.68,0.66,0.66,220000
GLOB01C1903A,20190108,0.29,0.32,0.24,0.29,64801800
GLOB01C1903B,20190108,0.15,0.16,0.11,0.15,22293200
GLOB11C1906A,20190108,0.16,0.17,0.14,0.17,3060900
GLOB13C1901A,20190108,0.02,0.02,0.02,0.02,100000
GLOB19C1901A,20190108,0.08,0.1,0.05,0.09,10460500
GLOB23C1906A,20190108,0.21,0.24,0.19,0.23,5338800
GLOB24C1903A,20190108,0.04,0.04,0.04,0.04,200000
GLOB24C1906A,20190108,0.17,0.17,0.14,0.17,552000
GLOW13C1905A,20190108,0.66,0.66,0.66,0.66,4568400
GLOW19C1901A,20190108,0.04,0.04,0.04,0.04,400
GLOW19C1906A,20190108,1.03,1.03,1.02,1.02,1340000
GPSC01C1902A,20190108,0.13,0.13,0.11,0.12,2946800
GPSC01C1905A,20190108,0.66,0.67,0.63,0.63,4222800
GPSC01C1905B,20190108,0.57,0.57,0.51,0.52,4735200
GPSC01P1902A,20190108,1.47,1.56,1.47,1.52,3403800
GPSC06C1903A,20190108,0.4,0.4,0.35,0.36,4900400
GPSC08C1902A,20190108,0.01,0.01,0.01,0.01,13700
GPSC11C1909A,20190108,0.51,0.51,0.48,0.51,1627600
GPSC13C1903A,20190108,0.09,0.09,0.08,0.08,1601800
GPSC13C1904A,20190108,0.39,0.39,0.36,0.37,8526600
GPSC19C1905A,20190108,0.58,0.58,0.55,0.57,2317200
GPSC24C1904A,20190108,0.14,0.14,0.14,0.14,200
GPSC24C1904B,20190108,0.39,0.39,0.35,0.36,360100
GPSC28C1904A,20190108,0.3,0.3,0.27,0.29,6326800
GULF13C1906A,20190108,0.85,0.95,0.83,0.93,117874100
GUNK11C1903A,20190108,0.03,0.03,0.03,0.03,100
GUNK13C1903A,20190108,0.12,0.12,0.11,0.11,586300
GUNK13C1905A,20190108,0.28,0.28,0.25,0.26,2280800
GUNK19C1903A,20190108,0.28,0.28,0.24,0.25,1270000
GUNK19C1906A,20190108,0.27,0.27,0.24,0.24,1197600
GUNK24C1903A,20190108,0.13,0.14,0.12,0.12,1684000
GUNK27C1905A,20190108,0.23,0.23,0.21,0.22,1260000
GUNK28C1903A,20190108,0.13,0.13,0.12,0.12,456000
HANA01C1905A,20190108,0.16,0.17,0.16,0.16,7859700
HANA01C1905B,20190108,0.12,0.13,0.12,0.12,4909500
HANA11C1904A,20190108,0.05,0.05,0.05,0.05,10000
HANA13C1905A,20190108,0.11,0.11,0.11,0.11,2946900
HANA19C1906A,20190108,0.23,0.26,0.23,0.24,3291700
HANA28C1902A,20190108,0.02,0.02,0.02,0.02,200000
HANA28C1904A,20190108,0.08,0.09,0.08,0.08,2969000
HMPR01C1902A,20190108,0.33,0.33,0.3,0.31,5429300
HMPR01C1902B,20190108,0.19,0.19,0.17,0.18,4422600
HMPR01P1902A,20190108,0.24,0.27,0.24,0.25,3684400
HMPR11C1906A,20190108,0.17,0.17,0.15,0.15,225500
HMPR13C1905A,20190108,0.2,0.2,0.18,0.19,9128700
HMPR19C1901A,20190108,0.22,0.22,0.19,0.21,6238800
HMPR27C1905A,20190108,0.26,0.26,0.24,0.25,360000
HMPR27P1905A,20190108,0.27,0.29,0.27,0.28,450000
HMPR28C1903A,20190108,0.1,0.1,0.09,0.09,3657600
INTU01C1903A,20190108,0.16,0.18,0.16,0.17,3249100
INTU01C1903B,20190108,0.04,0.04,0.04,0.04,5000
INTU01P1903A,20190108,0.91,0.91,0.85,0.86,2735300
INTU01P1903B,20190108,0.61,0.61,0.54,0.56,3287200
INTU11C1905A,20190108,0.05,0.05,0.05,0.05,200
INTU11P1905A,20190108,0.3,0.3,0.26,0.26,306400
INTU13C1904A,20190108,0.16,0.19,0.16,0.17,5073000
INTU19C1906A,20190108,0.34,0.37,0.34,0.36,1518000
INTU24C1909A,20190108,0.19,0.19,0.19,0.19,1000
INTU28C1904A,20190108,0.09,0.1,0.09,0.1,1336700
INTU28C1905A,20190108,0.29,0.33,0.29,0.32,4082000
INTU42P1904A,20190108,0.36,0.36,0.31,0.31,248800
IRPC01C1903A,20190108,0.1,0.12,0.1,0.12,3263000
IRPC01C1903B,20190108,0.04,0.04,0.04,0.04,70000
IRPC01C1906A,20190108,0.33,0.33,0.31,0.33,11309400
IRPC01C1906B,20190108,0.27,0.28,0.26,0.28,18263400
IRPC01P1903A,20190108,0.63,0.65,0.6,0.6,6032800
IRPC01P1903B,20190108,0.42,0.46,0.42,0.42,6754800
IRPC06C1903A,20190108,0.08,0.1,0.08,0.09,2383000
IRPC08C1902A,20190108,0.06,0.06,0.06,0.06,200
IRPC11C1902A,20190108,0.01,0.01,0.01,0.01,70000
IRPC11C1905A,20190108,0.11,0.11,0.11,0.11,927000
IRPC13C1903A,20190108,0.13,0.14,0.13,0.14,7327600
IRPC19C1901A,20190108,0.03,0.03,0.03,0.03,360000
IRPC19C1905A,20190108,0.23,0.25,0.22,0.25,3978200
IRPC24C1904A,20190108,0.13,0.13,0.13,0.13,30000
IRPC27C1903A,20190108,0.07,0.07,0.07,0.07,120000
IRPC27P1905A,20190108,0.32,0.34,0.32,0.32,900100
IRPC28C1902A,20190108,0.02,0.02,0.02,0.02,800
IRPC28C1904A,20190108,0.12,0.13,0.12,0.13,3971800
ITD06C1904A,20190108,0.02,0.02,0.02,0.02,498000
ITD13C1908A,20190108,0.23,0.23,0.22,0.22,5707800
ITD19C1906A,20190108,0.22,0.23,0.22,0.22,1260000
ITD28C1907A,20190108,0.19,0.19,0.19,0.19,2357500
IVL01C1903A,20190108,0.29,0.32,0.29,0.3,19889500
IVL01C1903B,20190108,0.15,0.16,0.15,0.16,24555000
IVL01C1905A,20190108,0.49,0.53,0.49,0.51,22652600
IVL01C1905B,20190108,0.4,0.44,0.4,0.42,27073600
IVL01P1903A,20190108,0.95,0.95,0.9,0.92,5166700
IVL01P1903B,20190108,0.63,0.63,0.57,0.59,3344100
IVL01P1905A,20190108,0.66,0.66,0.62,0.64,8639400
IVL06C1901A,20190108,0.01,0.02,0.01,0.02,343500
IVL06C1903A,20190108,0.23,0.27,0.23,0.24,5181000
IVL07C1906A,20190108,0.44,0.47,0.44,0.47,233000
IVL08C1901A,20190108,0.06,0.07,0.06,0.07,2053000
IVL08C1905A,20190108,0.35,0.39,0.35,0.37,3735900
IVL08P1903A,20190108,0.4,0.4,0.36,0.37,2990400
IVL11C1906A,20190108,0.2,0.22,0.2,0.21,2675000
IVL13C1903A,20190108,0.11,0.13,0.11,0.12,9518400
IVL13C1904A,20190108,0.3,0.34,0.3,0.32,17102400
IVL13P1902A,20190108,0.14,0.14,0.12,0.12,1753200
IVL13P1903A,20190108,0.14,0.14,0.13,0.13,2376000
IVL19C1903A,20190108,0.23,0.26,0.23,0.24,9244400
IVL19P1903A,20190108,0.2,0.2,0.19,0.2,4865600
IVL23C1906A,20190108,0.33,0.35,0.33,0.35,7400000
IVL24C1901A,20190108,0.02,0.02,0.02,0.02,100
IVL24C1906A,20190108,0.35,0.4,0.35,0.38,1906400
IVL27C1902A,20190108,0.08,0.09,0.08,0.08,840000
IVL28C1902A,20190108,0.05,0.05,0.05,0.05,100200
IVL28C1903A,20190108,0.22,0.25,0.22,0.23,19136000
IVL28P1904A,20190108,0.24,0.24,0.22,0.22,1338100
IVL42C1903A,20190108,0.12,0.12,0.12,0.12,102000
KBAN01C1901A,20190108,0.46,0.46,0.45,0.45,2692600
KBAN01C1901B,20190108,0.01,0.01,0.01,0.01,160000
KBAN01C1904A,20190108,0.2,0.2,0.19,0.19,191700
KBAN01C1904B,20190108,0.08,0.08,0.07,0.08,45200
KBAN01C1907A,20190108,0.91,0.92,0.9,0.9,4950900
KBAN01C1907B,20190108,0.76,0.78,0.75,0.75,7494800
KBAN01P1901A,20190108,0.98,1.02,0.98,1,1819400
KBAN01P1904A,20190108,0.89,0.9,0.89,0.9,3660100
KBAN01P1904B,20190108,0.6,0.61,0.6,0.6,5115100
KBAN01P1907A,20190108,0.93,0.95,0.93,0.94,4361500
KBAN08C1903A,20190108,0.02,0.02,0.02,0.02,59200
KBAN13C1904A,20190108,0.1,0.1,0.1,0.1,1856600
KBAN13C1904B,20190108,0.33,0.33,0.31,0.31,11107100
KBAN13P1905A,20190108,0.73,0.75,0.73,0.74,10650300
KBAN19C1906A,20190108,0.61,0.61,0.6,0.6,2874400
KBAN19P1904A,20190108,0.63,0.65,0.63,0.64,2946400
KBAN24P1907A,20190108,0.5,0.5,0.5,0.5,3000
KBAN27C1903A,20190108,0.07,0.07,0.07,0.07,600000
KBAN28C1905A,20190108,0.27,0.27,0.27,0.27,3964100
KBAN28P1904A,20190108,0.48,0.49,0.48,0.49,6035700
KCE01C1903A,20190108,0.02,0.02,0.02,0.02,4435200
KCE01C1906A,20190108,0.31,0.31,0.29,0.3,3390000
KCE01C1906B,20190108,0.23,0.24,0.23,0.23,803500
KCE08C1905A,20190108,0.23,0.23,0.22,0.23,1499200
KCE11C1904A,20190108,0.01,0.02,0.01,0.02,51000
KCE11C1906A,20190108,0.22,0.23,0.22,0.23,120400
KCE13C1904A,20190108,0.04,0.04,0.03,0.04,1011800
KCE13C1905A,20190108,0.16,0.16,0.14,0.16,2346400
KCE19C1906A,20190108,0.32,0.32,0.3,0.31,1706000
KCE28C1905A,20190108,0.17,0.17,0.16,0.17,3420400
KKP01C1902A,20190108,0.2,0.2,0.2,0.2,1597800
KKP01C1902B,20190108,0.03,0.03,0.03,0.03,250000
KKP19C1906A,20190108,0.56,0.56,0.56,0.56,260000
KKP28C1905A,20190108,0.27,0.27,0.27,0.27,2287400
KTB01C1903A,20190108,0.28,0.3,0.28,0.3,3945300
KTB01C1903B,20190108,0.19,0.2,0.19,0.2,5942800
KTB01P1903A,20190108,0.43,0.43,0.4,0.4,1634600
KTB01P1903B,20190108,0.3,0.3,0.29,0.29,1686000
KTB06C1902A,20190108,0.19,0.2,0.19,0.2,1181000
KTB08C1903A,20190108,0.15,0.15,0.15,0.15,188100
KTB11C1909A,20190108,0.24,0.24,0.24,0.24,410000
KTB13C1901A,20190108,0.32,0.32,0.32,0.32,100
KTB13C1903A,20190108,0.14,0.14,0.14,0.14,207600
KTB19C1901A,20190108,0.14,0.15,0.14,0.15,1113000
KTB23C1906A,20190108,0.31,0.32,0.31,0.32,1600000
KTB27C1905A,20190108,0.24,0.24,0.24,0.24,90000
KTB28C1903A,20190108,0.1,0.11,0.1,0.11,405000
KTB42C1903A,20190108,0.16,0.17,0.16,0.17,303100
KTB42P1903A,20190108,0.12,0.12,0.11,0.11,204000
KTC01C1901A,20190108,0.28,0.29,0.28,0.28,5633100
KTC01C1901B,20190108,0.09,0.09,0.09,0.09,2077000
KTC08C1903A,20190108,0.26,0.26,0.25,0.26,1456300
KTC11C1902A,20190108,0.7,0.71,0.65,0.71,106000
KTC13C1903A,20190108,0.15,0.15,0.14,0.14,6728400
KTC13C1906A,20190108,0.31,0.32,0.3,0.31,29213700
KTC19C1901A,20190108,0.31,0.33,0.29,0.31,1415700
KTC19C1903A,20190108,0.13,0.13,0.12,0.13,8505100
KTC19P1903A,20190108,0.27,0.28,0.26,0.27,6953000
KTC27C1903A,20190108,0.26,0.27,0.26,0.26,1693000
KTC27P1903A,20190108,0.15,0.15,0.15,0.15,1180100
KTC27P1905A,20190108,0.41,0.41,0.4,0.4,1174600
KTC28C1905A,20190108,0.33,0.34,0.32,0.33,8685700
LH01C1903A,20190108,0.1,0.11,0.1,0.11,6952100
LH13C1902A,20190108,0.06,0.06,0.06,0.06,371400
LH13C1906A,20190108,0.2,0.2,0.2,0.2,1168800
LH19C1906A,20190108,0.39,0.39,0.38,0.39,481500
LH27C1905A,20190108,0.13,0.13,0.13,0.13,360000
LH27P1905A,20190108,0.32,0.32,0.32,0.32,180000
LPN01C1905A,20190108,0.06,0.06,0.06,0.06,1467000
LPN08C1908A,20190108,0.26,0.26,0.25,0.25,2887800
LPN13C1908A,20190108,0.35,0.35,0.34,0.34,2387700
LPN19C1904A,20190108,0.02,0.02,0.02,0.02,500000
LPN19C1906A,20190108,0.24,0.25,0.23,0.23,760900
LPN28C1907A,20190108,0.28,0.28,0.26,0.27,4849600
MAJO19C1904A,20190108,0.2,0.22,0.2,0.21,488800
MEGA01C1904A,20190108,0.19,0.19,0.18,0.18,41600
MEGA19C1906A,20190108,0.26,0.26,0.26,0.26,10000
MINT01C1901A,20190108,0.2,0.2,0.19,0.2,7494200
MINT01C1901B,20190108,0.01,0.01,0.01,0.01,22000
MINT01C1906A,20190108,0.33,0.34,0.32,0.33,4011300
MINT01C1906B,20190108,0.3,0.3,0.29,0.3,7622800
MINT01P1901A,20190108,0.14,0.16,0.14,0.14,11632200
MINT01P1906A,20190108,0.43,0.43,0.42,0.42,3743800
MINT06C1903A,20190108,0.02,0.02,0.02,0.02,100000
MINT11C1910A,20190108,0.3,0.3,0.3,0.3,1475000
MINT13C1904A,20190108,0.14,0.14,0.14,0.14,3892200
MINT19C1901A,20190108,0.06,0.06,0.05,0.05,100900
MINT27P1905A,20190108,0.43,0.43,0.43,0.43,450000
MINT42P1904A,20190108,0.37,0.38,0.37,0.37,690000
MONO08C1906A,20190108,0.01,0.02,0.01,0.02,1325100
MTC06C1901A,20190108,0.99,1.01,0.99,0.99,508400
MTC06C1903A,20190108,0.32,0.33,0.32,0.32,680000
MTC08C1902A,20190108,0.55,0.57,0.55,0.56,725500
MTC08C1904A,20190108,0.17,0.17,0.16,0.17,1148600
MTC11C1904A,20190108,0.52,0.52,0.51,0.51,304000
MTC13C1903A,20190108,0.26,0.26,0.25,0.26,6801700
MTC19C1901A,20190108,0.57,0.58,0.57,0.58,877000
MTC19C1903A,20190108,0.27,0.28,0.27,0.27,733000
MTC23C1906A,20190108,0.27,0.28,0.27,0.28,1200000
MTC24C1912A,20190108,0.71,0.72,0.71,0.72,3500
MTC27C1904A,20190108,0.44,0.44,0.44,0.44,90000
MTC28C1903A,20190108,0.15,0.15,0.15,0.15,2336300
ORI08C1904A,20190108,0.03,0.03,0.03,0.03,10900
ORI11C1909A,20190108,0.48,0.49,0.46,0.47,1928700
ORI13C1902A,20190108,0.01,0.01,0.01,0.01,100
ORI13C1904A,20190108,0.04,0.05,0.04,0.05,300100
ORI13C1904B,20190108,0.27,0.27,0.25,0.26,6777800
ORI19C1904A,20190108,0.02,0.02,0.02,0.02,30000
ORI19C1905A,20190108,0.36,0.37,0.34,0.34,1734300
ORI28C1904A,20190108,0.33,0.34,0.31,0.32,3081800
ORI28C1904B,20190108,0.2,0.2,0.18,0.19,2310100
PRM13C1904A,20190108,0.04,0.04,0.04,0.04,25000
PRM19C1906A,20190108,0.17,0.17,0.15,0.15,758400
PSL19C1903A,20190108,0.04,0.04,0.03,0.03,2000
PTG01C1902A,20190108,0.07,0.07,0.06,0.06,2450000
PTG01C1905A,20190108,0.88,0.89,0.87,0.88,1903900
PTG01C1905B,20190108,0.78,0.79,0.77,0.78,1744800
PTG01P1902A,20190108,0.75,0.8,0.75,0.77,4573100
PTG06C1904A,20190108,0.04,0.04,0.04,0.04,375000
PTG08C1906A,20190108,0.65,0.65,0.61,0.62,974800
PTG11C1906A,20190108,0.53,0.53,0.52,0.53,280800
PTG13C1903A,20190108,0.08,0.08,0.08,0.08,10000
PTG13C1904A,20190108,0.46,0.46,0.42,0.43,14970800
PTG19C1902A,20190108,0.01,0.01,0.01,0.01,100
PTG19C1905A,20190108,0.77,0.78,0.75,0.77,1481600
PTG19P1903A,20190108,0.22,0.23,0.22,0.23,4449600
PTG24C1905A,20190108,0.77,0.77,0.76,0.76,600100
PTG28C1904A,20190108,0.38,0.38,0.37,0.38,2767300
PTT01C1901A,20190108,0.4,0.42,0.38,0.39,24665200
PTT01C1901B,20190108,0.11,0.11,0.1,0.1,59267600
PTT01C1904A,20190108,0.27,0.27,0.24,0.24,23262000
PTT01C1904B,20190108,0.13,0.14,0.12,0.12,2637400
PTT01P1901A,20190108,0.33,0.36,0.32,0.35,7353200
PTT01P1901B,20190108,0.04,0.05,0.04,0.05,250000
PTT01P1904A,20190108,0.81,0.83,0.79,0.82,11163800
PTT01P1904B,20190108,0.57,0.58,0.57,0.57,9328900
PTT06C1901A,20190108,0.05,0.06,0.05,0.05,1152000
PTT06C1903A,20190108,0.13,0.13,0.11,0.11,570000
PTT06P1901A,20190108,0.19,0.21,0.18,0.2,2714000
PTT06P1903A,20190108,0.22,0.24,0.22,0.23,3202000
PTT08C1902A,20190108,0.05,0.05,0.05,0.05,253900
PTT08P1904A,20190108,0.46,0.49,0.46,0.49,1524200
PTT11C1902A,20190108,0.03,0.03,0.01,0.03,516700
PTT11C1909A,20190108,0.24,0.24,0.24,0.24,1370000
PTT13C1903A,20190108,0.16,0.16,0.14,0.16,21135900
PTT13C1906A,20190108,0.38,0.39,0.37,0.37,28792000
PTT13P1902A,20190108,0.25,0.28,0.25,0.27,20033000
PTT16C1912A,20190108,0.6,0.6,0.58,0.58,600
PTT19C1901A,20190108,0.05,0.06,0.05,0.05,122300
PTT19C1906A,20190108,0.45,0.45,0.43,0.43,4644600
PTT19P1903A,20190108,0.23,0.24,0.23,0.24,3020000
PTT23C1906A,20190108,0.25,0.25,0.24,0.24,8125000
PTT24P1904A,20190108,0.18,0.18,0.17,0.17,1008800
PTT27C1903A,20190108,0.12,0.12,0.11,0.11,1200000
PTT27P1903A,20190108,0.29,0.31,0.29,0.3,900000
PTT28C1904A,20190108,0.22,0.23,0.21,0.21,2772100
PTT28P1903A,20190108,0.29,0.33,0.29,0.32,4386400
PTTE01C1901A,20190108,0.13,0.14,0.12,0.13,6433200
PTTE01C1901B,20190108,0.01,0.01,0.01,0.01,580500
PTTE01C1904A,20190108,0.17,0.18,0.16,0.17,9537700
PTTE01C1904B,20190108,0.07,0.08,0.07,0.08,1833100
PTTE01C1907A,20190108,0.82,0.85,0.81,0.84,9810800
PTTE01C1907B,20190108,0.7,0.72,0.69,0.72,12789800
PTTE01P1901A,20190108,1.36,1.39,1.31,1.32,3406400
PTTE01P1901B,20190108,0.29,0.31,0.27,0.27,11467200
PTTE01P1904A,20190108,1.82,1.86,1.79,1.79,4178200
PTTE01P1904B,20190108,1.47,1.5,1.43,1.43,3108500
PTTE01P1907A,20190108,0.92,0.93,0.89,0.89,7343200
PTTE01P1907B,20190108,0.74,0.74,0.72,0.72,8316500
PTTE06C1903A,20190108,0.1,0.1,0.1,0.1,463000
PTTE07C1904A,20190108,0.07,0.07,0.07,0.07,300000
PTTE08C1904A,20190108,0.09,0.09,0.09,0.09,637800
PTTE08C1906A,20190108,0.59,0.62,0.58,0.62,2958900
PTTE08P1904A,20190108,1.5,1.5,1.44,1.44,1269000
PTTE11C1902A,20190108,0.05,0.05,0.05,0.05,1540000
PTTE11C1910A,20190108,0.6,0.61,0.6,0.61,3950000
PTTE13C1904A,20190108,0.2,0.21,0.19,0.2,13016800
PTTE13C1905A,20190108,0.4,0.41,0.38,0.4,11886700
PTTE13P1901A,20190108,0.13,0.13,0.09,0.09,414100
PTTE13P1905A,20190108,0.58,0.59,0.55,0.56,9973600
PTTE19C1903A,20190108,0.07,0.08,0.07,0.08,192000
PTTE19C1906A,20190108,0.59,0.61,0.57,0.61,4802700
PTTE19P1903A,20190108,0.67,0.68,0.63,0.64,3255000
PTTE23C1906A,20190108,0.2,0.21,0.2,0.21,9540000
PTTE24P1901A,20190108,0.06,0.06,0.05,0.05,351400
PTTE28C1905A,20190108,0.31,0.32,0.3,0.32,11785600
PTTE28P1903A,20190108,1,1.01,0.96,0.96,27800
PTTE41C1905A,20190108,0.27,0.27,0.26,0.26,200
PTTE42C1903A,20190108,0.1,0.1,0.1,0.1,102000
PTTG01C1901A,20190108,0.39,0.39,0.37,0.37,13769800
PTTG01C1904A,20190108,0.37,0.38,0.36,0.36,3551800
PTTG01C1904B,20190108,0.17,0.17,0.16,0.17,16850800
PTTG01P1901A,20190108,0.71,0.74,0.7,0.72,4053400
PTTG01P1901B,20190108,0.17,0.18,0.17,0.17,9027300
PTTG01P1904A,20190108,1.46,1.47,1.45,1.46,3364800
PTTG01P1904B,20190108,1.2,1.21,1.2,1.2,3929800
PTTG06C1903A,20190108,0.27,0.27,0.26,0.26,3129900
PTTG06P1903A,20190108,0.28,0.28,0.28,0.28,1813000
PTTG07C1908A,20190108,0.44,0.44,0.44,0.44,60000
PTTG08P1904A,20190108,0.63,0.64,0.63,0.63,1782100
PTTG11C1902A,20190108,0.01,0.06,0.01,0.06,51900
PTTG11C1909A,20190108,0.44,0.44,0.43,0.43,2746400
PTTG13C1904A,20190108,0.29,0.29,0.27,0.27,10085400
PTTG19C1902A,20190108,0.11,0.11,0.11,0.11,5782000
