<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
INTU19C1906A,20190110,0.00,0.00,0.00,0.00,0
INTU24C1901A,20190110,0.00,0.00,0.00,0.00,0
INTU24C1909A,20190110,0.00,0.00,0.00,0.00,0
INTU28C1904A,20190110,0.00,0.00,0.00,0.00,0
INTU28C1905A,20190110,0.00,0.00,0.00,0.00,0
INTU42C1904A,20190110,0.00,0.00,0.00,0.00,0
INTU42P1904A,20190110,0.00,0.00,0.00,0.00,0
IRPC01C1903A,20190110,0.00,0.00,0.00,0.00,0
IRPC01C1903B,20190110,0.00,0.00,0.00,0.00,0
IRPC01C1906A,20190110,0.00,0.00,0.00,0.00,0
IRPC01C1906B,20190110,0.00,0.00,0.00,0.00,0
IRPC01P1903A,20190110,0.00,0.00,0.00,0.00,0
IRPC01P1903B,20190110,0.00,0.00,0.00,0.00,0
IRPC06C1903A,20190110,0.00,0.00,0.00,0.00,0
IRPC08C1902A,20190110,0.00,0.00,0.00,0.00,0
IRPC11C1902A,20190110,0.00,0.00,0.00,0.00,0
IRPC11C1905A,20190110,0.00,0.00,0.00,0.00,0
IRPC13C1903A,20190110,0.00,0.00,0.00,0.00,0
IRPC13C1906A,20190110,0.00,0.00,0.00,0.00,0
IRPC19C1901A,20190110,0.00,0.00,0.00,0.00,0
IRPC19C1905A,20190110,0.00,0.00,0.00,0.00,0
IRPC24C1904A,20190110,0.00,0.00,0.00,0.00,0
IRPC27C1903A,20190110,0.00,0.00,0.00,0.00,0
IRPC27P1905A,20190110,0.00,0.00,0.00,0.00,0
IRPC28C1902A,20190110,0.00,0.00,0.00,0.00,0
IRPC28C1904A,20190110,0.00,0.00,0.00,0.00,0
ITD06C1904A,20190110,0.00,0.00,0.00,0.00,0
ITD08C1902A,20190110,0.00,0.00,0.00,0.00,0
ITD11C1903A,20190110,0.00,0.00,0.00,0.00,0
ITD13C1902A,20190110,0.00,0.00,0.00,0.00,0
ITD13C1908A,20190110,0.00,0.00,0.00,0.00,0
ITD19C1903A,20190110,0.00,0.00,0.00,0.00,0
ITD19C1906A,20190110,0.00,0.00,0.00,0.00,0
ITD24C1902A,20190110,0.00,0.00,0.00,0.00,0
ITD28C1907A,20190110,0.00,0.00,0.00,0.00,0
IVL01C1903A,20190110,0.00,0.00,0.00,0.00,0
IVL01C1903B,20190110,0.00,0.00,0.00,0.00,0
IVL01C1905A,20190110,0.00,0.00,0.00,0.00,0
IVL01C1905B,20190110,0.00,0.00,0.00,0.00,0
IVL01P1903A,20190110,0.00,0.00,0.00,0.00,0
IVL01P1903B,20190110,0.00,0.00,0.00,0.00,0
IVL01P1905A,20190110,0.00,0.00,0.00,0.00,0
IVL06C1901A,20190110,0.00,0.00,0.00,0.00,0
IVL06C1903A,20190110,0.00,0.00,0.00,0.00,0
IVL07C1906A,20190110,0.00,0.00,0.00,0.00,0
IVL08C1901A,20190110,0.00,0.00,0.00,0.00,0
IVL08C1905A,20190110,0.00,0.00,0.00,0.00,0
IVL08P1903A,20190110,0.00,0.00,0.00,0.00,0
IVL11C1906A,20190110,0.00,0.00,0.00,0.00,0
IVL13C1903A,20190110,0.00,0.00,0.00,0.00,0
IVL13C1904A,20190110,0.00,0.00,0.00,0.00,0
IVL13P1902A,20190110,0.00,0.00,0.00,0.00,0
IVL13P1903A,20190110,0.00,0.00,0.00,0.00,0
IVL19C1903A,20190110,0.00,0.00,0.00,0.00,0
IVL19P1903A,20190110,0.00,0.00,0.00,0.00,0
IVL23C1906A,20190110,0.00,0.00,0.00,0.00,0
IVL24C1901A,20190110,0.00,0.00,0.00,0.00,0
IVL24C1906A,20190110,0.00,0.00,0.00,0.00,0
IVL24P1906A,20190110,0.00,0.00,0.00,0.00,0
IVL27C1902A,20190110,0.00,0.00,0.00,0.00,0
IVL28C1902A,20190110,0.00,0.00,0.00,0.00,0
IVL28C1903A,20190110,0.00,0.00,0.00,0.00,0
IVL28P1904A,20190110,0.00,0.00,0.00,0.00,0
IVL42C1903A,20190110,0.00,0.00,0.00,0.00,0
KBAN01C1901A,20190110,0.00,0.00,0.00,0.00,0
KBAN01C1901B,20190110,0.00,0.00,0.00,0.00,0
KBAN01C1904A,20190110,0.00,0.00,0.00,0.00,0
KBAN01C1904B,20190110,0.00,0.00,0.00,0.00,0
KBAN01C1907A,20190110,0.00,0.00,0.00,0.00,0
KBAN01C1907B,20190110,0.00,0.00,0.00,0.00,0
KBAN01P1901A,20190110,0.00,0.00,0.00,0.00,0
KBAN01P1901B,20190110,0.00,0.00,0.00,0.00,0
KBAN01P1904A,20190110,0.00,0.00,0.00,0.00,0
KBAN01P1904B,20190110,0.00,0.00,0.00,0.00,0
KBAN01P1907A,20190110,0.00,0.00,0.00,0.00,0
KBAN06C1903A,20190110,0.00,0.00,0.00,0.00,0
KBAN07C1908A,20190110,0.00,0.00,0.00,0.00,0
KBAN08C1903A,20190110,0.00,0.00,0.00,0.00,0
KBAN13C1901A,20190110,0.00,0.00,0.00,0.00,0
KBAN13C1904A,20190110,0.00,0.00,0.00,0.00,0
KBAN13C1904B,20190110,0.00,0.00,0.00,0.00,0
KBAN13P1905A,20190110,0.00,0.00,0.00,0.00,0
KBAN19C1901A,20190110,0.00,0.00,0.00,0.00,0
KBAN19C1906A,20190110,0.00,0.00,0.00,0.00,0
KBAN19P1904A,20190110,0.00,0.00,0.00,0.00,0
KBAN23C1902A,20190110,0.00,0.00,0.00,0.00,0
KBAN24C1902A,20190110,0.00,0.00,0.00,0.00,0
KBAN24C1903A,20190110,0.00,0.00,0.00,0.00,0
KBAN24C1908A,20190110,0.00,0.00,0.00,0.00,0
KBAN24P1907A,20190110,0.00,0.00,0.00,0.00,0
KBAN27C1903A,20190110,0.00,0.00,0.00,0.00,0
KBAN27P1904A,20190110,0.00,0.00,0.00,0.00,0
KBAN28C1904A,20190110,0.00,0.00,0.00,0.00,0
KBAN28C1905A,20190110,0.00,0.00,0.00,0.00,0
KBAN28P1904A,20190110,0.00,0.00,0.00,0.00,0
KCE01C1903A,20190110,0.00,0.00,0.00,0.00,0
KCE01C1903B,20190110,0.00,0.00,0.00,0.00,0
KCE01C1906A,20190110,0.00,0.00,0.00,0.00,0
KCE01C1906B,20190110,0.00,0.00,0.00,0.00,0
KCE06C1903A,20190110,0.00,0.00,0.00,0.00,0
KCE07C1902A,20190110,0.00,0.00,0.00,0.00,0
KCE08C1902A,20190110,0.00,0.00,0.00,0.00,0
KCE08C1905A,20190110,0.00,0.00,0.00,0.00,0
KCE11C1904A,20190110,0.00,0.00,0.00,0.00,0
KCE11C1906A,20190110,0.00,0.00,0.00,0.00,0
KCE13C1903A,20190110,0.00,0.00,0.00,0.00,0
KCE13C1904A,20190110,0.00,0.00,0.00,0.00,0
KCE13C1905A,20190110,0.00,0.00,0.00,0.00,0
KCE19C1901A,20190110,0.00,0.00,0.00,0.00,0
KCE19C1906A,20190110,0.00,0.00,0.00,0.00,0
KCE23C1901A,20190110,0.00,0.00,0.00,0.00,0
KCE24C1901A,20190110,0.00,0.00,0.00,0.00,0
KCE24C1904A,20190110,0.00,0.00,0.00,0.00,0
KCE24C1906A,20190110,0.00,0.00,0.00,0.00,0
KCE27C1902A,20190110,0.00,0.00,0.00,0.00,0
KCE28C1902A,20190110,0.00,0.00,0.00,0.00,0
KCE28C1904A,20190110,0.00,0.00,0.00,0.00,0
KCE28C1905A,20190110,0.00,0.00,0.00,0.00,0
KKP01C1902A,20190110,0.00,0.00,0.00,0.00,0
KKP01C1902B,20190110,0.00,0.00,0.00,0.00,0
KKP08C1904A,20190110,0.00,0.00,0.00,0.00,0
KKP11C1903A,20190110,0.00,0.00,0.00,0.00,0
KKP13C1903A,20190110,0.00,0.00,0.00,0.00,0
KKP13C1906A,20190110,0.00,0.00,0.00,0.00,0
KKP19C1901A,20190110,0.00,0.00,0.00,0.00,0
KKP19C1906A,20190110,0.00,0.00,0.00,0.00,0
KKP24C1906A,20190110,0.00,0.00,0.00,0.00,0
KKP28C1902A,20190110,0.00,0.00,0.00,0.00,0
KKP28C1905A,20190110,0.00,0.00,0.00,0.00,0
KTB01C1903A,20190110,0.00,0.00,0.00,0.00,0
KTB01C1903B,20190110,0.00,0.00,0.00,0.00,0
KTB01P1903A,20190110,0.00,0.00,0.00,0.00,0
KTB01P1903B,20190110,0.00,0.00,0.00,0.00,0
KTB06C1902A,20190110,0.00,0.00,0.00,0.00,0
KTB08C1903A,20190110,0.00,0.00,0.00,0.00,0
KTB11C1909A,20190110,0.00,0.00,0.00,0.00,0
KTB13C1901A,20190110,0.00,0.00,0.00,0.00,0
KTB13C1903A,20190110,0.00,0.00,0.00,0.00,0
KTB19C1901A,20190110,0.00,0.00,0.00,0.00,0
KTB23C1906A,20190110,0.00,0.00,0.00,0.00,0
KTB24C1904A,20190110,0.00,0.00,0.00,0.00,0
KTB24P1901A,20190110,0.00,0.00,0.00,0.00,0
KTB24P1907A,20190110,0.00,0.00,0.00,0.00,0
KTB27C1905A,20190110,0.00,0.00,0.00,0.00,0
KTB28C1903A,20190110,0.00,0.00,0.00,0.00,0
KTB42C1903A,20190110,0.00,0.00,0.00,0.00,0
KTB42P1903A,20190110,0.00,0.00,0.00,0.00,0
KTC01C1901A,20190110,0.00,0.00,0.00,0.00,0
KTC01C1901B,20190110,0.00,0.00,0.00,0.00,0
KTC08C1903A,20190110,0.00,0.00,0.00,0.00,0
KTC11C1902A,20190110,0.00,0.00,0.00,0.00,0
KTC13C1903A,20190110,0.00,0.00,0.00,0.00,0
KTC13C1906A,20190110,0.00,0.00,0.00,0.00,0
KTC19C1901A,20190110,0.00,0.00,0.00,0.00,0
KTC19C1903A,20190110,0.00,0.00,0.00,0.00,0
KTC19P1903A,20190110,0.00,0.00,0.00,0.00,0
KTC27C1903A,20190110,0.00,0.00,0.00,0.00,0
KTC27P1903A,20190110,0.00,0.00,0.00,0.00,0
KTC27P1905A,20190110,0.00,0.00,0.00,0.00,0
KTC28C1905A,20190110,0.00,0.00,0.00,0.00,0
LH01C1903A,20190110,0.00,0.00,0.00,0.00,0
LH01C1903B,20190110,0.00,0.00,0.00,0.00,0
LH01P1903A,20190110,0.00,0.00,0.00,0.00,0
LH06C1903A,20190110,0.00,0.00,0.00,0.00,0
LH07C1908A,20190110,0.00,0.00,0.00,0.00,0
LH11C1906A,20190110,0.00,0.00,0.00,0.00,0
LH13C1902A,20190110,0.00,0.00,0.00,0.00,0
LH13C1906A,20190110,0.00,0.00,0.00,0.00,0
LH19C1901A,20190110,0.00,0.00,0.00,0.00,0
LH19C1906A,20190110,0.00,0.00,0.00,0.00,0
LH23C1901A,20190110,0.00,0.00,0.00,0.00,0
LH24C1903A,20190110,0.00,0.00,0.00,0.00,0
LH24C1906A,20190110,0.00,0.00,0.00,0.00,0
LH27C1905A,20190110,0.00,0.00,0.00,0.00,0
LH27P1905A,20190110,0.00,0.00,0.00,0.00,0
LPN01C1905A,20190110,0.00,0.00,0.00,0.00,0
LPN01C1905B,20190110,0.00,0.00,0.00,0.00,0
LPN08C1906A,20190110,0.00,0.00,0.00,0.00,0
LPN08C1908A,20190110,0.00,0.00,0.00,0.00,0
LPN13C1903A,20190110,0.00,0.00,0.00,0.00,0
LPN13C1904A,20190110,0.00,0.00,0.00,0.00,0
LPN13C1908A,20190110,0.00,0.00,0.00,0.00,0
LPN19C1904A,20190110,0.00,0.00,0.00,0.00,0
LPN19C1906A,20190110,0.00,0.00,0.00,0.00,0
LPN24C1908A,20190110,0.00,0.00,0.00,0.00,0
LPN28C1907A,20190110,0.00,0.00,0.00,0.00,0
MAJO11C1902A,20190110,0.00,0.00,0.00,0.00,0
MAJO13C1903A,20190110,0.00,0.00,0.00,0.00,0
MAJO19C1902A,20190110,0.00,0.00,0.00,0.00,0
MAJO19C1904A,20190110,0.00,0.00,0.00,0.00,0
MAJO24C1902A,20190110,0.00,0.00,0.00,0.00,0
MBK19C1906A,20190110,0.00,0.00,0.00,0.00,0
MEGA01C1904A,20190110,0.00,0.00,0.00,0.00,0
MEGA01C1904B,20190110,0.00,0.00,0.00,0.00,0
MEGA08C1903A,20190110,0.00,0.00,0.00,0.00,0
MEGA11C1902A,20190110,0.00,0.00,0.00,0.00,0
MEGA11C1910A,20190110,0.00,0.00,0.00,0.00,0
MEGA13C1902A,20190110,0.00,0.00,0.00,0.00,0
MEGA19C1902A,20190110,0.00,0.00,0.00,0.00,0
MEGA19C1906A,20190110,0.00,0.00,0.00,0.00,0
MEGA23C1902A,20190110,0.00,0.00,0.00,0.00,0
MEGA24C1903A,20190110,0.00,0.00,0.00,0.00,0
MINT01C1901A,20190110,0.00,0.00,0.00,0.00,0
MINT01C1901B,20190110,0.00,0.00,0.00,0.00,0
MINT01C1906A,20190110,0.00,0.00,0.00,0.00,0
MINT01C1906B,20190110,0.00,0.00,0.00,0.00,0
MINT01P1901A,20190110,0.00,0.00,0.00,0.00,0
MINT01P1906A,20190110,0.00,0.00,0.00,0.00,0
MINT06C1901A,20190110,0.00,0.00,0.00,0.00,0
MINT06C1903A,20190110,0.00,0.00,0.00,0.00,0
MINT07C1906A,20190110,0.00,0.00,0.00,0.00,0
MINT08C1903A,20190110,0.00,0.00,0.00,0.00,0
MINT11C1902A,20190110,0.00,0.00,0.00,0.00,0
MINT11C1910A,20190110,0.00,0.00,0.00,0.00,0
MINT11P1902A,20190110,0.00,0.00,0.00,0.00,0
MINT13C1903A,20190110,0.00,0.00,0.00,0.00,0
MINT13C1904A,20190110,0.00,0.00,0.00,0.00,0
MINT19C1901A,20190110,0.00,0.00,0.00,0.00,0
MINT19C1906A,20190110,0.00,0.00,0.00,0.00,0
MINT24C1901A,20190110,0.00,0.00,0.00,0.00,0
MINT24C1902A,20190110,0.00,0.00,0.00,0.00,0
MINT24C1908A,20190110,0.00,0.00,0.00,0.00,0
MINT27C1903A,20190110,0.00,0.00,0.00,0.00,0
MINT27P1905A,20190110,0.00,0.00,0.00,0.00,0
MINT28C1903A,20190110,0.00,0.00,0.00,0.00,0
MINT28C1904A,20190110,0.00,0.00,0.00,0.00,0
MINT42C1904A,20190110,0.00,0.00,0.00,0.00,0
MINT42P1904A,20190110,0.00,0.00,0.00,0.00,0
MONO08C1906A,20190110,0.00,0.00,0.00,0.00,0
MONO13C1901A,20190110,0.00,0.00,0.00,0.00,0
MONO23C1901A,20190110,0.00,0.00,0.00,0.00,0
MTC06C1901A,20190110,0.00,0.00,0.00,0.00,0
MTC06C1903A,20190110,0.00,0.00,0.00,0.00,0
MTC08C1902A,20190110,0.00,0.00,0.00,0.00,0
MTC08C1904A,20190110,0.00,0.00,0.00,0.00,0
MTC11C1904A,20190110,0.00,0.00,0.00,0.00,0
MTC13C1901A,20190110,0.00,0.00,0.00,0.00,0
MTC13C1903A,20190110,0.00,0.00,0.00,0.00,0
MTC19C1901A,20190110,0.00,0.00,0.00,0.00,0
MTC19C1903A,20190110,0.00,0.00,0.00,0.00,0
MTC23C1906A,20190110,0.00,0.00,0.00,0.00,0
MTC24C1903A,20190110,0.00,0.00,0.00,0.00,0
MTC24C1912A,20190110,0.00,0.00,0.00,0.00,0
MTC27C1904A,20190110,0.00,0.00,0.00,0.00,0
MTC28C1902A,20190110,0.00,0.00,0.00,0.00,0
MTC28C1903A,20190110,0.00,0.00,0.00,0.00,0
ORI08C1904A,20190110,0.00,0.00,0.00,0.00,0
ORI11C1909A,20190110,0.00,0.00,0.00,0.00,0
ORI13C1902A,20190110,0.00,0.00,0.00,0.00,0
ORI13C1904A,20190110,0.00,0.00,0.00,0.00,0
ORI13C1904B,20190110,0.00,0.00,0.00,0.00,0
ORI19C1904A,20190110,0.00,0.00,0.00,0.00,0
ORI19C1905A,20190110,0.00,0.00,0.00,0.00,0
ORI24C1903A,20190110,0.00,0.00,0.00,0.00,0
ORI24C1905A,20190110,0.00,0.00,0.00,0.00,0
ORI27C1905A,20190110,0.00,0.00,0.00,0.00,0
ORI28C1902A,20190110,0.00,0.00,0.00,0.00,0
ORI28C1904A,20190110,0.00,0.00,0.00,0.00,0
ORI28C1904B,20190110,0.00,0.00,0.00,0.00,0
PLAN19C1906A,20190110,0.00,0.00,0.00,0.00,0
PRM08C1902A,20190110,0.00,0.00,0.00,0.00,0
PRM13C1901A,20190110,0.00,0.00,0.00,0.00,0
PRM13C1904A,20190110,0.00,0.00,0.00,0.00,0
PRM19C1902A,20190110,0.00,0.00,0.00,0.00,0
PRM19C1906A,20190110,0.00,0.00,0.00,0.00,0
PSH08C1904A,20190110,0.00,0.00,0.00,0.00,0
PSH11C1902A,20190110,0.00,0.00,0.00,0.00,0
PSH13C1903A,20190110,0.00,0.00,0.00,0.00,0
PSH19C1903A,20190110,0.00,0.00,0.00,0.00,0
PSH19C1906A,20190110,0.00,0.00,0.00,0.00,0
PSL11C1905A,20190110,0.00,0.00,0.00,0.00,0
PSL13C1903A,20190110,0.00,0.00,0.00,0.00,0
PSL19C1903A,20190110,0.00,0.00,0.00,0.00,0
PTG01C1902A,20190110,0.00,0.00,0.00,0.00,0
PTG01C1902B,20190110,0.00,0.00,0.00,0.00,0
PTG01C1905A,20190110,0.00,0.00,0.00,0.00,0
PTG01C1905B,20190110,0.00,0.00,0.00,0.00,0
PTG01P1902A,20190110,0.00,0.00,0.00,0.00,0
PTG06C1904A,20190110,0.00,0.00,0.00,0.00,0
PTG08C1902A,20190110,0.00,0.00,0.00,0.00,0
PTG08C1903A,20190110,0.00,0.00,0.00,0.00,0
PTG08C1906A,20190110,0.00,0.00,0.00,0.00,0
PTG11C1903A,20190110,0.00,0.00,0.00,0.00,0
PTG11C1906A,20190110,0.00,0.00,0.00,0.00,0
PTG13C1901A,20190110,0.00,0.00,0.00,0.00,0
PTG13C1903A,20190110,0.00,0.00,0.00,0.00,0
PTG13C1904A,20190110,0.00,0.00,0.00,0.00,0
PTG19C1902A,20190110,0.00,0.00,0.00,0.00,0
PTG19C1902B,20190110,0.00,0.00,0.00,0.00,0
PTG19C1905A,20190110,0.00,0.00,0.00,0.00,0
PTG19P1903A,20190110,0.00,0.00,0.00,0.00,0
PTG24C1901A,20190110,0.00,0.00,0.00,0.00,0
PTG24C1902A,20190110,0.00,0.00,0.00,0.00,0
PTG24C1904A,20190110,0.00,0.00,0.00,0.00,0
PTG24C1905A,20190110,0.00,0.00,0.00,0.00,0
PTG27C1902A,20190110,0.00,0.00,0.00,0.00,0
PTG28C1904A,20190110,0.00,0.00,0.00,0.00,0
PTT01C1901A,20190110,0.00,0.00,0.00,0.00,0
PTT01C1901B,20190110,0.00,0.00,0.00,0.00,0
PTT01C1904A,20190110,0.00,0.00,0.00,0.00,0
PTT01C1904B,20190110,0.00,0.00,0.00,0.00,0
PTT01P1901A,20190110,0.00,0.00,0.00,0.00,0
PTT01P1901B,20190110,0.00,0.00,0.00,0.00,0
PTT01P1904A,20190110,0.00,0.00,0.00,0.00,0
PTT01P1904B,20190110,0.00,0.00,0.00,0.00,0
PTT06C1901A,20190110,0.00,0.00,0.00,0.00,0
PTT06C1903A,20190110,0.00,0.00,0.00,0.00,0
PTT06P1901A,20190110,0.00,0.00,0.00,0.00,0
PTT06P1903A,20190110,0.00,0.00,0.00,0.00,0
PTT07C1906A,20190110,0.00,0.00,0.00,0.00,0
PTT08C1902A,20190110,0.00,0.00,0.00,0.00,0
PTT08P1904A,20190110,0.00,0.00,0.00,0.00,0
PTT11C1902A,20190110,0.00,0.00,0.00,0.00,0
PTT11C1909A,20190110,0.00,0.00,0.00,0.00,0
PTT13C1903A,20190110,0.00,0.00,0.00,0.00,0
PTT13C1906A,20190110,0.00,0.00,0.00,0.00,0
PTT13P1902A,20190110,0.00,0.00,0.00,0.00,0
PTT13P1906A,20190110,0.00,0.00,0.00,0.00,0
PTT16C1912A,20190110,0.00,0.00,0.00,0.00,0
PTT19C1901A,20190110,0.00,0.00,0.00,0.00,0
PTT19C1906A,20190110,0.00,0.00,0.00,0.00,0
PTT19P1903A,20190110,0.00,0.00,0.00,0.00,0
PTT23C1901A,20190110,0.00,0.00,0.00,0.00,0
PTT23C1906A,20190110,0.00,0.00,0.00,0.00,0
PTT24C1904A,20190110,0.00,0.00,0.00,0.00,0
PTT24P1901A,20190110,0.00,0.00,0.00,0.00,0
PTT24P1904A,20190110,0.00,0.00,0.00,0.00,0
PTT27C1903A,20190110,0.00,0.00,0.00,0.00,0
PTT27P1903A,20190110,0.00,0.00,0.00,0.00,0
PTT28C1904A,20190110,0.00,0.00,0.00,0.00,0
PTT28P1903A,20190110,0.00,0.00,0.00,0.00,0
PTTE01C1901A,20190110,0.00,0.00,0.00,0.00,0
PTTE01C1901B,20190110,0.00,0.00,0.00,0.00,0
PTTE01C1904A,20190110,0.00,0.00,0.00,0.00,0
PTTE01C1904B,20190110,0.00,0.00,0.00,0.00,0
PTTE01C1907A,20190110,0.00,0.00,0.00,0.00,0
PTTE01C1907B,20190110,0.00,0.00,0.00,0.00,0
PTTE01P1901A,20190110,0.00,0.00,0.00,0.00,0
PTTE01P1901B,20190110,0.00,0.00,0.00,0.00,0
PTTE01P1904A,20190110,0.00,0.00,0.00,0.00,0
PTTE01P1904B,20190110,0.00,0.00,0.00,0.00,0
PTTE01P1907A,20190110,0.00,0.00,0.00,0.00,0
PTTE01P1907B,20190110,0.00,0.00,0.00,0.00,0
PTTE06C1903A,20190110,0.00,0.00,0.00,0.00,0
PTTE07C1904A,20190110,0.00,0.00,0.00,0.00,0
PTTE08C1904A,20190110,0.00,0.00,0.00,0.00,0
PTTE08C1906A,20190110,0.00,0.00,0.00,0.00,0
PTTE08P1904A,20190110,0.00,0.00,0.00,0.00,0
PTTE11C1902A,20190110,0.00,0.00,0.00,0.00,0
PTTE11C1910A,20190110,0.00,0.00,0.00,0.00,0
PTTE13C1902A,20190110,0.00,0.00,0.00,0.00,0
PTTE13C1904A,20190110,0.00,0.00,0.00,0.00,0
PTTE13C1905A,20190110,0.00,0.00,0.00,0.00,0
PTTE13P1901A,20190110,0.00,0.00,0.00,0.00,0
PTTE13P1902A,20190110,0.00,0.00,0.00,0.00,0
PTTE13P1905A,20190110,0.00,0.00,0.00,0.00,0
PTTE19C1903A,20190110,0.00,0.00,0.00,0.00,0
PTTE19C1906A,20190110,0.00,0.00,0.00,0.00,0
PTTE19P1903A,20190110,0.00,0.00,0.00,0.00,0
PTTE23C1901A,20190110,0.00,0.00,0.00,0.00,0
PTTE23C1906A,20190110,0.00,0.00,0.00,0.00,0
PTTE24C1901A,20190110,0.00,0.00,0.00,0.00,0
PTTE24C1904A,20190110,0.00,0.00,0.00,0.00,0
PTTE24P1901A,20190110,0.00,0.00,0.00,0.00,0
PTTE24P1904A,20190110,0.00,0.00,0.00,0.00,0
PTTE27C1903A,20190110,0.00,0.00,0.00,0.00,0
PTTE27P1904A,20190110,0.00,0.00,0.00,0.00,0
PTTE28C1902A,20190110,0.00,0.00,0.00,0.00,0
PTTE28C1905A,20190110,0.00,0.00,0.00,0.00,0
PTTE28P1903A,20190110,0.00,0.00,0.00,0.00,0
PTTE41C1905A,20190110,0.00,0.00,0.00,0.00,0
PTTE42C1903A,20190110,0.00,0.00,0.00,0.00,0
PTTG01C1901A,20190110,0.00,0.00,0.00,0.00,0
PTTG01C1901B,20190110,0.00,0.00,0.00,0.00,0
PTTG01C1904A,20190110,0.00,0.00,0.00,0.00,0
PTTG01C1904B,20190110,0.00,0.00,0.00,0.00,0
PTTG01P1901A,20190110,0.00,0.00,0.00,0.00,0
PTTG01P1901B,20190110,0.00,0.00,0.00,0.00,0
PTTG01P1904A,20190110,0.00,0.00,0.00,0.00,0
PTTG01P1904B,20190110,0.00,0.00,0.00,0.00,0
PTTG06C1903A,20190110,0.00,0.00,0.00,0.00,0
PTTG06P1903A,20190110,0.00,0.00,0.00,0.00,0
PTTG07C1908A,20190110,0.00,0.00,0.00,0.00,0
PTTG08C1902A,20190110,0.00,0.00,0.00,0.00,0
PTTG08P1904A,20190110,0.00,0.00,0.00,0.00,0
PTTG11C1902A,20190110,0.00,0.00,0.00,0.00,0
PTTG11C1909A,20190110,0.00,0.00,0.00,0.00,0
PTTG13C1904A,20190110,0.00,0.00,0.00,0.00,0
PTTG13C1906A,20190110,0.00,0.00,0.00,0.00,0
PTTG19C1902A,20190110,0.00,0.00,0.00,0.00,0
PTTG19C1906A,20190110,0.00,0.00,0.00,0.00,0
PTTG23C1901A,20190110,0.00,0.00,0.00,0.00,0
PTTG23C1906A,20190110,0.00,0.00,0.00,0.00,0
PTTG24C1901A,20190110,0.00,0.00,0.00,0.00,0
PTTG24C1904A,20190110,0.00,0.00,0.00,0.00,0
PTTG24P1901A,20190110,0.00,0.00,0.00,0.00,0
PTTG24P1905A,20190110,0.00,0.00,0.00,0.00,0
PTTG27C1903A,20190110,0.00,0.00,0.00,0.00,0
PTTG27P1903A,20190110,0.00,0.00,0.00,0.00,0
PTTG28C1904A,20190110,0.00,0.00,0.00,0.00,0
PTTG42C1904A,20190110,0.00,0.00,0.00,0.00,0
PTTG42P1904A,20190110,0.00,0.00,0.00,0.00,0
QH01C1903A,20190110,0.00,0.00,0.00,0.00,0
QH01C1903B,20190110,0.00,0.00,0.00,0.00,0
QH01P1903A,20190110,0.00,0.00,0.00,0.00,0
QH11C1902A,20190110,0.00,0.00,0.00,0.00,0
QH11C1910A,20190110,0.00,0.00,0.00,0.00,0
QH13C1903A,20190110,0.00,0.00,0.00,0.00,0
QH13C1904A,20190110,0.00,0.00,0.00,0.00,0
QH19C1901A,20190110,0.00,0.00,0.00,0.00,0
QH19C1904A,20190110,0.00,0.00,0.00,0.00,0
QH24C1904A,20190110,0.00,0.00,0.00,0.00,0
QH27C1903A,20190110,0.00,0.00,0.00,0.00,0
QH27P1905A,20190110,0.00,0.00,0.00,0.00,0
RATC19C1901A,20190110,0.00,0.00,0.00,0.00,0
RATC24C1902A,20190110,0.00,0.00,0.00,0.00,0
ROBI01C1903A,20190110,0.00,0.00,0.00,0.00,0
ROBI01C1903B,20190110,0.00,0.00,0.00,0.00,0
ROBI06C1903A,20190110,0.00,0.00,0.00,0.00,0
ROBI08C1903A,20190110,0.00,0.00,0.00,0.00,0
ROBI11C1906A,20190110,0.00,0.00,0.00,0.00,0
ROBI13C1902A,20190110,0.00,0.00,0.00,0.00,0
ROBI19C1901A,20190110,0.00,0.00,0.00,0.00,0
ROBI24C1901A,20190110,0.00,0.00,0.00,0.00,0
ROBI24C1903A,20190110,0.00,0.00,0.00,0.00,0
ROBI27C1905A,20190110,0.00,0.00,0.00,0.00,0
RS08C1901A,20190110,0.00,0.00,0.00,0.00,0
RS13C1901A,20190110,0.00,0.00,0.00,0.00,0
RS13C1905A,20190110,0.00,0.00,0.00,0.00,0
RS19C1901A,20190110,0.00,0.00,0.00,0.00,0
RS19C1906A,20190110,0.00,0.00,0.00,0.00,0
RS24C1904A,20190110,0.00,0.00,0.00,0.00,0
RS27C1905A,20190110,0.00,0.00,0.00,0.00,0
S10001C1911A,20190110,0.00,0.00,0.00,0.00,0
S5001C1901A,20190110,0.00,0.00,0.00,0.00,0
S5001C1901B,20190110,0.00,0.00,0.00,0.00,0
S5001C1902A,20190110,0.00,0.00,0.00,0.00,0
S5001C1902B,20190110,0.00,0.00,0.00,0.00,0
S5001C1903F,20190110,0.00,0.00,0.00,0.00,0
S5001C1903G,20190110,0.00,0.00,0.00,0.00,0
S5001C1903H,20190110,0.00,0.00,0.00,0.00,0
S5001C1904A,20190110,0.00,0.00,0.00,0.00,0
S5001C1904B,20190110,0.00,0.00,0.00,0.00,0
S5001P1901A,20190110,0.00,0.00,0.00,0.00,0
S5001P1901B,20190110,0.00,0.00,0.00,0.00,0
S5001P1902A,20190110,0.00,0.00,0.00,0.00,0
