<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
BEAU13C1904B,20190110,0.14,0.14,0.10,0.11,74296600
BEAU13C1906A,20190110,0.40,0.40,0.35,0.36,99462800
BEAU19C1901A,20190110,0.01,0.01,0.01,0.01,181000
BEAU19C1902A,20190110,0.00,0.00,0.00,0.00,0
BEAU19C1906A,20190110,0.49,0.49,0.44,0.46,6387100
BEAU23C1901A,20190110,0.00,0.00,0.00,0.00,0
BEAU23C1906A,20190110,0.07,0.07,0.07,0.07,700000
BEAU24C1901A,20190110,0.00,0.00,0.00,0.00,0
BEAU24C1902A,20190110,0.00,0.00,0.00,0.00,0
BEAU24C1903A,20190110,0.00,0.00,0.00,0.00,0
BEAU24C1904A,20190110,0.02,0.02,0.02,0.02,1300
BEAU24C1907A,20190110,0.56,0.56,0.50,0.50,179000
BEAU27C1903A,20190110,0.01,0.01,0.01,0.01,33600
BEAU28C1904A,20190110,0.07,0.07,0.06,0.06,1301200
BEAU41C1907A,20190110,0.25,0.26,0.25,0.26,10500
BEC13C1901A,20190110,0.00,0.00,0.00,0.00,0
BEM01C1902A,20190110,0.60,0.62,0.60,0.60,0
BEM01C1902B,20190110,0.45,0.47,0.45,0.45,0
BEM01P1902A,20190110,0.08,0.08,0.07,0.07,6838600
BEM07C1903A,20190110,0.00,0.00,0.00,0.00,0
BEM08C1903A,20190110,0.37,0.38,0.37,0.38,2913500
BEM11C1903A,20190110,0.34,0.34,0.32,0.32,1417000
BEM13C1901A,20190110,0.00,0.00,0.00,0.00,0
BEM13C1905A,20190110,0.44,0.45,0.43,0.45,0
BEM13C1905B,20190110,0.15,0.15,0.15,0.15,15755400
BEM19C1901A,20190110,0.58,0.58,0.56,0.58,1187800
BEM23C1901A,20190110,0.26,0.26,0.26,0.26,200000
BEM24C1902A,20190110,0.28,0.28,0.28,0.28,0
BEM27C1904A,20190110,0.00,0.00,0.00,0.00,0
BEM27P1905A,20190110,0.00,0.00,0.00,0.00,0
BEM28C1905A,20190110,0.27,0.28,0.27,0.28,17392000
BEM42C1904A,20190110,0.34,0.35,0.34,0.34,0
BEM42P1904A,20190110,0.00,0.00,0.00,0.00,0
BGRI01C1901A,20190110,1.09,1.09,1.02,1.02,1108200
BGRI01C1901B,20190110,0.51,0.51,0.44,0.44,1909400
BGRI01C1903A,20190110,0.31,0.32,0.29,0.29,6006800
BGRI01C1903B,20190110,0.17,0.17,0.15,0.15,7777000
BGRI06C1903A,20190110,0.87,0.87,0.79,0.79,615000
BGRI07C1903A,20190110,0.00,0.00,0.00,0.00,0
BGRI08C1902A,20190110,0.51,0.51,0.45,0.45,1018200
BGRI08C1904A,20190110,0.17,0.17,0.15,0.15,1725900
BGRI11C1909A,20190110,0.32,0.32,0.30,0.30,2061100
BGRI13C1904A,20190110,0.21,0.21,0.19,0.20,3226400
BGRI19C1901A,20190110,0.31,0.31,0.26,0.29,2392300
BGRI19C1903A,20190110,0.14,0.14,0.13,0.13,3677500
BGRI24C1901A,20190110,0.20,0.20,0.20,0.20,50000
BGRI24C1902A,20190110,0.00,0.00,0.00,0.00,0
BGRI27C1905A,20190110,0.19,0.19,0.18,0.18,870000
BGRI28C1905A,20190110,0.20,0.20,0.18,0.18,2286100
BH01C1905A,20190110,0.16,0.16,0.14,0.15,32510500
BH01C1905B,20190110,0.11,0.11,0.09,0.10,13452600
BH01P1905A,20190110,0.89,0.94,0.88,0.90,50919400
BH08C1902A,20190110,0.07,0.07,0.05,0.06,4879500
BH11C1902A,20190110,0.00,0.00,0.00,0.00,0
BH11C1905A,20190110,0.25,0.25,0.21,0.23,4265100
BH13C1901A,20190110,0.02,0.02,0.01,0.02,1286000
BH13C1906A,20190110,0.42,0.42,0.35,0.39,44573100
BH19C1901A,20190110,0.02,0.02,0.02,0.02,6952400
BH24C1902A,20190110,0.03,0.03,0.03,0.03,1500
BH27C1905A,20190110,0.08,0.08,0.07,0.08,2860400
BIG08C1906A,20190110,0.01,0.01,0.01,0.01,0
BIG13C1901A,20190110,0.00,0.00,0.00,0.00,0
BJC01C1906A,20190110,0.38,0.38,0.35,0.37,8745700
BJC01C1906B,20190110,0.27,0.28,0.25,0.26,17987400
BJC01P1906A,20190110,0.75,0.81,0.73,0.75,11059700
BJC06C1901A,20190110,0.00,0.00,0.00,0.00,0
BJC06C1903A,20190110,0.08,0.10,0.08,0.09,1195000
BJC08C1903A,20190110,0.00,0.00,0.00,0.00,0
BJC11C1905A,20190110,0.10,0.10,0.09,0.09,2001000
BJC13C1902A,20190110,0.00,0.00,0.00,0.00,0
BJC13C1903A,20190110,0.00,0.00,0.00,0.00,0
BJC13C1906A,20190110,0.22,0.23,0.20,0.22,0
BJC19C1902A,20190110,0.03,0.03,0.03,0.03,0
BJC19C1906A,20190110,0.00,0.00,0.00,0.00,0
BJC23C1901A,20190110,0.00,0.00,0.00,0.00,0
BJC24C1901A,20190110,0.00,0.00,0.00,0.00,0
BJC24C1906A,20190110,0.32,0.32,0.30,0.30,47400
BJC27C1905A,20190110,0.13,0.13,0.12,0.12,2135500
BJC28C1904A,20190110,0.06,0.06,0.06,0.06,0
BLA08C1904A,20190110,0.00,0.00,0.00,0.00,0
BLA11C1909A,20190110,0.00,0.00,0.00,0.00,0
BLA13C1902A,20190110,0.00,0.00,0.00,0.00,0
BLA13C1908A,20190110,0.23,0.25,0.22,0.24,0
BLA19C1903A,20190110,0.00,0.00,0.00,0.00,0
BLA19C1906A,20190110,0.10,0.11,0.10,0.10,954000
BLA24C1903A,20190110,0.00,0.00,0.00,0.00,0
BLA27C1905A,20190110,0.10,0.10,0.10,0.10,840000
BLA28C1906A,20190110,0.17,0.18,0.17,0.18,0
BLAN01C1903A,20190110,0.10,0.10,0.10,0.10,0
BLAN01C1903B,20190110,0.00,0.00,0.00,0.00,0
BLAN01P1903A,20190110,0.74,0.74,0.72,0.72,1126000
BLAN11C1902A,20190110,0.00,0.00,0.00,0.00,0
BLAN19C1902A,20190110,0.00,0.00,0.00,0.00,0
BLAN19C1906A,20190110,0.17,0.17,0.17,0.17,113500
BPP01C1903A,20190110,0.08,0.08,0.07,0.07,1077700
BPP01C1903B,20190110,0.00,0.00,0.00,0.00,0
BPP01P1903A,20190110,0.39,0.39,0.38,0.39,0
BPP06C1903A,20190110,0.04,0.04,0.04,0.04,100
BPP11C1910A,20190110,0.41,0.43,0.41,0.41,1982000
BPP13C1901A,20190110,0.00,0.00,0.00,0.00,0
BPP13C1902A,20190110,0.00,0.00,0.00,0.00,0
BPP13C1906A,20190110,0.34,0.35,0.33,0.34,22439200
BPP19C1903A,20190110,0.14,0.14,0.13,0.13,896600
BPP19C1903B,20190110,0.00,0.00,0.00,0.00,0
BPP23C1901A,20190110,0.00,0.00,0.00,0.00,0
BPP24C1902A,20190110,0.00,0.00,0.00,0.00,0
BPP24C1904A,20190110,0.00,0.00,0.00,0.00,0
BPP28C1902A,20190110,0.00,0.00,0.00,0.00,0
BPP28C1904A,20190110,0.13,0.14,0.13,0.13,0
BTS01C1903A,20190110,0.34,0.35,0.33,0.34,0
BTS01C1903B,20190110,0.19,0.20,0.18,0.19,0
BTS01P1903A,20190110,0.26,0.27,0.25,0.26,0
BTS06C1903A,20190110,0.00,0.00,0.00,0.00,0
BTS06C1903B,20190110,9.20,9.20,9.20,9.20,0
BTS06C1903C,20190110,9.15,9.20,9.15,9.20,100000
BTS11C1904A,20190110,0.03,0.03,0.03,0.03,0
BTS11C1910A,20190110,0.28,0.29,0.27,0.28,1490000
BTS19C1901A,20190110,0.10,0.10,0.08,0.09,0
BTS23C1905A,20190110,1.63,1.64,1.62,1.62,1503000
BTS24C1901A,20190110,0.00,0.00,0.00,0.00,0
BTS24C1906A,20190110,0.28,0.28,0.27,0.27,400
BTS28C1902A,20190110,0.07,0.08,0.07,0.08,2567200
BTS28C1905A,20190110,0.21,0.22,0.20,0.21,0
BTS42C1901A,20190110,0.00,0.00,0.00,0.00,0
BTS42P1901A,20190110,0.00,0.00,0.00,0.00,0
CBG01C1902A,20190110,0.04,0.05,0.03,0.03,179200
CBG01C1902B,20190110,0.01,0.01,0.01,0.01,100000
CBG01P1905A,20190110,1.49,1.52,1.44,1.44,4101500
CBG06C1903A,20190110,0.03,0.03,0.03,0.03,0
CBG06P1903A,20190110,1.87,1.87,1.74,1.74,883000
CBG08C1902A,20190110,0.00,0.00,0.00,0.00,0
CBG11C1902A,20190110,0.01,0.01,0.01,0.01,158900
CBG13C1901A,20190110,0.01,0.01,0.01,0.01,0
CBG13C1905A,20190110,0.17,0.17,0.14,0.15,4394900
CBG16C1912A,20190110,0.00,0.00,0.00,0.00,0
CBG19C1901A,20190110,0.00,0.00,0.00,0.00,0
CBG19C1906A,20190110,0.23,0.24,0.21,0.21,2103700
CBG23C1901A,20190110,0.00,0.00,0.00,0.00,0
CBG24C1901A,20190110,0.00,0.00,0.00,0.00,0
CBG24C1903A,20190110,0.00,0.00,0.00,0.00,0
CBG24C1904A,20190110,0.00,0.00,0.00,0.00,0
CBG28C1904A,20190110,0.00,0.00,0.00,0.00,0
CBG28C1906A,20190110,0.21,0.21,0.19,0.20,2731800
CBG42C1904A,20190110,0.00,0.00,0.00,0.00,0
CENT01C1903A,20190110,0.34,0.38,0.34,0.36,6104700
CENT01C1903B,20190110,0.17,0.21,0.17,0.20,6702900
CENT01P1903A,20190110,0.36,0.36,0.33,0.34,3894500
CENT06C1904A,20190110,0.07,0.07,0.07,0.07,0
CENT08C1902A,20190110,0.04,0.04,0.04,0.04,0
CENT11C1904A,20190110,0.05,0.05,0.05,0.05,500
CENT11C1909A,20190110,0.30,0.33,0.30,0.31,1960400
CENT13C1902A,20190110,0.00,0.00,0.00,0.00,0
CENT19C1901A,20190110,0.00,0.00,0.00,0.00,0
CENT19C1904A,20190110,0.28,0.31,0.27,0.29,0
CENT23C1902A,20190110,0.00,0.00,0.00,0.00,0
CENT24C1901A,20190110,0.00,0.00,0.00,0.00,0
CENT24C1902A,20190110,0.00,0.00,0.00,0.00,0
CENT27C1905A,20190110,0.27,0.29,0.27,0.28,540000
CHG01C1903A,20190110,0.04,0.04,0.03,0.03,1505000
CHG01C1903B,20190110,0.00,0.00,0.00,0.00,0
CHG01P1903A,20190110,0.94,0.98,0.94,0.95,9653000
CHG07C1902A,20190110,0.00,0.00,0.00,0.00,0
CHG11C1904A,20190110,0.00,0.00,0.00,0.00,0
CHG13C1903A,20190110,0.00,0.00,0.00,0.00,0
CHG13C1904A,20190110,0.00,0.00,0.00,0.00,0
CHG19C1902A,20190110,0.00,0.00,0.00,0.00,0
CHG19C1906A,20190110,0.19,0.19,0.17,0.17,2258400
CHG24C1904A,20190110,0.01,0.01,0.01,0.01,80000
CHG24C1907A,20190110,0.31,0.31,0.29,0.31,1393100
CHG24C1911A,20190110,0.46,0.46,0.44,0.46,1953200
CHG27C1905A,20190110,0.00,0.00,0.00,0.00,0
CHG28C1902A,20190110,0.00,0.00,0.00,0.00,0
CHG28C1904A,20190110,0.00,0.00,0.00,0.00,0
CK01C1902A,20190110,0.16,0.16,0.14,0.14,4934200
CK01C1902B,20190110,0.00,0.00,0.00,0.00,0
CK01P1902A,20190110,0.31,0.31,0.31,0.31,2330200
CK08C1901A,20190110,0.00,0.00,0.00,0.00,0
CK11C1904A,20190110,0.07,0.07,0.07,0.07,0
CK13C1902A,20190110,0.00,0.00,0.00,0.00,0
CK13C1906A,20190110,0.21,0.21,0.20,0.20,606700
CK16C1912A,20190110,0.00,0.00,0.00,0.00,0
CK19C1903A,20190110,0.11,0.11,0.11,0.11,1380000
CK24C1901A,20190110,0.00,0.00,0.00,0.00,0
CK24C1904A,20190110,0.00,0.00,0.00,0.00,0
CK28C1902A,20190110,0.00,0.00,0.00,0.00,0
CKP01C1906A,20190110,0.29,0.29,0.25,0.26,8608800
CKP01C1906B,20190110,0.19,0.19,0.17,0.18,4200800
CKP08C1903A,20190110,0.68,0.68,0.66,0.66,1192500
CKP08C1903B,20190110,0.11,0.11,0.09,0.10,757900
CKP11C1910A,20190110,0.23,0.23,0.23,0.23,1242000
CKP13C1902A,20190110,0.00,0.00,0.00,0.00,0
CKP13C1903A,20190110,0.42,0.42,0.36,0.36,5742400
CKP13C1903B,20190110,0.09,0.09,0.08,0.08,215100
CKP19C1902A,20190110,0.51,0.51,0.44,0.44,1872000
CKP19C1903A,20190110,0.14,0.14,0.12,0.12,662400
CKP24C1906A,20190110,0.13,0.13,0.13,0.13,150000
CKP27C1905A,20190110,0.16,0.16,0.16,0.16,420000
CKP28C1902A,20190110,0.00,0.00,0.00,0.00,0
CKP28C1903A,20190110,0.08,0.08,0.07,0.07,3141100
COM706C1903A,20190110,0.00,0.00,0.00,0.00,0
COM708C1903A,20190110,0.02,0.02,0.01,0.01,200500
COM711C1909A,20190110,0.15,0.15,0.11,0.12,4854000
COM713C1903A,20190110,0.00,0.00,0.00,0.00,0
COM713C1904A,20190110,0.04,0.04,0.03,0.04,0
COM713C1906A,20190110,0.34,0.34,0.24,0.25,5897300
COM719C1904A,20190110,0.05,0.05,0.02,0.03,7098400
COM719C1906A,20190110,0.21,0.21,0.16,0.16,813300
COM723C1901A,20190110,0.00,0.00,0.00,0.00,0
COM724C1904A,20190110,0.01,0.01,0.01,0.01,1000000
COM727C1902A,20190110,0.01,0.01,0.01,0.01,10000
COM728C1903A,20190110,0.00,0.00,0.00,0.00,0
CPAL01C1901A,20190110,0.09,0.12,0.09,0.11,15087100
CPAL01C1901B,20190110,0.01,0.01,0.01,0.01,0
CPAL01C1904A,20190110,0.78,0.83,0.78,0.83,14430700
CPAL01C1904B,20190110,0.48,0.52,0.48,0.51,28755400
CPAL01P1901A,20190110,1.10,1.10,1.01,1.01,2236500
CPAL01P1901B,20190110,0.09,0.09,0.06,0.06,8837400
CPAL01P1904A,20190110,0.45,0.45,0.41,0.41,13009300
CPAL01P1904B,20190110,0.19,0.19,0.16,0.16,3658900
CPAL06C1903A,20190110,0.36,0.42,0.01,0.42,4507600
CPAL07C1902A,20190110,0.25,0.27,0.25,0.27,29000
CPAL08C1902A,20190110,0.05,0.05,0.05,0.05,30000
CPAL08C1902B,20190110,0.24,0.28,0.24,0.28,4934800
CPAL08P1904A,20190110,0.20,0.20,0.19,0.19,917600
CPAL11C1903A,20190110,0.01,0.01,0.01,0.01,400100
CPAL11C1909A,20190110,0.50,0.52,0.49,0.52,1941200
CPAL11P1903A,20190110,0.27,0.27,0.23,0.23,7460000
CPAL13C1901A,20190110,0.12,0.15,0.12,0.15,7462300
CPAL13C1903A,20190110,0.64,0.70,0.64,0.70,42501200
CPAL13P1902A,20190110,0.04,0.04,0.04,0.04,3638500
CPAL16C1912A,20190110,0.00,0.00,0.00,0.00,1
CPAL19C1902A,20190110,0.21,0.25,0.21,0.25,11132500
CPAL19P1903A,20190110,0.08,0.08,0.08,0.08,115100
CPAL23C1906A,20190110,0.58,0.58,0.57,0.58,70000
CPAL24C1901A,20190110,0.00,0.00,0.00,0.00,0
CPAL24C1903A,20190110,0.18,0.19,0.18,0.19,319900
CPAL24C1904A,20190110,0.64,0.69,0.64,0.69,149100
CPAL24P1901A,20190110,0.00,0.00,0.00,0.00,0
CPAL24P1909A,20190110,0.00,0.00,0.00,0.00,0
CPAL27C1903A,20190110,0.27,0.30,0.27,0.30,720000
CPAL27P1905A,20190110,0.31,0.31,0.31,0.31,90000
CPAL28C1904A,20190110,0.43,0.49,0.43,0.49,13042800
CPAL41C1901A,20190110,0.00,0.00,0.00,0.00,0
CPAL42C1904A,20190110,0.37,0.41,0.37,0.41,1013700
CPAL42P1904A,20190110,0.11,0.11,0.11,0.11,101200
CPF01C1902A,20190110,0.15,0.16,0.15,0.16,26945600
CPF01C1902B,20190110,0.00,0.00,0.00,0.00,0
CPF01P1902A,20190110,0.32,0.34,0.31,0.31,0
CPF01P1902B,20190110,0.15,0.16,0.14,0.14,0
CPF06C1903A,20190110,0.00,0.00,0.00,0.00,0
CPF08C1901A,20190110,0.04,0.05,0.04,0.05,870100
CPF08C1904A,20190110,0.13,0.13,0.13,0.13,0
CPF11C1902A,20190110,0.01,0.01,0.01,0.01,0
CPF11C1910A,20190110,0.00,0.00,0.00,0.00,0
CPF11P1902A,20190110,0.08,0.08,0.08,0.08,0
CPF13C1902A,20190110,0.05,0.05,0.05,0.05,0
CPF13C1903A,20190110,0.32,0.32,0.32,0.32,5452100
CPF13C1905A,20190110,0.16,0.17,0.16,0.17,11322700
CPF19C1901A,20190110,0.03,0.04,0.03,0.04,3066000
CPF19C1904A,20190110,0.42,0.44,0.42,0.44,2150100
CPF24C1901A,20190110,0.00,0.00,0.00,0.00,0
CPF24C1902A,20190110,0.00,0.00,0.00,0.00,0
CPF24C1903A,20190110,0.00,0.00,0.00,0.00,0
CPF24C1904A,20190110,0.42,0.45,0.42,0.45,600000
CPF27C1903A,20190110,0.00,0.00,0.00,0.00,0
CPF28C1902A,20190110,0.00,0.00,0.00,0.00,0
CPF28C1903A,20190110,0.38,0.38,0.38,0.38,240000
CPN01C1902A,20190110,0.22,0.24,0.22,0.23,8571700
CPN01C1902B,20190110,0.05,0.05,0.05,0.05,0
CPN01P1902A,20190110,0.95,0.96,0.93,0.93,0
CPN06C1903A,20190110,0.24,0.25,0.24,0.25,0
CPN07C1902A,20190110,0.00,0.00,0.00,0.00,0
CPN08C1903A,20190110,0.16,0.16,0.16,0.16,146600
CPN11C1903A,20190110,0.00,0.00,0.00,0.00,0
CPN11C1910A,20190110,0.48,0.49,0.48,0.49,0
CPN11P1903A,20190110,0.00,0.00,0.00,0.00,0
CPN13C1903A,20190110,0.19,0.20,0.19,0.20,7502000
CPN19C1901A,20190110,0.00,0.00,0.00,0.00,0
CPN19C1906A,20190110,0.00,0.00,0.00,0.00,0
CPN24C1901A,20190110,0.00,0.00,0.00,0.00,0
CPN24C1904A,20190110,0.00,0.00,0.00,0.00,0
CPN24P1907A,20190110,0.55,0.55,0.53,0.53,8000
CPN27C1903A,20190110,0.10,0.10,0.10,0.10,2520000
CPN28C1902A,20190110,0.00,0.00,0.00,0.00,0
CPN28C1904A,20190110,0.17,0.17,0.16,0.17,0
DELT06C1903A,20190110,0.60,0.64,0.60,0.64,0
DELT24C1901A,20190110,0.00,0.00,0.00,0.00,0
DTAC01C1902A,20190110,0.70,0.72,0.35,0.50,87805700
DTAC01C1902B,20190110,0.36,0.38,0.13,0.21,63865500
DTAC01C1905A,20190110,0.49,0.51,0.25,0.34,32165400
DTAC01C1905B,20190110,0.38,0.39,0.16,0.25,49050400
DTAC01P1902A,20190110,0.33,0.67,0.31,0.49,40826100
DTAC01P1902B,20190110,0.10,0.30,0.10,0.18,30847200
DTAC01P1905A,20190110,0.78,1.18,0.78,0.97,32728100
DTAC06C1901A,20190110,0.00,0.00,0.00,0.00,0
DTAC06C1903A,20190110,0.26,0.28,0.07,0.14,1907300
DTAC06P1903A,20190110,0.24,0.62,0.23,0.42,12399900
DTAC07C1902A,20190110,0.08,0.08,0.08,0.08,5500
DTAC08C1903A,20190110,0.23,0.24,0.08,0.12,2796300
DTAC08P1902A,20190110,0.03,0.07,0.03,0.03,3847300
DTAC11C1904A,20190110,0.18,0.19,0.07,0.10,1553600
DTAC13C1902A,20190110,0.09,0.10,0.01,0.03,1949000
DTAC13C1904A,20190110,0.36,0.38,0.18,0.22,23923300
DTAC13P1903A,20190110,0.20,0.52,0.20,0.34,13929000
DTAC19C1904A,20190110,0.40,0.42,0.16,0.25,29298700
DTAC23C1906A,20190110,0.19,0.19,0.19,0.19,50000
DTAC24C1901A,20190110,0.00,0.00,0.00,0.00,0
DTAC24C1906A,20190110,0.55,0.55,0.34,0.38,426000
DTAC27C1903A,20190110,0.19,0.20,0.10,0.10,1440000
DTAC27P1903A,20190110,0.19,0.45,0.19,0.31,920000
DTAC28C1902A,20190110,0.11,0.12,0.03,0.04,3443200
DTAC28C1905A,20190110,0.37,0.39,0.15,0.24,22277200
DTAC42C1903A,20190110,0.23,0.24,0.09,0.14,5300000
EA07C1903A,20190110,0.47,0.47,0.46,0.46,142000
EA08C1903A,20190110,0.37,0.39,0.37,0.38,0
EA08C1903B,20190110,0.12,0.13,0.12,0.12,0
EA11C1902A,20190110,0.05,0.06,0.04,0.05,2750600
EA13C1901A,20190110,0.02,0.02,0.01,0.02,0
EA13C1903A,20190110,0.11,0.12,0.11,0.12,4018000
EA13C1905A,20190110,0.34,0.36,0.33,0.36,6270300
EA19C1902A,20190110,0.23,0.25,0.23,0.25,2567800
EA23C1901A,20190110,0.19,0.21,0.19,0.19,3000000
EA24C1901A,20190110,0.00,0.00,0.00,0.00,0
EA27C1902A,20190110,0.49,0.53,0.49,0.52,1260000
EA28C1902A,20190110,0.00,0.00,0.00,0.00,0
EA28C1905A,20190110,0.32,0.34,0.31,0.33,29102100
EGCO01C1903A,20190110,0.68,0.68,0.68,0.68,0
EGCO01C1903B,20190110,0.42,0.43,0.42,0.43,1684800
EGCO19C1901A,20190110,0.23,0.23,0.23,0.23,387400
EGCO24C1901A,20190110,0.00,0.00,0.00,0.00,0
EGCO24C1908A,20190110,0.49,0.49,0.49,0.49,7000
EPG01C1903A,20190110,0.08,0.08,0.07,0.07,465600
EPG01C1903B,20190110,0.03,0.03,0.03,0.03,0
EPG01P1903A,20190110,1.38,1.38,1.36,1.38,1
EPG07C1906A,20190110,0.00,0.00,0.00,0.00,0
EPG08C1903A,20190110,0.00,0.00,0.00,0.00,0
EPG11C1903A,20190110,0.10,0.10,0.10,0.10,0
EPG13C1902A,20190110,0.00,0.00,0.00,0.00,0
EPG13C1903A,20190110,0.00,0.00,0.00,0.00,0
EPG13C1905A,20190110,0.16,0.18,0.16,0.16,4292100
EPG19C1902A,20190110,0.00,0.00,0.00,0.00,0
EPG19C1904A,20190110,0.12,0.12,0.10,0.10,504500
EPG24C1902A,20190110,0.00,0.00,0.00,0.00,0
EPG28C1902A,20190110,0.00,0.00,0.00,0.00,0
EPG28C1904A,20190110,0.09,0.09,0.08,0.08,1024000
ERW13C1902A,20190110,0.00,0.00,0.00,0.00,0
ERW13C1906A,20190110,0.36,0.36,0.36,0.36,0
ERW19C1902A,20190110,0.09,0.09,0.09,0.09,0
ERW19C1906A,20190110,0.51,0.51,0.51,0.51,0
ERW24C1904A,20190110,0.00,0.00,0.00,0.00,0
ESSO01C1906A,20190110,0.28,0.28,0.26,0.26,2702700
ESSO01C1906B,20190110,0.21,0.21,0.20,0.20,174800
ESSO01P1906A,20190110,0.70,0.72,0.70,0.71,1578600
ESSO08C1902A,20190110,0.00,0.00,0.00,0.00,0
ESSO11C1905A,20190110,0.18,0.19,0.17,0.17,433500
ESSO13C1903A,20190110,0.02,0.03,0.02,0.03,21300
ESSO13C1905A,20190110,0.18,0.18,0.15,0.15,1992600
ESSO13C1906A,20190110,0.29,0.29,0.28,0.28,2192300
ESSO19C1901A,20190110,0.00,0.00,0.00,0.00,0
ESSO19C1906A,20190110,0.27,0.27,0.25,0.25,912500
ESSO24C1902A,20190110,0.00,0.00,0.00,0.00,0
ESSO24C1907A,20190110,0.00,0.00,0.00,0.00,0
ESSO28C1903A,20190110,0.00,0.00,0.00,0.00,0
ESSO28C1904A,20190110,0.10,0.10,0.09,0.09,0
ESSO28C1906A,20190110,0.29,0.29,0.27,0.27,1532200
GFPT08C1906A,20190110,0.24,0.26,0.24,0.25,1798900
GFPT13C1902A,20190110,0.00,0.00,0.00,0.00,0
GFPT19C1903A,20190110,0.10,0.10,0.10,0.10,0
GFPT19C1906A,20190110,0.38,0.38,0.37,0.37,53600
GGC07C1902A,20190110,0.00,0.00,0.00,0.00,0
GGC08C1906A,20190110,0.00,0.00,0.00,0.00,0
GGC13C1902A,20190110,0.01,0.01,0.01,0.01,200000
GGC13C1905A,20190110,0.18,0.19,0.18,0.18,571600
GGC13C1908A,20190110,0.24,0.25,0.24,0.24,2596600
GGC19C1902A,20190110,0.00,0.00,0.00,0.00,0
GGC19C1906A,20190110,0.65,0.67,0.63,0.63,0
GGC23C1901A,20190110,0.00,0.00,0.00,0.00,0
GGC24C1901A,20190110,0.00,0.00,0.00,0.00,0
GGC28C1905A,20190110,0.15,0.15,0.15,0.15,607000
GGC28C1907A,20190110,0.00,0.00,0.00,0.00,0
GLOB01C1903A,20190110,0.31,0.32,0.30,0.32,2128200
GLOB01C1903B,20190110,0.16,0.16,0.15,0.16,0
GLOB11C1906A,20190110,0.17,0.17,0.17,0.17,0
GLOB13C1901A,20190110,0.00,0.00,0.00,0.00,0
GLOB19C1901A,20190110,0.08,0.09,0.08,0.09,0
GLOB23C1906A,20190110,0.24,0.24,0.23,0.24,0
GLOB24C1903A,20190110,0.00,0.00,0.00,0.00,0
GLOB24C1906A,20190110,0.17,0.18,0.17,0.18,0
GLOW13C1905A,20190110,0.66,0.67,0.66,0.66,0
GLOW19C1901A,20190110,0.00,0.00,0.00,0.00,0
GLOW19C1906A,20190110,1.02,1.03,1.02,1.03,489600
GOLD19C1906A,20190110,0.00,0.00,0.00,0.00,0
GPSC01C1902A,20190110,0.10,0.10,0.09,0.09,1598600
GPSC01C1902B,20190110,0.00,0.00,0.00,0.00,0
GPSC01C1905A,20190110,0.62,0.63,0.61,0.61,0
GPSC01C1905B,20190110,0.50,0.52,0.49,0.49,4246400
GPSC01P1902A,20190110,1.55,1.60,1.55,1.55,2751400
GPSC06C1903A,20190110,0.34,0.34,0.31,0.33,2506500
GPSC08C1902A,20190110,0.00,0.00,0.00,0.00,0
GPSC11C1902A,20190110,0.00,0.00,0.00,0.00,0
GPSC11C1909A,20190110,0.48,0.48,0.46,0.46,2283800
GPSC13C1903A,20190110,0.07,0.07,0.07,0.07,0
GPSC13C1904A,20190110,0.35,0.35,0.33,0.35,11107800
GPSC19C1901A,20190110,0.00,0.00,0.00,0.00,0
GPSC19C1905A,20190110,0.54,0.54,0.52,0.53,2731900
GPSC24C1904A,20190110,0.00,0.00,0.00,0.00,0
GPSC24C1904B,20190110,0.33,0.33,0.33,0.33,40600
GPSC27C1902A,20190110,0.00,0.00,0.00,0.00,0
GPSC28C1903A,20190110,0.00,0.00,0.00,0.00,0
GPSC28C1904A,20190110,0.26,0.27,0.25,0.26,0
GULF01C1906A,20190110,0.92,0.93,0.84,0.86,9628200
GULF01C1906B,20190110,0.90,0.92,0.80,0.83,7534000
GULF01P1906A,20190110,0.94,1.01,0.92,0.98,5684300
GULF13C1906A,20190110,0.89,0.91,0.81,0.83,30733200
GULF13P1905A,20190110,0.79,0.86,0.78,0.84,12107000
GULF19C1906A,20190110,0.89,0.90,0.89,0.90,200000
GULF28C1906A,20190110,0.86,0.87,0.79,0.81,3282700
GUNK08C1902A,20190110,0.00,0.00,0.00,0.00,0
GUNK11C1903A,20190110,0.00,0.00,0.00,0.00,0
GUNK13C1903A,20190110,0.11,0.11,0.10,0.10,0
GUNK13C1905A,20190110,0.27,0.28,0.25,0.26,1917700
GUNK19C1903A,20190110,0.26,0.26,0.24,0.25,0
GUNK19C1906A,20190110,0.25,0.25,0.23,0.23,641700
GUNK24C1903A,20190110,0.12,0.12,0.12,0.12,1084000
GUNK24C1909A,20190110,0.46,0.46,0.46,0.46,100
GUNK27C1905A,20190110,0.22,0.22,0.20,0.20,900000
GUNK28C1903A,20190110,0.12,0.12,0.11,0.11,684000
GUNK28C1906A,20190110,0.30,0.30,0.28,0.29,1462200
HANA01C1905A,20190110,0.19,0.20,0.19,0.20,3585200
HANA01C1905B,20190110,0.14,0.16,0.14,0.15,8062200
HANA08C1903A,20190110,0.05,0.06,0.05,0.06,3500
HANA11C1904A,20190110,0.06,0.06,0.06,0.06,600
HANA13C1901A,20190110,0.00,0.00,0.00,0.00,0
HANA13C1905A,20190110,0.12,0.13,0.12,0.13,8926900
